Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,batch_size,cnn_layers,dropout,epoch,features,filters,gru_layers,kernel_size,lags,learning_rate,n_periods,pool_size,prediction_start_date,units,accuracy_daily,avg_accuracy,avg_mae,avg_mape,avg_mse,avg_precision,avg_rmse,avg_rmspe,mae_daily,mape_daily,mse_daily,precision_daily,rmse_daily,rmspe_daily,model_selected
16/08/2025 14:29,20.3s,e6dd02c5d6474eff93d76e9e2896f344,ETH_base_BTC_blk,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,64,1,0,49,"['ETH_D_AvgPrc', 'BTC_D_AvgPrc', 'BTC_OL_MinDif', 'BTC_OL_AvgTransFee', 'BTC_BIC_HshRt']",32,2,7,7,0.001,7,2,04/03/2023,32,0.473684211,0.518796992,78.56069084,0.042798892,10012.60362,0.522864836,98.81783709,5.378077824,101.0151539,0.054670658,15830.24336,0.47826087,125.818295,6.778648671,0
16/08/2025 14:31,110ms,fab9c733c6864b4f908a8541ef9cbaa1,ETH_base_BTC_blk,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FAILED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16/08/2025 14:31,19.2s,cd2951d30dfd4cdf83df8c220cc2fb8d,ETH_base_BTC_blk,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,64,3,0,34,"['ETH_D_AvgPrc', 'BTC_D_AvgPrc', 'BTC_OL_MinDif', 'BTC_OL_AvgTransFee', 'BTC_BIC_HshRt']",32,2,3,7,0.001,7,0,04/03/2023,32,0.436090226,0.481203008,80.56064993,0.043993485,10620.41053,0.486390372,99.2416455,5.417342617,132.9499023,0.07147271,23897.40359,0.439393939,154.5878507,8.234753762,0
16/08/2025 14:30,104ms,56c5d4b6044a4570981561d047348dd8,ETH_base_BTC_blk,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FAILED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16/08/2025 14:29,14.4s,4e5eccf764c34f7d9a5cc1e0b7a11358,ETH_base_BTC_blk,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,64,1,0,20,"['ETH_D_AvgPrc', 'BTC_D_AvgPrc', 'BTC_OL_MinDif', 'BTC_OL_AvgTransFee', 'BTC_BIC_HshRt']",32,2,7,7,0.001,7,0,04/03/2023,32,0.488721805,0.499462943,82.30999887,0.045238744,10698.52407,0.503955218,102.8522317,5.673899034,97.92862168,0.053377112,14418.60419,0.492307692,120.0774924,6.551839203,0
16/08/2025 14:30,107ms,33654fb9ea854471998f983b360c70bc,ETH_base_BTC_blk,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FAILED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16/08/2025 14:29,15.7s,370b9870e9c145d491231d3e293b70e3,ETH_base_BTC_blk,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,64,2,0,21,"['ETH_D_AvgPrc', 'BTC_D_AvgPrc', 'BTC_OL_MinDif', 'BTC_OL_AvgTransFee', 'BTC_BIC_HshRt']",16,2,3,7,0.001,7,0,04/03/2023,32,0.428571429,0.470461869,84.46414326,0.045846802,10994.69892,0.477422108,103.254075,5.565633277,77.73924519,0.042337374,9983.43616,0.441558442,99.91714647,5.457539871,0
16/08/2025 14:30,104ms,9f6e7bf1d51f4d0ea1648c7a8132bb36,ETH_base_BTC_blk,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FAILED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16/08/2025 14:28,18.4s,b4387ad46d374a1ba3577a09acb4e35a,ETH_base_BTC_blk,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,64,1,0,40,"['ETH_D_AvgPrc', 'BTC_D_AvgPrc', 'BTC_OL_MinDif', 'BTC_OL_AvgTransFee', 'BTC_BIC_HshRt']",32,2,3,7,0.001,7,2,04/03/2023,32,0.481203008,0.511278195,85.0083352,0.046234272,11088.37442,0.517268289,103.2984922,5.588662713,109.7796252,0.059270647,16919.56328,0.484848485,130.0752216,6.969219532,0
16/08/2025 14:28,13.5s,aa749b0eb3754dbb8701d4b8a1bdedf7,ETH_base_BTC_blk,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,64,1,0,17,"['ETH_D_AvgPrc', 'BTC_D_AvgPrc', 'BTC_OL_MinDif', 'BTC_OL_AvgTransFee', 'BTC_BIC_HshRt']",16,2,7,7,0.001,7,2,04/03/2023,32,0.436090226,0.482277121,86.13649087,0.047163274,11486.21894,0.485633372,106.3175481,5.832802059,107.953893,0.058536292,17859.98012,0.433333333,133.6412366,7.22535936,0
16/08/2025 14:28,17.1s,f24003eb8ae64a94a68909c44d6f4964,ETH_base_BTC_blk,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,64,1,0,31,"['ETH_D_AvgPrc', 'BTC_D_AvgPrc', 'BTC_OL_MinDif', 'BTC_OL_AvgTransFee', 'BTC_BIC_HshRt']",32,2,3,7,0.001,7,0,04/03/2023,32,0.473684211,0.494092374,89.42780695,0.048350631,12292.67202,0.497902842,107.8361475,5.784920623,131.5633676,0.070671769,22997.30432,0.478873239,151.6486212,8.08141985,0
16/08/2025 14:28,15.4s,7c429361bcfc4748b067b53528183144,ETH_base_BTC_blk,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,64,1,0,24,"['ETH_D_AvgPrc', 'BTC_D_AvgPrc', 'BTC_OL_MinDif', 'BTC_OL_AvgTransFee', 'BTC_BIC_HshRt']",16,2,7,7,0.001,7,0,04/03/2023,32,0.496240602,0.491944146,91.63550028,0.049695841,12829.85537,0.496292476,109.9815419,5.932480474,127.7946435,0.068572109,22499.06023,0.5,149.9968674,7.968239937,0
16/08/2025 14:27,20.8s,e33b98c02f0447d6b12cc570fd34cf0d,ETH_base_BTC_blk,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,64,1,0,49,"['ETH_D_AvgPrc', 'BTC_D_AvgPrc', 'BTC_OL_MinDif', 'BTC_OL_AvgTransFee', 'BTC_BIC_HshRt']",16,2,3,7,0.001,7,2,04/03/2023,32,0.458646617,0.501611171,93.06069668,0.050418272,13034.62111,0.506344599,111.5554041,5.997997335,116.1102302,0.062691665,19412.15457,0.463768116,139.3275083,7.462217592,0
16/08/2025 14:30,12.1s,e4ef220fc8c34b908958aa58588544eb,ETH_base_BTC_blk,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,64,2,0,6,"['ETH_D_AvgPrc', 'BTC_D_AvgPrc', 'BTC_OL_MinDif', 'BTC_OL_AvgTransFee', 'BTC_BIC_HshRt']",32,2,3,7,0.001,7,0,04/03/2023,32,0.488721805,0.487647691,100.1281867,0.054352496,14998.71587,0.491913863,121.2669782,6.56166089,91.93955202,0.04997311,13685.72014,0.493150685,116.9859827,6.365096204,0
16/08/2025 14:27,12.1s,494059f310e942b6b11434fb9cdde6d8,ETH_base_BTC_blk,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,64,1,0,10,"['ETH_D_AvgPrc', 'BTC_D_AvgPrc', 'BTC_OL_MinDif', 'BTC_OL_AvgTransFee', 'BTC_BIC_HshRt']",16,2,3,7,0.001,7,0,04/03/2023,32,0.488721805,0.502685285,99.75524391,0.054702172,15443.57622,0.507233212,123.5949886,6.806719387,96.32362744,0.052914054,13856.2997,0.492957746,117.7127848,6.569777112,0
16/08/2025 14:31,13.0s,ad46cbbb0ba54d76b93516211f7fc54c,ETH_base_BTC_blk,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,64,3,0,8,"['ETH_D_AvgPrc', 'BTC_D_AvgPrc', 'BTC_OL_MinDif', 'BTC_OL_AvgTransFee', 'BTC_BIC_HshRt']",16,2,3,7,0.001,7,0,04/03/2023,32,0.488721805,0.513426423,102.2530774,0.055964012,16137.50615,0.518219,124.7384986,6.837595391,134.7056364,0.073157087,26382.79555,0.492063492,162.4278164,8.823315308,0
16/08/2025 14:30,14.1s,3ebd9cd6887641c0a46a5ea072b11490,ETH_base_BTC_blk,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,64,2,0,14,"['ETH_D_AvgPrc', 'BTC_D_AvgPrc', 'BTC_OL_MinDif', 'BTC_OL_AvgTransFee', 'BTC_BIC_HshRt']",16,2,7,7,0.001,7,0,04/03/2023,32,0.466165414,0.496240602,111.3712839,0.060440692,18792.30311,0.50089702,132.4211011,7.162572189,140.7018215,0.075883305,28536.80895,0.46875,168.9284137,9.076471534,0
16/08/2025 14:25,116ms,bca6a4345cc6443a80aa4c0563a49d59,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FAILED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16/08/2025 14:10,35.0s,645934abf2dc473394eb149dab380e5b,ETH_base_ETH_blk,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,3,0.1,47,"['ETH_D_AvgPrc', 'ETH_D_PrcDir', 'ETH_YF_Vol', 'ETH_ES_AvgTransFee', 'ETH_ES_BlkTm', 'ETH_ES_GasUsd', 'ETH_ES_AvgGasPrc']",16,2,3,7,0.01,7,0,04/03/2023,64,0.458646617,0.517722879,71.17319699,0.039204013,8248.892829,0.521621987,89.11697185,4.942252391,89.36644108,0.048830871,12964.13624,0.461538462,113.8601609,6.226303371,1
16/08/2025 14:24,122ms,7b84138a36b9477b8ccb34a1d3f936e9,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FAILED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16/08/2025 14:18,55.5s,bee1d72d47ea4038b2a0807ad18cc6ac,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,2,0.05,75,['ETH_D_AvgPrc'],16,3,3,14,0.01,7,0,04/03/2023,32,0.45112782,0.498388829,54.07946561,0.029695668,5551.29433,0.503763126,71.39443215,3.950233845,74.65602858,0.04099485,9707.846772,0.453125,98.52840592,5.461403514,0
16/08/2025 14:24,115ms,1535f62fda4f45e49f943c0073070cde,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FAILED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16/08/2025 14:16,49.2s,6acecbc8e40144ba9ba555f818f680b7,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,1,0.05,69,['ETH_D_AvgPrc'],32,3,3,14,0.01,7,0,04/03/2023,32,0.458646617,0.489795918,54.23102849,0.029740842,5616.84271,0.49478458,71.74453879,3.963927865,74.74373564,0.040724254,9842.817757,0.461538462,99.21097599,5.418458215,0
16/08/2025 14:23,116ms,a336bf93ef5d48ac96058a51e00b0252,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FAILED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16/08/2025 14:13,35.4s,83ee03377f914a3ca65f9f2181c59e6d,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,1,0.05,39,['ETH_D_AvgPrc'],16,3,3,14,0.01,7,0,04/03/2023,32,0.466165414,0.503759398,54.41217225,0.029933837,5740.13335,0.508962912,71.83372444,3.984187552,76.9178492,0.042129118,10457.44916,0.46875,102.26167,5.633439384,0
16/08/2025 14:15,31.8s,43b341cae1494c10803028492613bf71,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,1,0.05,35,['ETH_D_AvgPrc'],16,3,7,14,0.01,7,2,04/03/2023,32,0.458646617,0.483351235,55.57770988,0.030597146,5858.01666,0.487777648,73.13951277,4.069049209,76.4275024,0.041968158,10459.51339,0.462686567,102.2717624,5.67084374,0
16/08/2025 14:17,35.4s,f1d08c904b514d73b81e922ed5cb092c,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,1,0.05,39,['ETH_D_AvgPrc'],32,3,7,14,0.01,7,0,04/03/2023,32,0.473684211,0.495166488,56.3664318,0.031298911,5903.261959,0.500461727,73.66077837,4.18077619,79.00669023,0.043654736,10826.96481,0.47761194,104.0527021,5.844782826,0
16/08/2025 14:14,32.1s,8627ec461f604d659267ab7883672ce6,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,1,0.05,36,['ETH_D_AvgPrc'],16,3,3,14,0.01,7,2,04/03/2023,32,0.466165414,0.468313641,55.92442451,0.030804693,6029.711181,0.473270541,73.82071922,4.10175698,77.63851653,0.042666621,10786.9366,0.470588235,103.8601781,5.754267891,0
16/08/2025 14:17,21.0s,c587ca50d0014b0f96abd941f7d136d9,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,1,0.05,12,['ETH_D_AvgPrc'],32,3,3,14,0.01,7,2,04/03/2023,32,0.413533835,0.476906552,55.86111263,0.030821984,5970.074491,0.481654446,73.84538209,4.122811443,76.50853781,0.042132839,10475.67277,0.417910448,102.3507341,5.705368951,0
16/08/2025 14:20,32.0s,bcef9a485c9e48e0a4447b5675c41166,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,2,0.05,29,['ETH_D_AvgPrc'],32,3,3,14,0.01,7,0,04/03/2023,32,0.466165414,0.487647691,56.55749112,0.03118897,6088.992235,0.492575206,74.00549425,4.121229465,81.10026952,0.044612076,11371.26315,0.46875,106.636125,5.919992167,0
16/08/2025 14:22,29.6s,8a150bb0fbd944a89b4c581f28401e89,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,2,0.05,29,['ETH_D_AvgPrc'],32,3,7,14,0.01,7,2,04/03/2023,32,0.413533835,0.491944146,56.67703447,0.031184303,5959.371875,0.496415771,74.10154138,4.127518042,75.86684768,0.041471538,10169.98021,0.412698413,100.8463198,5.559663327,0
16/08/2025 14:21,41.3s,601ee06e59f74431b60dbe38be6b88e4,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,2,0.05,47,['ETH_D_AvgPrc'],32,3,7,14,0.01,7,0,04/03/2023,32,0.436090226,0.473684211,56.55802647,0.031043725,6034.216429,0.477743384,74.21477737,4.098637145,77.43235997,0.042271972,10650.67334,0.4375,103.2020995,5.656040413,0
16/08/2025 14:24,33.2s,862c6b18f4d6460c99b46330cd9cedf7,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,3,0.05,29,['ETH_D_AvgPrc'],32,3,3,14,0.01,7,0,04/03/2023,32,0.436090226,0.486573577,57.93418247,0.032149887,6106.780071,0.49079229,75.14581218,4.255484425,77.18273123,0.042546077,10234.70189,0.4375,101.1667034,5.655938699,0
16/08/2025 14:23,34.8s,134ae4753bdc486eb8cf68f1b67b1004,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,3,0.05,32,['ETH_D_AvgPrc'],16,3,3,14,0.01,7,0,04/03/2023,32,0.436090226,0.486573577,56.95423714,0.031265378,6254.440367,0.491239567,75.18277897,4.152773453,79.77737427,0.043787952,11175.30327,0.439393939,105.713307,5.844176249,0
16/08/2025 14:19,28.5s,67c22444272e4420a45c71fd8aeabce2,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,2,0.05,28,['ETH_D_AvgPrc'],16,3,3,14,0.01,7,2,04/03/2023,32,0.466165414,0.486573577,59.08833682,0.032361373,6098.944709,0.491836735,75.79827468,4.169320057,78.46308819,0.042892709,10218.27683,0.471428571,101.0854927,5.56239689,0
16/08/2025 14:20,24.3s,7a0373325de3441191ef4aa248f955b8,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,2,0.05,18,['ETH_D_AvgPrc'],16,3,7,14,0.01,7,2,04/03/2023,32,0.443609023,0.476906552,58.50922221,0.032211206,6388.258079,0.482433733,76.38093527,4.247388398,81.25299692,0.044732096,11778.04507,0.450704225,108.5267021,6.041970692,0
16/08/2025 14:18,21.9s,9b2fb19998db4bfa9e7e9d3968f83ed5,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,1,0.05,13,['ETH_D_AvgPrc'],32,3,7,14,0.01,7,2,04/03/2023,32,0.436090226,0.480128894,58.87415724,0.032283555,6578.107555,0.486177659,78.12873543,4.306880032,79.56282284,0.043765025,11577.50139,0.442857143,107.5987983,5.977607823,0
16/08/2025 14:24,36.3s,8f1f28c4c37642f7b872b145c41a501e,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,3,0.05,34,['ETH_D_AvgPrc'],32,3,7,14,0.01,7,0,04/03/2023,32,0.436090226,0.469387755,59.67553127,0.032823271,6658.152158,0.475395531,78.52772275,4.355472969,78.81701821,0.043280548,11373.89654,0.441176471,106.6484718,5.916456839,0
16/08/2025 14:23,23.2s,fb3267b7372841a4b565a747a41a0ec8,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,3,0.05,10,['ETH_D_AvgPrc'],16,3,7,14,0.01,7,0,04/03/2023,32,0.428571429,0.473684211,63.90286717,0.035010313,7304.373371,0.47739676,83.87487272,4.620052574,79.00555672,0.04351797,11361.52822,0.428571429,106.5904696,5.958953409,0
16/08/2025 14:21,17.7s,c31310dc8c024bc3a3e7b0442b3b9bf4,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,2,0.05,3,['ETH_D_AvgPrc'],32,3,3,14,0.01,7,2,04/03/2023,32,0.488721805,0.477980666,65.54592912,0.036078309,7344.765935,0.484263941,84.89168397,4.717460764,76.80297324,0.042136943,9859.01928,0.492957746,99.29259428,5.518321211,0
16/08/2025 14:20,23.4s,3facdd8bdd8241b1b1d60911b11b97f8,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,2,0.05,11,['ETH_D_AvgPrc'],16,3,7,14,0.01,7,0,04/03/2023,32,0.443609023,0.470461869,65.17832014,0.035716585,7758.771877,0.47401912,85.92312347,4.732066925,81.02731644,0.044425292,11770.89291,0.444444444,108.4937459,5.989882746,0
16/08/2025 14:12,104ms,2aba65e44a574256832a4b49cdb5841b,ETH_base_ETH_blk,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FAILED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16/08/2025 14:32,21.6s,e52f1d75b35048b09fd1ee74456e0cbd,ETH_base_BTC_blk,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,64,3,0,43,"['ETH_D_AvgPrc', 'BTC_D_AvgPrc', 'BTC_OL_MinDif', 'BTC_OL_AvgTransFee', 'BTC_BIC_HshRt']",32,2,7,7,0.001,7,0,04/03/2023,32,0.45112782,0.486573577,74.43869802,0.040773783,8884.947098,0.491022445,92.47226058,5.081265359,103.1951604,0.055714295,15595.46123,0.453125,124.881789,6.692586797,1
16/08/2025 14:12,103ms,1c743465ed7b4a3d982faa670cafd44f,ETH_base_ETH_blk,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FAILED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16/08/2025 14:11,35.5s,92d0bfb3efaa4e25bc4a94832c3c5a62,ETH_base_ETH_blk,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,3,0.1,50,"['ETH_D_AvgPrc', 'ETH_D_PrcDir', 'ETH_YF_Vol', 'ETH_ES_AvgTransFee', 'ETH_ES_BlkTm', 'ETH_ES_GasUsd', 'ETH_ES_AvgGasPrc']",32,2,3,7,0.01,7,0,04/03/2023,64,0.488721805,0.512352309,68.97243368,0.037873478,8724.838448,0.518679763,90.63081462,4.996640869,91.02045435,0.049631801,14154.38387,0.492063492,118.9721979,6.491096976,0
16/08/2025 14:11,104ms,7554e05e6717463bae042f366dbb18c5,ETH_base_ETH_blk,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FAILED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16/08/2025 14:08,34.7s,44c9b00c87d340d2a9fc3ff1101b41dd,ETH_base_ETH_blk,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,2,0.1,49,"['ETH_D_AvgPrc', 'ETH_D_PrcDir', 'ETH_YF_Vol', 'ETH_ES_AvgTransFee', 'ETH_ES_BlkTm', 'ETH_ES_GasUsd', 'ETH_ES_AvgGasPrc']",16,2,3,7,0.01,7,0,04/03/2023,64,0.45112782,0.488721805,75.34354998,0.041394322,9757.824361,0.492696723,95.01743872,5.248072677,101.7968449,0.056005902,15877.84908,0.451612903,126.0073374,7.004030606,0
16/08/2025 14:11,112ms,625ea4c613b94f9497133d1ea73ffb57,ETH_base_ETH_blk,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FAILED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16/08/2025 14:10,35.7s,bb51c07f81154abaa5090dd25fdb3a8d,ETH_base_ETH_blk,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,2,0.1,53,"['ETH_D_AvgPrc', 'ETH_D_PrcDir', 'ETH_YF_Vol', 'ETH_ES_AvgTransFee', 'ETH_ES_BlkTm', 'ETH_ES_GasUsd', 'ETH_ES_AvgGasPrc']",32,2,7,7,0.01,7,0,04/03/2023,64,0.458646617,0.491944146,77.92654999,0.042446901,9954.066129,0.496422583,96.57808219,5.242475163,109.4251858,0.059151798,17963.85152,0.463768116,134.0292935,7.190097147,0
16/08/2025 14:10,105ms,9bf650702d664dccbb8fabf8b61b557b,ETH_base_ETH_blk,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FAILED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16/08/2025 14:08,32.5s,78b8f4aa4fb04cb48b4231fec719d706,ETH_base_ETH_blk,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,1,0.1,53,"['ETH_D_AvgPrc', 'ETH_D_PrcDir', 'ETH_YF_Vol', 'ETH_ES_AvgTransFee', 'ETH_ES_BlkTm', 'ETH_ES_GasUsd', 'ETH_ES_AvgGasPrc']",32,2,7,7,0.01,7,2,04/03/2023,64,0.443609023,0.476906552,77.23476055,0.042387464,10366.66443,0.481122516,98.7714632,5.438825248,99.60130299,0.054507421,16528.90522,0.447761194,128.56479,7.075883366,0
16/08/2025 14:10,105ms,7c7777f23e024034b0ad53b524b70368,ETH_base_ETH_blk,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FAILED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16/08/2025 14:12,28.2s,6c528b603669412c9d75679771184b01,ETH_base_ETH_blk,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,3,0.1,33,"['ETH_D_AvgPrc', 'ETH_D_PrcDir', 'ETH_YF_Vol', 'ETH_ES_AvgTransFee', 'ETH_ES_BlkTm', 'ETH_ES_GasUsd', 'ETH_ES_AvgGasPrc']",32,2,7,7,0.01,7,0,04/03/2023,64,0.406015038,0.486573577,77.97460485,0.042497414,10606.95268,0.491621282,99.42833511,5.403016916,112.4610763,0.060881155,19840.57898,0.409090909,140.8565901,7.588317072,0
16/08/2025 14:09,104ms,03693c0550d0478fa1518785d2cd95ef,ETH_base_ETH_blk,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FAILED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16/08/2025 14:07,28.8s,792999555f00466c84b5c209681932fb,ETH_base_ETH_blk,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,1,0.1,41,"['ETH_D_AvgPrc', 'ETH_D_PrcDir', 'ETH_YF_Vol', 'ETH_ES_AvgTransFee', 'ETH_ES_BlkTm', 'ETH_ES_GasUsd', 'ETH_ES_AvgGasPrc']",32,2,7,7,0.01,7,0,04/03/2023,64,0.443609023,0.494092374,81.64017966,0.044544394,11183.17355,0.4998827,101.3835341,5.510674065,118.2131685,0.063915115,21261.94195,0.447761194,145.8147522,7.82133016,0
