Date,Open,High,Low,Close,Adj Close,Volume,Transaction Count,Block Size,Difficulty,Hash Rate,Active Addresses
17/12/2017,696.2369995,735.8250122,696.2369995,719.9749756,719.9749756,2147389952,876574,25965,1754690326252700,142918324635650,593634
18/12/2017,721.7319946,803.9279785,689.2310181,794.6450195,794.6450195,3249230080,984021,27932,1783752977656590,147373025169700,700777
19/12/2017,793.901001,881.9439697,785.34198,826.822998,826.822998,4096549888,1092234,31463,1736464975898550,144741471010950,796059
20/12/2017,827.5159912,845.0620117,756.0040283,819.0859985,819.0859985,3969939968,986104,27465,1716149477546900,143780474245120,757421
21/12/2017,820.2360229,880.5430298,792.6890259,821.0629883,821.0629883,3569060096,1072665,30221,1741540444407600,143920485079630,827045
22/12/2017,822.6430054,827.6829834,543.7620239,674.8599854,674.8599854,4977710080,1103523,29198,1725803011179400,143222510205960,836504
23/12/2017,681.315979,763.8950195,679.7310181,719.3870239,719.3870239,2480339968,918881,26198,1792356524198500,149540215510300,654487
24/12/2017,721.7689819,721.7689819,614.9219971,694.1480103,694.1480103,2300549888,758234,20519,1822644898874090,148918504533100,509115
25/12/2017,698.8699951,782.5209961,698.8699951,765.8339844,765.8339844,2491760128,752361,21721,1853229389024420,150642951070870,513275
26/12/2017,763.3699951,786.789978,760.9349976,773.8359985,773.8359985,2201159936,813510,22433,1865831276932800,151478703604140,571909
27/12/2017,774.9699707,789.2529907,738.4130249,762.84198,762.84198,2100029952,912752,24734,1864021965650600,152530029541290,639720
28/12/2017,762.2080078,763.3189697,701.1870117,737.0230103,737.0230103,2389149952,949503,25965,1916423811502200,156607334495610,673465
29/12/2017,740.3889771,770.1170044,729.6079712,753.59198,753.59198,2648969984,1090191,29542,1870550685531500,153645075687590,816730
30/12/2017,753.8150024,753.8150024,685.2310181,717.257019,717.257019,3187780096,1136659,29346,1874640020443700,154721672463480,894994
31/12/2017,712.2119751,760.3480225,710.1190186,756.7329712,756.7329712,2554269952,946927,25040,1919561346633600,156914020914800,661295
01/01/2018,755.757019,782.5300293,742.0040283,772.6409912,772.6409912,2595760128,908945,24025,1935071726621400,159403492170397,647108
02/01/2018,772.3460083,914.8300171,772.3460083,884.4439697,884.4439697,5783349760,1153936,30157,1924729868145040,159071599588750,865722
03/01/2018,886,974.4710083,868.4509888,962.7199707,962.7199707,5093159936,1238030,32473,1904343002124700,158739066452980,977025
04/01/2018,961.7130127,1045.079956,946.0859985,980.9219971,980.9219971,6502859776,1349890,33681,1895450077810920,162548273234740,1118466
05/01/2018,975.75,1075.390015,956.3250122,997.7199707,997.7199707,6683149824,1271577,33416,1933064000890800,166355485113170,1035199
06/01/2018,995.1539917,1060.709961,994.6220093,1041.680054,1041.680054,4662219776,1226417,32655,1899132251295400,163077108417770,963985
07/01/2018,1043.01001,1153.170044,1043.01001,1153.170044,1153.170044,5569880064,1152722,31266,1950646574073100,168942803513020,871747
08/01/2018,1158.26001,1266.930054,1016.049988,1148.530029,1148.530029,8450970112,1215473,32502,2005809803772500,168712808919630,939352
09/01/2018,1146,1320.97998,1145.48999,1299.73999,1299.73999,7965459968,1256240,33037,2009516993419600,170778577805600,999589
10/01/2018,1300.339966,1417.380005,1226.599976,1255.819946,1255.819946,9214950400,1177685,30646,2005905468357510,174276216494990,936280
11/01/2018,1268.089966,1337.300049,1135.170044,1154.930054,1154.930054,7235899904,1173965,31298,2075422196108200,179708431552900,943064
12/01/2018,1158.290039,1296.040039,1120.089966,1273.199951,1273.199951,5222300160,1118757,30655,2099697198017200,180350876979540,856263
13/01/2018,1270.469971,1432.880005,1270.469971,1396.420044,1396.420044,5746760192,1179321,31264,2140802162894400,181073237136750,886452
14/01/2018,1397.47998,1400.560059,1286.209961,1366.77002,1366.77002,4841630208,1081593,29323,2169168472872530,185369549137810,801969
15/01/2018,1365.209961,1390.589966,1290.599976,1291.920044,1291.920044,4781100032,1206420,31846,2189371914984300,181560500959180,945511
16/01/2018,1292.630005,1292.630005,875.5449829,1053.689941,1053.689941,8405139968,1277936,32767,2201746653627600,187135717952850,1008183
17/01/2018,1061.339966,1090.22998,780.9219971,1014.25,1014.25,8545160192,1277083,32427,2257174215656100,190968657448280,1002757
18/01/2018,1016.440002,1100.310059,967.7589722,1036.280029,1036.280029,5938319872,1205184,31705,2275486358054700,189385723161977,940581
19/01/2018,1028.819946,1093.219971,1003.710022,1039.099976,1039.099976,4084450048,1043257,28846,2268779620398610,188803626772820,745465
20/01/2018,1044.949951,1167.109985,1044.949951,1155.150024,1155.150024,3975190016,984489,27414,2363822835246500,196630223023580,646790
21/01/2018,1155.680054,1155.680054,1021.5,1049.579956,1049.579956,3378089984,1006530,26798,2372814638710000,192482795590580,766046
22/01/2018,1055.349976,1089.099976,930.7410278,1003.26001,1003.26001,3810099968,972911,25864,2395157190554100,197019474918330,714327
23/01/2018,1004.169983,1023.22998,920.539978,986.2290039,986.2290039,3556699904,928494,25079,2399287063794760,196562080234430,668522
24/01/2018,987.4769897,1062.439941,965.8079834,1058.780029,1058.780029,3944039936,913668,24566,2459967161560830,201681362530660,644383
25/01/2018,1063.219971,1104.660034,1034.73999,1056.030029,1056.030029,4050190080,788515,23671,2507603398357900,203457127895070,501160
26/01/2018,1052.699951,1080.599976,996.7839966,1055.170044,1055.170044,3617690112,953429,26059,2500852549456700,203468789458570,679986
27/01/2018,1055.75,1121.97998,1042.119995,1107.069946,1107.069946,3002870016,831889,22451,2485344291223000,202034183516560,579343
28/01/2018,1111.780029,1257.77002,1111.780029,1246.01001,1246.01001,5372329984,889104,24197,2500393505475140,204763715588173,610004
29/01/2018,1246.699951,1256.699951,1169.079956,1182.359985,1182.359985,3715079936,936845,25248,2591381744171900,213054001223510,667393
30/01/2018,1184.130005,1184.630005,1058.969971,1071.130005,1071.130005,4107859968,906578,25224,2596249976684850,210425511285270,634047
31/01/2018,1071.089966,1128.660034,1034.5,1118.310059,1118.310059,3757560064,877284,24902,2626764506743500,215881196950560,627446
01/02/2018,1119.369995,1161.349976,984.8189697,1036.790039,1036.790039,5261680128,1008759,26328,2666119494491550,220944472785690,728235
02/02/2018,1035.77002,1035.77002,757.9799805,915.7849731,915.7849731,6713290240,980918,26185,2711470430468200,224334960967330,711743
03/02/2018,919.2109985,991.9429932,847.6900024,964.0189819,964.0189819,3243480064,814486,22592,2765665325443510,223740928105640,555413
04/02/2018,964.6669922,969.0319824,805.0640259,834.6820068,834.6820068,2997090048,800865,22745,2759424946617990,223546448234460,541808
05/02/2018,834.9580078,856.6459961,644.598999,697.9509888,697.9509888,4269530112,875761,24175,2786247295084400,229318790939430,610048
06/02/2018,707.7369995,796.4390259,574.4190063,793.1220093,793.1220093,6518269952,888219,24934,2787076910491200,226611982527780,628446
07/02/2018,790.4279785,851.2000122,723.4329834,757.0679932,757.0679932,3896179968,818625,22972,2837217537152570,231991499382600,559546
08/02/2018,755.8430176,845.0859985,755.8430176,817.8070068,817.8070068,3708189952,681344,20093,2821720469898400,229518642906670,437209
09/02/2018,818.4799805,884.0040283,788.8339844,883.8649902,883.8649902,2495820032,789807,22095,2877237815475200,232846657937900,528592
10/02/2018,882.46698,917.4000244,825.5770264,860.414978,860.414978,2930530048,848390,22121,2834459171253100,234394889526780,573347
11/02/2018,859.2880249,859.2880249,788.2219849,814.6599731,814.6599731,2486650112,773496,20982,2950749152835290,236446662682800,498346
12/02/2018,817.5079956,875.9370117,817.5079956,868.7069702,868.7069702,2243450112,829020,22178,2943732872497900,241100094043710,573143
13/02/2018,869.2930298,870.7089844,828.8369751,845.2579956,845.2579956,2081170048,745761,20434,2971560155610000,242601631360604,487542
14/02/2018,844.2789917,926.4290161,844.2789917,923.5609741,923.5609741,2818370048,746384,21848,2952816621621490,236282408033950,502873
15/02/2018,923.7280273,951.947998,911.1110229,936.9760132,936.9760132,2900100096,777318,21805,2892302048661100,238432858768810,515736
16/02/2018,934.7860107,950.0050049,917.8480225,944.210022,944.210022,2369449984,704758,20711,2991223496430700,243064928851660,447532
17/02/2018,944.7479858,976.5949707,940.7540283,974.1149902,974.1149902,2525720064,772079,21891,2973718885372610,243574974053330,456287
18/02/2018,973.348999,982.9329834,915.4450073,923.9210205,923.9210205,2567290112,756092,20735,3003821822312800,243541277674140,463284
19/02/2018,921.6680298,957.7769775,921.5540161,943.8649902,943.8649902,2169019904,811384,21811,2976957671534240,242843487641810,525287
20/02/2018,943.5670166,965.2650146,892.9539795,895.3709717,895.3709717,2545260032,886897,24413,2932875069369740,239632359855470,581054
21/02/2018,894.1350098,912.375,830.5629883,849.9710083,849.9710083,2531729920,850504,23307,2911436258045090,241622810397300,527494
22/02/2018,849.2620239,875.9260254,802.6680298,812.8449707,812.8449707,2150370048,761893,21747,2981196774998200,243599880023080,486338
23/02/2018,811.585022,886.3179932,794.7910156,864.1890259,864.1890259,2334820096,733084,20793,2967711695062900,245940670604850,448903
24/02/2018,861.5930176,879.5310059,818.5499878,840.5150146,840.5150146,1926579968,732861,21265,2974924584558780,244466633878540,389155
25/02/2018,839.4589844,853.1459961,822.3809814,844.8099976,844.8099976,1646960000,690582,20566,3096446035780250,250239336022880,396915
26/02/2018,845.2780151,880.3920288,842.3189697,869.3150024,869.3150024,2044480000,737453,21652,3030533339510300,247475638761650,482766
27/02/2018,870.3649902,896.2589722,867.0969849,878.2650146,878.2650146,2053980032,694583,20964,2978767153901950,243296196567300,447365
28/02/2018,877.934021,890.1079712,855.1240234,855.1989746,855.1989746,1963980032,720368,21593,3052568265040550,252040977307280,468469
01/03/2018,856.0120239,880.302002,851.9199829,872.2000122,872.2000122,1868519936,684404,20663,3103058386818550,253205046899790,435586
02/03/2018,871.7639771,876.3779907,852.4219971,856.8530273,856.8530273,1894419968,744666,22550,3077244315275500,254976235385980,442011
03/03/2018,856.7109985,868.4539795,855.2069702,857.2249756,857.2249756,1699369984,673465,21173,3190815355052300,260367216246310,384914
04/03/2018,856.1859741,867.9500122,840.2800293,866.6779785,866.6779785,1697939968,643241,20794,3140164441334300,253485605047190,353263
05/03/2018,866.8460083,869.9199829,853.5200195,853.684021,853.684021,1898489984,752756,22566,3135226015752460,254470916978830,441828
06/03/2018,853.8170166,853.8170166,809.9310303,816.9509888,816.9509888,1943069952,712591,21623,3118411001962400,255080408365760,444079
07/03/2018,816.2709961,825.6069946,726.5469971,752.8309937,752.8309937,2175419904,783757,22824,3194249046485400,263406579418290,541105
08/03/2018,752.5700073,773.7670288,696.1690063,704.5960083,704.5960083,1891640064,690139,21478,3237862488797100,262541342841350,422784
09/03/2018,702.1970215,729.1560059,648.1069946,728.9160156,728.9160156,2233019904,650058,20374,3155883958898880,256506005065660,407424
10/03/2018,730.1599731,748.0310059,682.6950073,686.8900146,686.8900146,1532960000,591377,18862,3166734686927870,259117448231670,371126
11/03/2018,685.3120117,735.8309937,668.1229858,723.3389893,723.3389893,1562680064,608899,18612,3148891350423800,257904367400270,336745
12/03/2018,724.4060059,742.5139771,683.2680054,699.8309937,699.8309937,1764999936,677908,21668,3190981337594400,259721499896700,394384
13/03/2018,698.1530151,713.7349854,682.3499756,690.8270264,690.8270264,1425959936,699093,20946,3176688766423820,259138669251200,401903
14/03/2018,691.2189941,702.7839966,594.0999756,614.2910156,614.2910156,1810560000,671198,20106,3135698017343200,256470645022950,439849
15/03/2018,614.8389893,620.6160278,579.5050049,611.3040161,611.3040161,1770460032,654531,20056,3160924654163130,259560224150190,411487
16/03/2018,611.7780151,623.1680298,587.8619995,601.6660156,601.6660156,1417350016,654584,19502,3273411760864600,268729178965910,384412
17/03/2018,601.6779785,609.151001,549.0960083,552.7789917,552.7789917,1267810048,593203,17376,3261562277877300,266939230230930,348158
18/03/2018,551.6400146,551.6400146,460.0880127,538.6439819,538.6439819,2685499904,683964,20197,3265556211482400,264790146326660,391701
19/03/2018,546.6259766,558.0999756,519.1229858,556.7260132,556.7260132,2046790016,703891,20642,3287243674946600,265833452966500,430961
20/03/2018,556.7219849,567.0900269,521.2039795,557.1749878,557.1749878,1833680000,661791,20067,3281437349558860,267078066757140,385926
21/03/2018,559.0999756,589.6069946,550.5720215,561.7319946,561.7319946,1781270016,697872,20630,3261279286429780,263619249079630,413028
22/03/2018,562.1030273,577.565979,523.0889893,539.7020264,539.7020264,1523459968,619453,17883,3225445238424110,263077620665020,383655
23/03/2018,539.8640137,540.4869995,512.1270142,539.6190186,539.6190186,1596349952,677103,18847,3284345312353500,264313600022100,456480
24/03/2018,542.5720215,545.382019,526.0800171,526.4390259,526.4390259,1300009984,613203,16599,3218749003895180,262570347188820,402590
25/03/2018,522.7030029,535.8209839,515.6589966,524.2869873,524.2869873,1151170048,526372,14982,3264568415250100,263815072682060,310950
26/03/2018,524.2869873,526.3790283,470.4400024,489.9509888,489.9509888,1638880000,626615,17841,3333441475494620,270972062346810,385311
27/03/2018,489.5899963,491.4590149,449.9710083,450.1159973,450.1159973,1617939968,584055,17230,3274585882463590,264784704955710,357878
28/03/2018,450.2909851,466.2109985,444.8609924,446.2789917,446.2789917,1514179968,579858,17283,3258302893706200,264372257820710,336102
29/03/2018,448.0750122,450.8129883,385.8129883,385.9679871,385.9679871,1970230016,583673,17508,3183491506504200,259781002814190,365197
30/03/2018,385.9049988,409.9289856,368.6329956,394.644989,394.644989,1878130048,633616,18457,3211951294637500,262817377867200,384077
31/03/2018,395.0039978,418.4679871,392.9530029,396.4570007,396.4570007,1323920000,584396,17025,3189075618873500,259190942286670,334519
01/04/2018,397.2539978,400.5280151,363.8049927,379.6069946,379.6069946,1256930048,545141,15893,3239618233047300,259584174219870,311214
02/04/2018,379.6990051,395.17099,377.5929871,386.4249878,386.4249878,1102259968,598505,16871,3197878927586800,259759295300550,350493
03/04/2018,387.3120117,418.9679871,383.5320129,416.8930054,416.8930054,1363399936,645924,19077,3130318842246530,253834801688980,384101
04/04/2018,416.4849854,417.4719849,375.3099976,380.5429993,380.5429993,1287730048,628441,18676,3176981802787800,256190849234650,363220
05/04/2018,379.946991,387.7160034,369.8160095,383.2319946,383.2319946,1210680064,695871,19496,3151225900265000,257731973775640,423165
06/04/2018,382.7309875,385.1950073,366.9110107,370.2850037,370.2850037,967105984,647981,17769,3256199538233070,264211194850600,393115
07/04/2018,370.3800049,393.0589905,369.9360046,385.3139954,385.3139954,951475008,535865,15831,3235885305959200,259794999002250,339908
08/04/2018,385.7430115,402.5899963,385.6019897,400.5079956,400.5079956,948488000,595733,17233,3191373130382200,257958637969190,372564
09/04/2018,400.8569946,429.2510071,390.6099854,398.526001,398.526001,1478390016,609799,18630,3088964260313400,249621837585080,397067
10/04/2018,399.4110107,415.8880005,393.8789978,414.2430115,414.2430115,1196000000,571388,17582,3135858403362690,255923340473121,359442
11/04/2018,415.0239868,430.5400085,412.4710083,430.5400085,430.5400085,1439040000,609102,18496,3146614700508010,253463080243040,369904
12/04/2018,430.1610107,493.0580139,417.4129944,492.9410095,492.9410095,2519360000,692606,21244,3131513601624270,252092296213270,422863
13/04/2018,493.1600037,526.4699707,482.6589966,492.7349854,492.7349854,2419249920,730344,21136,3085986253151100,254815167821390,432249
14/04/2018,492.5799866,512.0239868,488.2789917,501.4779968,501.4779968,1519079936,611188,18148,3132314997500400,255112515733320,365205
15/04/2018,502.8800049,531.7020264,502.8800049,531.7020264,531.7020264,1726089984,619985,18672,3137466930260490,255078131926610,375743
16/04/2018,532.0739746,534.1970215,500.25,511.1470032,511.1470032,1758979968,664402,20768,3113712319018330,256010846790920,391698
17/04/2018,511.144989,518.0310059,502.5639954,502.8940125,502.8940125,1760359936,742823,22300,3132795635299800,255719336298230,417257
18/04/2018,503.3089905,525.09198,503.0450134,524.7890015,524.7890015,1762940032,703293,22474,3078158578176600,249290872937960,400478
19/04/2018,524.0380249,567.8889771,523.2620239,567.8889771,567.8889771,2256869888,814318,25206,3098360907475700,256507828883120,437043
20/04/2018,567.9890137,618.7150269,560.28302,615.7180176,615.7180176,2849469952,832220,26386,3070111673240000,250252567176420,460954
21/04/2018,616.0040283,621.8880005,578.5499878,605.3950195,605.3950195,2612460032,746104,21672,3168246021478400,259839709879710,469119
22/04/2018,606.1190186,640.7670288,593.8690186,621.8599854,621.8599854,2426269952,748858,23074,3146736293367500,256645637760650,482688
23/04/2018,621.1989746,646.7000122,621.0349731,642.5479736,642.5479736,2386830080,802870,24241,3181240721748990,260802658683900,516219
24/04/2018,643.3980103,708.875,643.3980103,708.15802,708.15802,3581860096,816286,25602,3132065745809740,255599586836400,522218
25/04/2018,707.0620117,707.0620117,600.2119751,615.4160156,615.4160156,4216140032,799014,25145,3129306090801150,257815989161160,466659
26/04/2018,618.0789795,663.1810303,604.007019,662.809021,662.809021,2984009984,793873,24705,3213181106185300,267358980732940,457837
27/04/2018,662.1090088,684.867981,647.0319824,647.0319824,647.0319824,2598129920,764479,24120,3152285278420480,257879799018440,433141
28/04/2018,644.6459961,691.4420166,644.6459961,683.6779785,683.6779785,2496659968,775321,24555,3128856393102740,254236167460130,432689
29/04/2018,683.9119873,697.7559814,670.5130005,688.8809814,688.8809814,2740559872,756651,24654,3190829701004700,265618574210370,411350
30/04/2018,689.7609863,694.4390259,666.1170044,669.9240112,669.9240112,2853100032,778133,25891,3196315559599610,264145348944080,458484
01/05/2018,670.4630127,674.4030151,637.539978,673.6129761,673.6129761,2678960128,713839,24618,3113972523544060,256461617282290,414816
02/05/2018,674.0750122,688.84198,667.4199829,687.1489868,687.1489868,2822269952,787722,25626,3111333123485250,261962414435610,467780
03/05/2018,686.5910034,784.3410034,686.5910034,779.5430298,779.5430298,4210939904,839586,26338,3164594457401100,262965689745720,509876
04/05/2018,776.7750244,803.7459717,762.632019,785.6240234,785.6240234,3533410048,1000526,27766,3202794445667800,265969568751510,748534
05/05/2018,784.5830078,827.4550171,784.2369995,816.1199951,816.1199951,3035040000,789261,24103,3242195815031200,270325580627500,494998
06/05/2018,816.0880127,835.0570068,764.8829956,792.3109741,792.3109741,3105570048,691273,22388,3271982202762200,270785830978080,467903
07/05/2018,793.3389893,795.7579956,710.1779785,753.7249756,753.7249756,4316120064,789863,23088,3327780246020600,276476227284670,502292
08/05/2018,755.0089722,774.2490234,728.1290283,752.8569946,752.8569946,2920489984,820098,23859,3343568565309500,273676598352453,521832
09/05/2018,752.9019775,759.5289917,718.4719849,752.2750244,752.2750244,2877870080,831127,24510,3268429357612420,270094259834910,537547
10/05/2018,752.5789795,766.7479858,726.6640015,727.2769775,727.2769775,2748950016,854827,26750,3279763711930110,270043591299130,535339
11/05/2018,727.0130005,736.9769897,669.8250122,679.5859985,679.5859985,3290080000,826099,25118,3285211912981700,272951524216500,518935
12/05/2018,679.8770142,691.4110107,644.065979,686.0479736,686.0479736,2668480000,788487,23752,3367082076477200,278866158730970,538561
13/05/2018,687.1749878,741.3120117,675.3189697,733.4959717,733.4959717,2362500096,762439,23520,3397010186974900,278359107356220,511621
14/05/2018,732.7329712,742.1699829,695.7919922,730.5490112,730.5490112,3005110016,801650,25931,3322158232835900,272985314492680,532882
15/05/2018,731.1430054,739.052002,700.9949951,708.8709717,708.8709717,2523069952,779210,24792,3262634125326320,269451031792980,520266
16/05/2018,708.0869751,710.2000122,682.5410156,707.0499878,707.0499878,2476130048,807257,24743,3286345183564990,269813421067220,544518
17/05/2018,708.7180176,718.8330078,668.8339844,672.6569824,672.6569824,2350619904,835761,24608,3280925637938000,272638802104620,571922
18/05/2018,672.1019897,695.0310059,663.809021,694.3670044,694.3670044,2305740032,831831,24643,3236627209022470,270563358491420,564670
19/05/2018,695.0720215,715.5780029,686.7910156,696.5300293,696.5300293,2021549952,846288,24459,3250211728818400,271885036650670,605898
20/05/2018,697.9229736,723.7529907,692.6690063,715.3690186,715.3690186,2156910080,777283,23759,3307964523985000,275772348357430,531824
21/05/2018,717.1929932,719.2780151,692.4940186,699.2219849,699.2219849,2005170048,802211,25580,3341722032929880,278233880946750,520474
22/05/2018,700.1779785,700.9760132,644.026001,647.7410278,647.7410278,2230469888,822409,25326,3323281414037100,275010662861020,552814
23/05/2018,646.6699829,651.6359863,572.9520264,583.585022,583.585022,2995429888,833377,25965,3252172526470300,274252755598910,563562
24/05/2018,584.5360107,610.8179932,557.2059937,601.7550049,601.7550049,2791099904,811167,25467,3223610066318900,264359018089420,549090
25/05/2018,602.1400146,617.1859741,575.6240234,586.7340088,586.7340088,2110919936,800838,24930,3202991669729500,266436039444785,522164
26/05/2018,587.4260254,606.1749878,583.5120239,587.2800293,587.2800293,1694300032,761932,23053,3253127775671600,270786186936250,518520
27/05/2018,588.5200195,590.3280029,562.8660278,572.6680298,572.6680298,1788790016,776024,23497,3215113696439000,264375383937480,543140
28/05/2018,573.0449829,576.0490112,512.552002,516.0360107,516.0360107,2356900096,861002,25414,3232392035792800,269018389387890,595235
29/05/2018,516.1480103,572.2639771,516.1480103,565.3880005,565.3880005,2330820096,812183,25332,3218952939947260,268082786405530,550236
30/05/2018,566.8300171,583.1359863,545.4310303,559.5900269,559.5900269,2053970048,817018,25507,3177258143573100,265870983234620,546016
31/05/2018,558.4970093,585.5380249,557.065979,577.6450195,577.6450195,1985040000,832716,27435,3249303102008100,272219654475160,538630
01/06/2018,578.6719971,589.0930176,567.664978,580.0430298,580.0430298,1945890048,758117,25131,3151654130611600,261135098866150,484365
02/06/2018,580.4290161,597.0770264,577.3220215,591.8079834,591.8079834,1880390016,768017,24617,3194128918517800,268062807809110,514127
03/06/2018,591.2589722,624.5130005,591.2589722,618.3289795,618.3289795,1832550016,809997,25077,3202592901102500,266117890371490,546885
04/06/2018,619.4370117,623.4290161,583.7470093,592.9849854,592.9849854,1903430016,807165,26427,3159146670306130,267373757982560,516648
05/06/2018,593.4060059,611.3300171,580.9819946,609.3029785,609.3029785,1844269952,780654,25848,3232844547073690,266589991962450,499134
06/06/2018,610.2620239,611.6430054,596.3959961,607.1240234,607.1240234,1756530048,754070,24376,3163392940788900,265028332733380,492019
07/06/2018,607.6870117,616.1439819,601.6929932,605.1870117,605.1870117,1880140032,775828,24384,3161717646135360,267481994480360,505250
08/06/2018,605.4429932,608.8109741,595.5930176,601.0770264,601.0770264,1637779968,720017,24513,3196858025453870,268823437131980,457094
09/06/2018,600.9050293,608.5830078,597.5620117,597.5620117,597.5620117,1519309952,769427,24163,3303497283704200,280201029460200,114442
10/06/2018,594.3449707,594.3449707,511.8890076,526.4790039,526.4790039,2234880000,771280,24560,3252140929108000,269635272339320,null
11/06/2018,524.8569946,536.8579712,515.2689819,533.2839966,533.2839966,1982119936,768985,24470,3235937527065000,274164139696260,496834
12/06/2018,532.710022,538.9550171,491.2349854,496.8429871,496.8429871,1932760064,770199,23682,3333042609658100,277843771992970,444363
13/06/2018,498.0180054,501.9049988,459.0039978,477.493988,477.493988,2080130048,797637,25448,3269563082460000,270269642393720,472109
14/06/2018,478.381012,523.5449829,467.4660034,519.7420044,519.7420044,2458650112,765916,24149,3276912398260800,269814086543190,464054
