"Start Time","Duration","Run ID","Name","Source Type","Source Name","User","Status","d","maxiter","n_periods","p","prediction_start_date","q","accuracy_daily","avg_accuracy","avg_mae","avg_mape","avg_mse","avg_precision","avg_rmse","avg_rmspe","mae_daily","mape_daily","mse_daily","precision_daily","rmse_daily","rmspe_daily"
"2025-08-10 22:02:44","14.8s","6ea0ce690cf34289b85aa93a18249828","order_(1,1,1)","LOCAL","/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py","ec2-user","FINISHED","1","500","7","1","04-03-2023","1","0.4621212121212121","0.5032467532467532","55.98554818262436","0.030686181740486023","6381.3233208647125","0.511520737327189","75.41413252717552","4.154483102265343","80.20062638445002","0.04372970377209659","11635.368525123436","0.46774193548387094","107.86736543145678","5.894161554993482"
"2025-08-10 22:02:59","21.8s","9d425e13671e45ddb81cdba1f925c9bd","order_(2,1,1)","LOCAL","/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py","ec2-user","FINISHED","1","500","7","2","04-03-2023","1","0.45454545454545453","0.49783549783549785","56.10805735769427","0.030757870146469028","6409.52734950564","0.5059615243947041","75.57208966027449","4.1643177177436685","80.49410287056021","0.04390062554613125","11694.621526522671","0.4603174603174603","108.14167340356201","5.911949468485078"
"2025-08-10 22:07:53","1.5min","978a2b50b79448f193b161f7f442d348","order_(7,1,1)","LOCAL","/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py","ec2-user","FINISHED","1","500","7","7","04-03-2023","1","0.44696969696969696","0.4956709956709956","56.46872249318523","0.0309301549519106","6481.721083936849","0.5028474494531308","75.9964061377048","4.1824590865448465","80.90454546496028","0.044085551130367225","11868.80425185243","0.45161290322580644","108.94404183732321","5.952360967190773"
"2025-08-10 22:04:12","41.2s","050ab2f178474e1ca37452ad5ab31343","order_(4,1,1)","LOCAL","/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py","ec2-user","FINISHED","1","500","7","4","04-03-2023","1","0.4393939393939394","0.4924242424242424","56.122121565560455","0.030764142702399466","6402.946936613953","0.5000000000000001","75.5813747876045","4.16707424933176","80.31269081274336","0.04378778074685985","11683.543976954272","0.4461538461538462","108.09044350429076","5.907635522147026"
"2025-08-10 22:03:21","50.8s","82ff36489d1e467e87b8348e198f6e17","order_(3,1,1)","LOCAL","/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py","ec2-user","FINISHED","1","500","7","3","04-03-2023","1","0.44696969696969696","0.4902597402597402","56.59280686362189","0.030997762786834134","6524.220739227947","0.4974931318681319","76.20610113457519","4.198147201098982","81.22135413701442","0.04426514847649907","11998.584824489279","0.453125","109.53805194766464","5.984998362782288"
"2025-08-10 22:04:54","1.4min","2f0c04eef8e9426087ceeb4173cfc230","order_(5,1,1)","LOCAL","/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py","ec2-user","FINISHED","1","500","7","5","04-03-2023","1","0.4393939393939394","0.4902597402597403","57.039464398944794","0.03126917277302565","6599.845266363064","0.49738411390197107","76.63528234927576","4.224460314146169","81.60220774563027","0.04452258537865929","12120.305471564574","0.4444444444444444","110.0922589084472","6.024825156524071"
"2025-08-10 22:06:16","1.6min","38ce8047b28c4f97b2edcdae61758edd","order_(6,1,1)","LOCAL","/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py","ec2-user","FINISHED","1","500","7","6","04-03-2023","1","0.4393939393939394","0.487012987012987","57.65851674011856","0.03157309582090445","6736.509042365027","0.4933357812822098","77.41820644423663","4.259539718446541","82.81276740168605","0.04512055672334569","12395.102279811736","0.4444444444444444","111.33329367180212","6.081681174424766"
