Date,Open,High,Low,Close,Adj Close,Volume,LTC full node data size
2017-12-17,301.78399658203125,332.5899963378906,301.78399658203125,318.718994140625,318.718994140625,1703580032,9080.21495
2017-12-18,318.9530029296875,360.9330139160156,302.0039978027344,358.33599853515625,358.33599853515625,1966599936,9124.112783
2017-12-19,359.125,375.2860107421875,335.67498779296875,350.25299072265625,350.25299072265625,2150479872,9178.893427
2017-12-20,349.60400390625,349.60400390625,308.62701416015625,314.6210021972656,314.6210021972656,2104060032,9253.728386
2017-12-21,314.6600036621094,339.739013671875,299.52899169921875,317.4620056152344,317.4620056152344,1555939968,9345.738997
2017-12-22,319.2569885253906,320.302001953125,187.4770050048828,264.9320068359375,264.9320068359375,2938040064,9409.359528
2017-12-23,269.2669982910156,312.6679992675781,261.6369934082031,288.2659912109375,288.2659912109375,1352579968,9458.708712
2017-12-24,291.00799560546875,291.00799560546875,251.0379943847656,275.9800109863281,275.9800109863281,1122909952,9503.943954
2017-12-25,277.4939880371094,286.7900085449219,269.572998046875,273.3900146484375,273.3900146484375,804377024,9539.094007
2017-12-26,273.1080017089844,289.510986328125,272.2619934082031,286.5039978027344,286.5039978027344,842993024,9578.744917
2017-12-27,286.5889892578125,290.9440002441406,264.4230041503906,272.17401123046875,272.17401123046875,777137984,9620.650024
2017-12-28,272.1260070800781,273.177001953125,231.3769989013672,249.92999267578125,249.92999267578125,2593240064,9667.117029
2017-12-29,250.3520050048828,258.0409851074219,238.3329925537109,245.5019989013672,245.5019989013672,1392210048,9718.177002
2017-12-30,245.0870056152344,245.43299865722656,208.19700622558597,218.96299743652344,218.96299743652344,943667008,9783.783
2017-12-31,216.9750061035156,237.7910003662109,213.81100463867188,232.0959930419922,232.0959930419922,771041984,9865.99367
2018-01-01,231.6660003662109,236.63400268554688,222.2030029296875,229.0330047607422,229.0330047607422,633142016,9902.537499
2018-01-02,228.9900054931641,263.625,228.9900054931641,255.6840057373047,255.6840057373047,1237949952,9951.707737
2018-01-03,255.69500732421875,260.74200439453125,243.13499450683597,245.3679962158203,245.3679962158203,3215280128,10019.824895
2018-01-04,245.4750061035156,245.4750061035156,227.01300048828125,241.3699951171875,241.3699951171875,3481550080,10125.656976
2018-01-05,241.03399658203125,256.14801025390625,237.8800048828125,249.27099609375,249.27099609375,1710599936,10245.20049
2018-01-06,249.76800537109372,323.114990234375,249.4149932861328,296.4540100097656,296.4540100097656,2264740096,10324.98996
2018-01-07,296.0530090332031,305.5270080566406,281.927001953125,288.45098876953125,288.45098876953125,1055400000,10400.423515
2018-01-08,287.7250061035156,289.0690002441406,237.6649932861328,255.76300048828125,255.76300048828125,1182080000,10464.461716
2018-01-09,254.6060028076172,258.50299072265625,240.1840057373047,247.03700256347656,247.03700256347656,940825024,10528.355334
2018-01-10,248.072998046875,251.0540008544922,233.85899353027344,250.51800537109372,250.51800537109372,1009910016,10593.880203
2018-01-11,251.52200317382807,255.04800415039065,223.0030059814453,229.36599731445312,229.36599731445312,1079389952,10648.303546
2018-01-12,229.78700256347656,243.5919952392578,224.8209991455078,236.8560028076172,236.8560028076172,691160000,10699.309404
2018-01-13,236.8820037841797,263.19500732421875,236.8820037841797,259.1929931640625,259.1929931640625,961043008,10746.038646
2018-01-14,260.5790100097656,270.8519897460937,234.27200317382807,238.6750030517578,238.6750030517578,886414976,10800.854738
2018-01-15,237.28900146484372,245.0039978027344,232.7740020751953,232.7740020751953,232.7740020751953,601769984,10840.072359
2018-01-16,232.81700134277344,232.81700134277344,152.29299926757812,188.33099365234372,188.33099365234372,1405069952,10886.088315
2018-01-17,190.1450042724609,197.7899932861328,141.0070037841797,186.51600646972656,186.51600646972656,1422489984,10937.884852
2018-01-18,186.94900512695312,207.01600646972656,176.8300018310547,192.8370056152344,192.8370056152344,936784000,10986.268588
2018-01-19,191.19200134277344,202.0749969482422,186.93800354003903,192.9640045166016,192.9640045166016,560284032,11022.63519
2018-01-20,194.3780059814453,214.58799743652344,194.3780059814453,211.01800537109372,211.01800537109372,540785984,11054.013678
2018-01-21,211.2350006103516,211.2350006103516,184.6360015869141,190.42100524902344,190.42100524902344,463516000,11082.049016
2018-01-22,191.7899932861328,195.2460021972656,166.88299560546875,180.00799560546875,180.00799560546875,494091008,11110.019116
2018-01-23,180.2790069580078,186.30599975585935,165.7259979248047,177.8070068359375,177.8070068359375,441764992,11140.045097
2018-01-24,178.4250030517578,186.2790069580078,173.718994140625,179.98699951171875,179.98699951171875,375948992,11168.274307
2018-01-25,181.56300354003903,185.42300415039065,176.3489990234375,180.27200317382807,180.27200317382807,363137984,11195.887919
2018-01-26,179.81900024414062,182.8919982910156,167.08399963378906,176.73399353027344,176.73399353027344,375476992,11225.023255
2018-01-27,176.66099548339844,183.1540069580078,174.87899780273438,180.8860015869141,180.8860015869141,291632992,11249.542219
2018-01-28,181.42100524902344,194.6790008544922,181.42100524902344,193.8650054931641,193.8650054931641,363515008,11292.114835
2018-01-29,193.75100708007807,194.3860015869141,179.23199462890625,181.66400146484372,181.66400146484372,303560992,11318.013083
2018-01-30,181.44500732421875,181.51800537109372,163.03399658203125,165.2760009765625,165.2760009765625,433227008,11342.338987
2018-01-31,165.29600524902344,167.0679931640625,157.64500427246094,163.3509979248047,163.3509979248047,363292992,11370.597379
2018-02-01,163.6820068359375,165.81399536132812,131.54800415039062,142.2969970703125,142.2969970703125,539880000,11397.07927
2018-02-02,142.56199645996094,142.56199645996094,105.34600067138672,131.37899780273438,131.37899780273438,815539968,11428.967051
2018-02-03,131.4010009765625,165.55499267578125,121.16600036621094,160.25,160.25,687676032,11453.157609
2018-02-04,160.38099670410156,173.79600524902344,139.69400024414062,148.02499389648438,148.02499389648438,1006080000,11478.396236
2018-02-05,148.7270050048828,153.5240020751953,118.14700317382812,125.33000183105467,125.33000183105467,844678016,11507.333131
2018-02-06,127.52100372314452,146.11399841308594,106.94400024414062,142.99099731445312,142.99099731445312,1148409984,11537.180488
2018-02-07,142.48199462890625,157.8979949951172,131.5240020751953,138.2030029296875,138.2030029296875,817808000,11563.520083
2018-02-08,138.33599853515625,151.08099365234375,138.33599853515625,149.46600341796875,149.46600341796875,869206976,11583.632145
2018-02-09,149.72999572753906,163.97999572753906,142.58599853515625,163.9499969482422,163.9499969482422,722204992,11603.241238
2018-02-10,163.48800659179688,169.32899475097656,149.1439971923828,155.59300231933594,155.59300231933594,576328000,11641.026823
2018-02-11,155.39199829101562,155.7310028076172,142.61099243164062,148.99000549316406,148.99000549316406,495720000,11660.042867
2018-02-12,150.10400390625,163.34800720214844,150.10400390625,161.5659942626953,161.5659942626953,535710016,11679.403315
2018-02-13,161.77499389648438,162.37399291992188,153.51100158691406,159.5540008544922,159.5540008544922,483468000,11703.132983
2018-02-14,159.57899475097656,218.2310028076172,159.57899475097656,213.35899353027344,213.35899353027344,2383340032,11732.319902
2018-02-15,212.3470001220703,237.8769989013672,211.1739959716797,225.42599487304688,225.42599487304688,2087289984,11774.220753
2018-02-16,225.5,236.08799743652344,212.32899475097656,230.12399291992188,230.12399291992188,1300089984,11801.201558
2018-02-17,229.5019989013672,233.4510040283203,225.60299682617188,229.46499633789065,229.46499633789065,863401024,11831.670894
2018-02-18,230.50900268554688,232.6439971923828,214.4579925537109,215.73599243164065,215.73599243164065,1011120000,11867.773104
2018-02-19,215.4149932861328,226.9669952392578,215.3769989013672,223.0570068359375,223.0570068359375,767596992,11904.025191
2018-02-20,223.0870056152344,253.8979949951172,222.5070037841797,232.8509979248047,232.8509979248047,1739670016,11932.823488
2018-02-21,230.947998046875,235.41000366210935,208.9250030517578,213.3520050048828,213.3520050048828,1195820032,11960.057069
2018-02-22,212.84100341796875,222.76800537109372,191.80999755859372,195.30799865722656,195.30799865722656,974379008,11983.493531
2018-02-23,194.1929931640625,216.1320037841797,184.07000732421875,209.3090057373047,209.3090057373047,1065680000,12016.937011
2018-02-24,210.63699340820312,220.3070068359375,197.88400268554688,209.4219970703125,209.4219970703125,937312000,12037.225778
2018-02-25,208.1320037841797,225.5489959716797,202.3650054931641,220.4750061035156,220.4750061035156,1028590016,12054.994353
2018-02-26,222.13800048828125,234.41700744628903,218.73599243164065,220.9620056152344,220.9620056152344,1297080064,12076.566602
2018-02-27,221.7100067138672,224.20899963378903,215.84100341796875,216.5989990234375,216.5989990234375,856454016,12100.043833
2018-02-28,217.2790069580078,223.50999450683597,202.70599365234372,202.8950042724609,202.8950042724609,761321984,12124.29679
2018-03-01,203.11900329589844,214.697998046875,201.54200744628903,209.75,209.75,678542016,12158.490042
2018-03-02,209.55499267578125,213.1289978027344,204.8800048828125,212.55599975585935,212.55599975585935,627142016,12180.067166
2018-03-03,213.83799743652344,217.76300048828125,209.53700256347656,210.64300537109372,210.64300537109372,681865984,12199.150593
2018-03-04,210.23599243164065,214.1199951171875,205.36399841308597,213.7989959716797,213.7989959716797,574675008,12217.16556
2018-03-05,213.7400054931641,215.97799682617188,209.24899291992188,211.1750030517578,211.1750030517578,594828992,12236.499361
2018-03-06,210.51300048828125,210.51300048828125,193.1569976806641,196.6009979248047,196.6009979248047,661078016,12256.256202
2018-03-07,196.8260040283203,199.2749938964844,175.64700317382812,185.8390045166016,185.8390045166016,755924992,12275.557531
2018-03-08,185.697998046875,188.14700317382807,176.1739959716797,176.51100158691406,176.51100158691406,612508992,12324.783699
2018-03-09,176.4810028076172,189.9149932861328,160.42599487304688,187.16799926757807,187.16799926757807,943363968,12344.943587
2018-03-10,188.11300659179688,194.6479949951172,176.53599548339844,177.73199462890625,177.73199462890625,625808000,12363.768527
2018-03-11,177.51300048828125,193.4770050048828,172.47000122070312,188.9459991455078,188.9459991455078,669377984,12380.758917
2018-03-12,189.01600646972656,193.33999633789065,175.875,178.23399353027344,178.23399353027344,567628992,12399.453336
2018-03-13,177.5970001220703,181.8699951171875,172.2570037841797,175.78199768066406,175.78199768066406,468094016,12422.63073
2018-03-14,175.93699645996094,177.5469970703125,158.6300048828125,161.1009979248047,161.1009979248047,480652992,12440.638925
2018-03-15,161.20199584960938,167.33200073242188,151.47900390625,164.4759979248047,164.4759979248047,564609024,12463.222587
2018-03-16,164.81700134277344,171.25799560546875,158.99099731445312,165.4499969482422,165.4499969482422,436628000,12482.535569
2018-03-17,165.18800354003906,165.21800231933594,151.05799865722656,152.968994140625,152.968994140625,403808992,12501.193641
2018-03-18,152.53700256347656,156.1540069580078,138.01800537109375,154.07400512695312,154.07400512695312,595955008,12519.76333
2018-03-19,155.47500610351562,163.0489959716797,151.66299438476562,161.14199829101562,161.14199829101562,504832992,12540.260791
2018-03-20,161.52099609375,173.3000030517578,156.81500244140625,168.81700134277344,168.81700134277344,492892000,12558.457986
2018-03-21,169.5570068359375,175.26100158691406,166.61500549316406,169.052001953125,169.052001953125,462536000,12576.867843
2018-03-22,168.72300720214844,172.30599975585938,161.11300659179688,163.6719970703125,163.6719970703125,404996992,12593.903045
2018-03-23,163.57699584960938,167.83200073242188,157.26300048828125,167.83200073242188,167.83200073242188,348056000,12611.51369
2018-03-24,168.53399658203125,168.6529998779297,159.63099670410156,159.63099670410156,159.63099670410156,290270016,12627.258436
2018-03-25,158.86399841308594,162.7209930419922,157.52000427246094,160.08399963378906,160.08399963378906,241431008,12641.719296
2018-03-26,160.1649932861328,160.99400329589844,143.1230010986328,149.2209930419922,149.2209930419922,407135008,12658.155912
2018-03-27,148.96099853515625,149.62100219726562,135.7790069580078,135.7790069580078,135.7790069580078,385104000,12675.050183
2018-03-28,135.49000549316406,140.125,131.03399658203125,131.7469940185547,131.7469940185547,328374016,12691.313449
2018-03-29,131.9250030517578,132.61000061035156,113.93399810791016,114.6790008544922,114.6790008544922,476804000,12711.834019
2018-03-30,114.8040008544922,124.9020004272461,110.25700378417967,118.5979995727539,118.5979995727539,468439008,12730.240577
2018-03-31,118.63700103759766,123.87200164794922,116.18399810791016,116.60700225830078,116.60700225830078,295439008,12746.026839
2018-04-01,116.90499877929688,117.83300018310548,110.52300262451172,115.22200012207033,115.22200012207033,274182016,12759.051501
2018-04-02,115.23699951171876,121.41600036621094,114.71900177001952,119.30599975585938,119.30599975585938,271703008,12775.77122
2018-04-03,119.50900268554688,136.44700622558594,118.58399963378906,134.47000122070312,134.47000122070312,375408992,12798.130282
2018-04-04,133.9080047607422,134.61000061035156,116.58300018310548,118.41200256347656,118.41200256347656,380351008,12815.309321
2018-04-05,118.20899963378906,121.28700256347656,114.46800231933594,119.13099670410156,119.13099670410156,294022016,12829.622435
2018-04-06,118.81500244140624,119.93399810791016,112.78700256347656,113.15499877929688,113.15499877929688,233190000,12846.907408
2018-04-07,113.13500213623048,119.37999725341795,113.09500122070312,116.26000213623048,116.26000213623048,211470000,12862.151585
2018-04-08,116.29100036621094,118.5500030517578,115.9469985961914,117.6709976196289,117.6709976196289,194664000,12875.165334
2018-04-09,117.78299713134766,122.4260025024414,113.3249969482422,114.98999786376952,114.98999786376952,260171008,12892.170186
2018-04-10,115.21299743652344,115.4000015258789,112.51799774169922,114.26300048828124,114.26300048828124,202879008,12908.45917
2018-04-11,114.28900146484376,119.09400177001952,113.33000183105467,118.29100036621094,118.29100036621094,230068992,12925.684165
2018-04-12,118.29199981689452,129.3350067138672,113.5510025024414,129.3350067138672,129.3350067138672,587510976,12943.799036
2018-04-13,129.2740020751953,133.0399932861328,124.05599975585938,125.35399627685548,125.35399627685548,458040000,12963.531832
2018-04-14,125.2239990234375,129.33900451660156,124.76699829101562,126.29399871826172,126.29399871826172,258806000,12981.381496
2018-04-15,126.66899871826172,132.0449981689453,126.66899871826172,132.0449981689453,132.0449981689453,274427008,12997.476899
2018-04-16,131.96800231933594,132.62600708007812,125.23799896240234,128.3350067138672,128.3350067138672,290855008,13015.904666
2018-04-17,128.7100067138672,139.6529998779297,128.7100067138672,132.92799377441406,132.92799377441406,532336000,13035.024863
2018-04-18,132.3769989013672,140.85299682617188,132.3769989013672,139.9969940185547,139.9969940185547,381161984,13059.651568
2018-04-19,140.04100036621094,146.86700439453125,138.95799255371094,146.3000030517578,146.3000030517578,408736000,13078.064499
2018-04-20,146.50100708007812,155.7239990234375,143.843994140625,155.53700256347656,155.53700256347656,491945984,13097.835455
2018-04-21,155.68499755859375,156.61000061035156,142.17799377441406,148.9340057373047,148.9340057373047,482924000,13117.226827
2018-04-22,148.60800170898438,152.22999572753906,145.31399536132812,146.7740020751953,146.7740020751953,338735008,13133.282755
2018-04-23,146.6719970703125,152.76800537109375,146.6699981689453,152.2519989013672,152.2519989013672,376060000,13151.409404
2018-04-24,152.5749969482422,165.9429931640625,152.5749969482422,165.781005859375,165.781005859375,643558016,13173.171148
2018-04-25,165.08700561523438,165.08700561523438,142.59300231933594,144.76400756835938,144.76400756835938,613467008,13194.989967
2018-04-26,144.69900512695312,153.822998046875,142.64300537109375,153.6790008544922,153.6790008544922,412436992,13213.180402
2018-04-27,153.44400024414062,153.61900329589844,145.90499877929688,145.90499877929688,145.90499877929688,386742016,13232.009299
2018-04-28,145.74200439453125,153.3260040283203,145.74200439453125,152.29600524902344,152.29600524902344,337116992,13250.541682
2018-04-29,152.1649932861328,155.62100219726562,148.89700317382812,153.63099670410156,153.63099670410156,388081984,13269.067348
2018-04-30,153.64700317382812,154.08099365234375,147.87100219726562,148.4770050048828,148.4770050048828,341396992,13288.480741
2018-05-01,148.343994140625,148.5449981689453,143.93899536132812,148.48800659179688,148.48800659179688,342152000,13308.117021
2018-05-02,148.44500732421875,152.88699340820312,146.98399353027344,151.57699584960938,151.57699584960938,354656992,13329.597304
2018-05-03,151.85899353027344,163.9969940185547,151.01199340820312,161.45899963378906,161.45899963378906,617984000,13356.166839
2018-05-04,160.468994140625,170.3780059814453,157.93699645996094,168.78799438476562,168.78799438476562,633054976,13379.519244
2018-05-05,168.35000610351562,181.6280059814453,168.35000610351562,177.76199340820312,177.76199340820312,741246016,13402.489912
2018-05-06,178.02099609375,182.88299560546875,166.1750030517578,171.8000030517578,171.8000030517578,626270016,13421.944472
2018-05-07,171.75900268554688,171.91700744628906,158.92999267578125,164.87899780273438,164.87899780273438,573281024,13442.895425
2018-05-08,164.8300018310547,167.9810028076172,158.1580047607422,159.61700439453125,159.61700439453125,466308992,13463.526708
2018-05-09,159.61700439453125,159.61700439453125,152.59800720214844,157.05499267578125,157.05499267578125,448136000,13483.43316
2018-05-10,157.1510009765625,160.33599853515625,149.33700561523438,149.86900329589844,149.86900329589844,426694016,13502.761986
2018-05-11,149.44500732421875,149.44500732421875,134.7259979248047,137.11700439453125,137.11700439453125,530416000,13523.371355
2018-05-12,137.2570037841797,144.41900634765625,132.58799743652344,141.8820037841797,141.8820037841797,410184992,13542.146034
2018-05-13,141.79800415039062,147.24600219726562,137.65499877929688,144.58799743652344,144.58799743652344,383224000,13557.497775
2018-05-14,144.62399291992188,152.15499877929688,136.07200622558594,147.71400451660156,147.71400451660156,584222016,13578.114093
2018-05-15,147.48800659179688,149.38299560546875,138.57000732421875,139.8800048828125,139.8800048828125,415984992,13597.725004
2018-05-16,139.64999389648438,140.6510009765625,135.27699279785156,139.26800537109375,139.26800537109375,351689984,13618.191457
2018-05-17,139.5590057373047,141.16600036621094,131.95199584960938,132.7729949951172,132.7729949951172,320248992,13636.93539
2018-05-18,132.70399475097656,137.05499267578125,129.7030029296875,136.0570068359375,136.0570068359375,371688000,13656.216262
2018-05-19,135.96499633789062,137.50100708007812,133.87100219726562,135.32000732421875,135.32000732421875,310963008,13674.547387
2018-05-20,135.27200317382812,140.31500244140625,133.79400634765625,139.697998046875,139.697998046875,324983008,13689.022442
2018-05-21,139.6439971923828,139.6439971923828,133.9340057373047,134.50900268554688,134.50900268554688,308376992,13707.521769
2018-05-22,134.25999450683594,135.60499572753906,128.33200073242188,128.67599487304688,128.67599487304688,294447008,13727.9102
2018-05-23,128.80799865722656,129.33200073242188,117.3499984741211,119.31400299072266,119.31400299072266,373329984,13748.696227
2018-05-24,119.19499969482422,124.37100219726562,115.88999938964844,122.61299896240234,122.61299896240234,345857984,13767.709487
2018-05-25,122.55899810791016,124.2020034790039,117.8209991455078,119.44200134277344,119.44200134277344,297743008,13785.719112
2018-05-26,119.3499984741211,122.2509994506836,117.86799621582033,118.2770004272461,118.2770004272461,275851008,13802.905471
2018-05-27,118.50399780273438,118.8479995727539,116.98600006103516,117.99199676513672,117.99199676513672,258727008,13823.400564
2018-05-28,117.93000030517578,119.08300018310548,111.47599792480467,111.5979995727539,111.5979995727539,295723008,13839.887483
2018-05-29,111.84400177001952,121.96299743652344,110.90299987792967,119.56800079345705,119.56800079345705,350520000,13857.527978
2018-05-30,119.54000091552734,122.3759994506836,116.01699829101562,117.53299713134766,117.53299713134766,305275008,13875.805379
2018-05-31,117.31800079345705,120.59400177001952,116.63800048828124,118.0739974975586,118.0739974975586,297183008,13893.692759
2018-06-01,118.02799987792967,120.1959991455078,117.11599731445312,119.91500091552734,119.91500091552734,290886016,13910.852887
2018-06-02,119.8280029296875,123.8939971923828,118.95500183105467,123.30699920654295,123.30699920654295,310800000,13926.636346
2018-06-03,123.28500366210938,127.36799621582033,122.36599731445312,125.5,125.5,322787008,13940.384632
2018-06-04,125.21099853515624,126.32599639892578,118.72799682617188,119.90299987792967,119.90299987792967,299780992,13956.952138
2018-06-05,119.89600372314452,122.00599670410156,116.44200134277344,121.70099639892578,121.70099639892578,300892000,13971.999352
2018-06-06,121.88800048828124,122.13800048828124,118.55599975585938,121.18299865722656,121.18299865722656,324158016,13987.362416
2018-06-07,121.33899688720705,123.1780014038086,119.62100219726562,121.4260025024414,121.4260025024414,365670016,14002.424052
2018-06-08,121.51599884033205,121.9459991455078,118.70500183105467,120.08399963378906,120.08399963378906,285831008,14017.917703
2018-06-09,120.10800170898438,121.0250015258789,117.74099731445312,117.74099731445312,117.74099731445312,242235008,14031.145469
2018-06-10,117.56199645996094,117.56199645996094,104.08200073242188,107.04399871826172,107.04399871826172,399889984,14049.553086
2018-06-11,106.54100036621094,108.84700012207033,104.1240005493164,107.51599884033205,107.51599884033205,331430016,14066.671433
2018-06-12,107.4280014038086,108.05799865722656,99.37460327148438,100.7519989013672,100.7519989013672,333163008,14083.595663
2018-06-13,100.79900360107422,100.947998046875,91.28849792480467,94.07559967041016,94.07559967041016,360492992,14101.639307
2018-06-14,93.9936981201172,102.41699981689452,93.61160278320312,101.15399932861328,101.15399932861328,367742016,14119.920033
2018-06-15,101.11499786376952,101.11499786376952,95.59950256347656,96.6760025024414,96.6760025024414,293284992,14136.845694
2018-06-16,96.57839965820312,98.34639739990234,93.97059631347656,97.5770034790039,97.5770034790039,259324992,14150.231795
2018-06-17,97.71759796142578,98.6572036743164,95.53299713134766,96.10260009765624,96.10260009765624,242331008,14161.790486
2018-06-18,95.77349853515624,99.81340026855467,93.91000366210938,98.81900024414062,98.81900024414062,282937984,14176.484757
2018-06-19,98.72730255126952,100.81999969482422,97.39830017089844,98.83769989013672,98.83769989013672,284982016,14191.550764
2018-06-20,98.956298828125,99.20459747314452,95.96710205078124,97.99349975585938,97.99349975585938,261392000,14205.83698
2018-06-21,97.8812026977539,98.86949920654295,96.36489868164062,96.92549896240234,96.92549896240234,261544000,14221.421639
2018-06-22,96.94110107421876,97.12370300292967,81.3958969116211,85.07589721679688,85.07589721679688,458636992,14238.866311
2018-06-23,85.09300231933594,86.36119842529297,81.64299774169922,82.60369873046875,82.60369873046875,439203008,14252.931832
2018-06-24,82.73909759521484,83.38860321044922,74.28810119628906,80.777099609375,80.777099609375,449884992,14267.12173
2018-06-25,80.3666000366211,86.0728988647461,79.02050018310547,81.8333969116211,81.8333969116211,458366016,14282.187421
2018-06-26,81.81520080566406,82.497802734375,76.85369873046875,76.86669921875,76.86669921875,258432992,14296.531568
2018-06-27,76.93199920654297,81.33930206298828,75.86299896240234,80.65969848632812,80.65969848632812,274128000,14314.163267
2018-06-28,80.62570190429688,81.03910064697266,74.43920135498047,74.92980194091797,74.92980194091797,263414000,14341.541079
2018-06-29,74.80889892578125,80.17849731445312,73.17269897460938,78.7688980102539,78.7688980102539,309339008,14357.36141
2018-06-30,78.94660186767578,83.24430084228516,78.94660186767578,81.3740005493164,81.3740005493164,276550016,14372.694513
2018-07-01,81.50399780273438,81.60749816894531,78.36109924316406,80.2428970336914,80.2428970336914,343401984,14386.043114
2018-07-02,80.2677001953125,86.2708969116211,78.68820190429688,85.2571029663086,85.2571029663086,302471008,14401.132171
2018-07-03,85.38780212402344,89.27680206298828,84.73490142822266,85.10130310058594,85.10130310058594,343900992,14419.940194
2018-07-04,85.17279815673828,89.11620330810547,84.02140045166016,85.49400329589844,85.49400329589844,282222016,14435.635177
2018-07-05,85.6531982421875,86.67050170898438,82.54190063476562,83.76000213623047,83.76000213623047,306121984,14450.029248
2018-07-06,83.8373031616211,84.59649658203125,81.32140350341797,83.37809753417969,83.37809753417969,253160000,14464.668532
2018-07-07,83.404296875,86.20189666748047,80.7020034790039,86.20189666748047,86.20189666748047,238936992,14478.884779
2018-07-08,86.26229858398438,86.6781005859375,82.18199920654297,82.39600372314453,82.39600372314453,239655008,14496.04308
2018-07-09,82.54409790039062,83.25779724121094,80.74800109863281,80.85759735107422,80.85759735107422,263326000,14512.68839
2018-07-10,80.78230285644531,80.88269805908203,75.38349914550781,76.08350372314453,76.08350372314453,321614016,14531.18175
2018-07-11,76.12989807128906,80.7968978881836,76.07430267333984,78.69989776611328,78.69989776611328,284915008,14546.60167
