Time,ETH total supply,Price
2017-04-23,9.098154878073E7,48.38895798
2017-04-24,9.101168581198E7,50.10398102
2017-04-25,9.104209315573E7,49.86474609
2017-04-26,9.107189815573E7,52.44770432
2017-04-27,9.110111487448E7,58.58997726
2017-04-28,9.113072940573E7,64.29021454
2017-04-29,9.116040518698E7,69.83218384
2017-04-30,9.118941721823E7,71.76806641
2017-05-01,9.121872674948E7,81.4564209
2017-05-02,9.124829299948E7,79.35325623
2017-05-03,9.127793846823E7,80.05103302
2017-05-04,9.130713565573E7,89.99662781
2017-05-05,9.133713362448E7,102.02135468
2017-05-06,9.136660034323E7,95.64967346
2017-05-07,9.139624065573E7,96.7640152
2017-05-08,9.142575378073E7,92.77739716
2017-05-09,9.145546440573E7,89.14603424
2017-05-10,9.148516174948E7,92.84693909
2017-05-11,9.151494362448E7,90.46638489
2017-05-12,9.154491049948E7,90.53853607
2017-05-13,9.157439862448E7,88.63881683
2017-05-14,9.160292768698E7,90.67169189
2017-05-15,9.163138846823E7,91.23472595
2017-05-16,9.165966190573E7,92.90254211
2017-05-17,9.168780643698E7,90.16207123
2017-05-18,9.171624893698E7,90.5670166
2017-05-19,9.174474893698E7,117.65478516
2017-05-20,9.177334971823E7,131.99972534
2017-05-21,9.180178721823E7,128.32850647
2017-05-22,9.183094674948E7,186.88729858
2017-05-23,9.185905424948E7,178.03849792
2017-05-24,9.188810221823E7,193.230896
2017-05-25,9.191673190573E7,200.00494385
2017-05-26,9.194524987448E7,182.08970642
2017-05-27,9.197446284323E7,156.48373413
2017-05-28,9.200317893698E7,171.49882507
2017-05-29,9.203273018698E7,183.16256714
2017-05-30,9.206212862448E7,202.60342407
2017-05-31,9.209145784323E7,230.24880981
2017-06-01,9.211969143698E7,222.89427185
2017-06-02,9.214686721823E7,222.15283203
2017-06-03,9.217424518698E7,220.25239563
2017-06-04,9.220172471823E7,232.76301575
2017-06-05,9.222898549948E7,246.78031921
2017-06-06,9.225655768698E7,256.10177612
2017-06-07,9.228442846823E7,260.0604248
2017-06-08,9.231189221823E7,257.56234741
2017-06-09,9.233953940573E7,273.81515503
2017-06-10,9.236741424948E7,311.22879028
2017-06-11,9.239554846823E7,341.41125488
2017-06-12,9.242371128073E7,348.29885864
2017-06-13,9.245187034323E7,398.08557129
2017-06-14,9.248027581198E7,376.99716187
2017-06-15,9.250871096823E7,355.40454102
2017-06-16,9.253674190573E7,350.64282227
2017-06-17,9.256523612448E7,366.66964722
2017-06-18,9.259400003073E7,376.94723511
2017-06-19,9.262249331198E7,372.66906738
2017-06-20,9.264968221823E7,377.61639404
2017-06-21,9.267612346823E7,337.51074219
2017-06-22,9.270213393698E7,338.32897949
2017-06-23,9.272872315573E7,341.11270142
2017-06-24,9.275486799948E7,342.61224365
2017-06-25,9.278135440573E7,320.02047729
2017-06-26,9.280813456198E7,309.31256104
2017-06-27,9.283466628073E7,271.87319946
2017-06-28,9.286112971823E7,305.0274353
2017-06-29,9.288808284323E7,326.67578125
2017-06-30,9.291489518698E7,305.8001709
2017-07-01,9.294167268698E7,282.76315308
2017-07-02,9.296872378073E7,272.48422241
2017-07-03,9.299555034323E7,288.73574829
2017-07-04,9.302280690573E7,284.26412964
2017-07-05,9.304974049948E7,273.55728149
2017-07-06,9.307687596823E7,270.89187622
2017-07-07,9.310367737448E7,267.5269165
2017-07-08,9.313095581198E7,244.48466492
2017-07-09,9.315786159323E7,244.90852356
2017-07-10,9.318322315573E7,220.69154358
2017-07-11,9.320715643698E7,197.28175354
2017-07-12,9.323096268698E7,195.09162903
2017-07-13,9.325502487448E7,229.23893738
2017-07-14,9.327860799948E7,192.40531921
2017-07-15,9.330286331198E7,177.26097107
2017-07-16,9.332682924948E7,152.5894928
2017-07-17,9.335035612448E7,165.92953491
2017-07-18,9.337438784323E7,185.05493164
2017-07-19,9.339862206198E7,227.34802246
2017-07-20,9.342291534323E7,215.48780823
2017-07-21,9.344735924948E7,226.48606873
2017-07-22,9.347128362448E7,222.48902893
2017-07-23,9.349570596823E7,229.30355835
2017-07-24,9.351979518698E7,225.04364014
2017-07-25,9.354458565573E7,207.49874878
2017-07-26,9.356899612448E7,202.01931763
2017-07-27,9.359357456198E7,204.34919739
2017-07-28,9.361803659323E7,203.32189941
2017-07-29,9.364252503073E7,184.85980225
2017-07-30,9.366710190573E7,200.7035675
2017-07-31,9.369223924948E7,198.70417786
2017-08-01,9.371386003073E7,212.01089478
2017-08-02,9.373491346823E7,226.93367004
2017-08-03,9.375604596823E7,226.17558289
2017-08-04,9.377723690573E7,223.84744263
2017-08-05,9.379844362448E7,241.99623108
2017-08-06,9.381981862448E7,258.18136597
2017-08-07,9.384136862448E7,264.40625
2017-08-08,9.386291299948E7,271.21444702
2017-08-09,9.388449518698E7,318.71627808
2017-08-10,9.390610909323E7,305.47634888
2017-08-11,9.392780315573E7,298.42956543
2017-08-12,9.394986253073E7,312.16744995
2017-08-13,9.397175049948E7,301.66647339
2017-08-14,9.399375706198E7,302.30514526
2017-08-15,9.401594799948E7,285.17263794
2017-08-16,9.403834190573E7,290.7510376
2017-08-17,9.406090628073E7,304.14562988
2017-08-18,9.408340487448E7,300.87255859
2017-08-19,9.410584081198E7,292.3447876
2017-08-20,9.412824268698E7,294.63638306
2017-08-21,9.415047206198E7,301.27523804
2017-08-22,9.417303206198E7,309.95062256
2017-08-23,9.419585268698E7,319.51849365
2017-08-24,9.421843956198E7,318.86367798
2017-08-25,9.423848737448E7,334.72201538
2017-08-26,9.425706096823E7,330.87490845
2017-08-27,9.427561956198E7,334.78726196
2017-08-28,9.429401112448E7,343.97930908
2017-08-29,9.431313018698E7,349.96069336
2017-08-30,9.433191128073E7,376.90368652
2017-08-31,9.435073393698E7,380.72720337
2017-09-01,9.436981503073E7,389.35375977
2017-09-02,9.438841315573E7,378.00906372
2017-09-03,9.440717253073E7,352.28427124
2017-09-04,9.442617549948E7,286.66098022
2017-09-05,9.444492065573E7,276.37460327
2017-09-06,9.446389128073E7,324.12860107
2017-09-07,9.448297862448E7,324.2862854
2017-09-08,9.450238362448E7,299.46481323
2017-09-09,9.452142174948E7,292.76257324
2017-09-10,9.454016909323E7,285.07400513
2017-09-11,9.455937987448E7,299.41687012
2017-09-12,9.457850456198E7,301.41531372
2017-09-13,9.459756128073E7,269.80636597
2017-09-14,9.461662971823E7,239.42408752
2017-09-15,9.463616065573E7,252.30776978
2017-09-16,9.465545737448E7,240.00071716
2017-09-17,9.467463284323E7,243.30102539
2017-09-18,9.469377987448E7,287.33227539
2017-09-19,9.471315331198E7,287.42733765
2017-09-20,9.473249065573E7,288.71542358
2017-09-21,9.475160159323E7,280.62838745
2017-09-22,9.476890721823E7,256.54910278
2017-09-23,9.478401174948E7,264.14486694
2017-09-24,9.479916768698E7,292.67782593
2017-09-25,9.481444424948E7,286.30929565
2017-09-26,9.482949846823E7,288.91235352
2017-09-27,9.484472987448E7,290.36685181
2017-09-28,9.485992534323E7,296.44760132
2017-09-29,9.487482612448E7,280.80111694
2017-09-30,9.488952534323E7,302.53952026
2017-10-01,9.490476378073E7,298.63897705
2017-10-02,9.491977096823E7,300.26690674
2017-10-03,9.493498237448E7,299.65270996
2017-10-04,9.495032924948E7,297.97106934
2017-10-05,9.496577253073E7,290.89224243
2017-10-06,9.498090721823E7,295.99227905
2017-10-07,9.499577565573E7,309.40618896
2017-10-08,9.501106893698E7,312.48898315
2017-10-09,9.502637346823E7,299.80682373
2017-10-10,9.504147253073E7,305.36425781
2017-10-11,9.505712315573E7,300.83166504
2017-10-12,9.507231893698E7,307.37060547
2017-10-13,9.508802971823E7,340.62664795
2017-10-14,9.510335799948E7,343.33285522
2017-10-15,9.511881690573E7,334.2616272
2017-10-16,9.513353565573E7,339.01843262
2017-10-17,9.515342528073E7,320.37731934
2017-10-18,9.517378084323E7,306.11712646
2017-10-19,9.519435709323E7,308.99649048
2017-10-20,9.521461609323E7,308.71972656
2017-10-21,9.523505274948E7,292.77175903
2017-10-22,9.525549840573E7,303.14559937
2017-10-23,9.527577681198E7,282.73440552
2017-10-24,9.529632643698E7,308.03277588
2017-10-25,9.531652909323E7,295.03320313
2017-10-26,9.533667868698E7,298.24172974
2017-10-27,9.535726721823E7,295.4984436
2017-10-28,9.537760853073E7,297.35501099
2017-10-29,9.539778728073E7,309.5668335
2017-10-30,9.541826068698E7,307.23062134
2017-10-31,9.543861353073E7,306.80569458
2017-11-01,9.545903265573E7,303.97839355
2017-11-02,9.547934481198E7,288.53674316
2017-11-03,9.549953462448E7,288.54013062
2017-11-04,9.551991353073E7,301.08969116
2017-11-05,9.554040503073E7,296.11221313
2017-11-06,9.556062146823E7,304.67962646
2017-11-07,9.558086968698E7,292.50341797
2017-11-08,9.560144228073E7,300.17822266
2017-11-09,9.562156674948E7,309.02648926
2017-11-10,9.564191978073E7,305.67684937
2017-11-11,9.566231706198E7,302.44009399
2017-11-12,9.568283499948E7,307.16217041
2017-11-13,9.570294268698E7,316.65597534
2017-11-14,9.572331606198E7,321.51168823
2017-11-15,9.574357393698E7,335.67129517
2017-11-16,9.576392678073E7,331.2515564
2017-11-17,9.578417209323E7,333.92260742
2017-11-18,9.580461259323E7,329.41586304
2017-11-19,9.582493806198E7,357.2210083
2017-11-20,9.584560590573E7,361.82946777
2017-11-21,9.586589996823E7,369.5612793
2017-11-22,9.588617031198E7,363.42944336
2017-11-23,9.590657453073E7,412.79376221
2017-11-24,9.592697349948E7,412.22106934
2017-11-25,9.594750249948E7,474.94006348
2017-11-26,9.596787324948E7,460.09057617
2017-11-27,9.598808218698E7,480.62976074
2017-11-28,9.600842678073E7,480.12127686
2017-11-29,9.602892887448E7,496.43261719
2017-11-30,9.604911606198E7,408.70800781
2017-12-01,9.606964393698E7,456.96066284
2017-12-02,9.609003540573E7,469.29055786
2017-12-03,9.611007615573E7,462.17077637
2017-12-04,9.613056915573E7,466.52502441
2017-12-05,9.615108662448E7,468.7321167
2017-12-06,9.617171931198E7,456.16897583
2017-12-07,9.619252468698E7,425.63070679
2017-12-08,9.621308996823E7,453.54656982
2017-12-09,9.623359337448E7,471.6619873
2017-12-10,9.625403931198E7,452.13876343
2017-12-11,9.627469318698E7,473.95916748
2017-12-12,9.629494196823E7,535.36328125
2017-12-13,9.631547837448E7,618.68151855
2017-12-14,9.633637121823E7,692.40600586
2017-12-15,9.635711574948E7,696.08081055
2017-12-16,9.637766771823E7,699.24981689
2017-12-17,9.639793431198E7,716.13946533
2017-12-18,9.641878768698E7,732.18762207
2017-12-19,9.643910762448E7,820.32086182
2017-12-20,9.645968078073E7,805.95758057
2017-12-21,9.648038499948E7,795.32440186
2017-12-22,9.650083262448E7,655.90209961
2017-12-23,9.652159253073E7,736.55804443
2017-12-24,9.654207587448E7,653.69824219
2017-12-25,9.656257628073E7,757.78100586
2017-12-26,9.658307256198E7,773.18463135
2017-12-27,9.660350012448E7,781.16693115
2017-12-28,9.662410018698E7,739.44537354
2017-12-29,9.664444834323E7,754.77386475
2017-12-30,9.666495437448E7,709.14361572
2017-12-31,9.668543406198E7,723.21386719
2018-01-01,9.670605887448E7,769.96173096
2018-01-02,9.672655543698E7,886.34436035
2018-01-03,9.674709906198E7,882.25628662
2018-01-04,9.676799968698E7,954.21325684
2018-01-05,9.678897324948E7,1045.29394531
2018-01-06,9.680989084323E7,1002.57525635
2018-01-07,9.683087856198E7,1090.83947754
2018-01-08,9.685161278073E7,1088.60693359
2018-01-09,9.687246362448E7,1209.15039063
2018-01-10,9.689352765573E7,1364.84814453
2018-01-11,9.691442368698E7,1228.5994873
2018-01-12,9.693516971823E7,1247.54699707
2018-01-13,9.695628409323E7,1295.71936035
2018-01-14,9.697716718698E7,1392.17797852
2018-01-15,9.699766374948E7,1346.0513916
2018-01-16,9.701854046823E7,1242.75341797
2018-01-17,9.703936768698E7,954.39715576
2018-01-18,9.705998996823E7,1025.27148438
2018-01-19,9.708055449948E7,1061.92993164
2018-01-20,9.710146440573E7,1075.56970215
2018-01-21,9.712173690573E7,1134.66638184
2018-01-22,9.714225849948E7,960.67419434
2018-01-23,9.716261640573E7,1013.98480225
2018-01-24,9.718312037448E7,1031.86169434
2018-01-25,9.720378793698E7,1034.74243164
2018-01-26,9.722416656198E7,1050.9720459
2018-01-27,9.724454068698E7,1095.18273926
2018-01-28,9.726506199948E7,1129.69506836
2018-01-29,9.728551253073E7,1200.52368164
2018-01-30,9.730581240573E7,1145.86450195
2018-01-31,9.732642765573E7,1102.71533203
2018-02-01,9.734690209323E7,1138.50561523
2018-02-02,9.736754921823E7,954.35913086
2018-02-03,9.738807943698E7,955.11651611
2018-02-04,9.740847024948E7,864.21588135
2018-02-05,9.742877584323E7,836.07806396
2018-02-06,9.744922206198E7,742.73553467
2018-02-07,9.746969584323E7,812.49127197
2018-02-08,9.749007353073E7,806.39074707
2018-02-09,9.751054478073E7,806.53649902
2018-02-10,9.753082365573E7,847.33850098
2018-02-11,9.755126893698E7,852.11810303
2018-02-12,9.757158746823E7,856.97296143
2018-02-13,9.759207399948E7,857.95758057
2018-02-14,9.761225265573E7,902.66778564
2018-02-15,9.763273862448E7,933.9887085
2018-02-16,9.765338387448E7,938.65093994
2018-02-17,9.767354490573E7,961.27746582
2018-02-18,9.769397565573E7,944.79455566
2018-02-19,9.771446284323E7,931.19909668
2018-02-20,9.773489124948E7,942.46661377
2018-02-21,9.775535106198E7,849.50537109
2018-02-22,9.777590753073E7,825.77062988
2018-02-23,9.779636246823E7,838.43707275
2018-02-24,9.781687515573E7,837.11804199
2018-02-25,9.783739599948E7,827.74163818
2018-02-26,9.785753874948E7,876.27520752
2018-02-27,9.787804796823E7,871.24755859
2018-02-28,9.789868974948E7,888.44708252
2018-03-01,9.791900846823E7,867.03179932
2018-03-02,9.793955706198E7,855.5411377
2018-03-03,9.796008493698E7,864.79095459
2018-03-04,9.798034674948E7,847.83050537
2018-03-05,9.800060021823E7,867.68896484
2018-03-06,9.802118293698E7,832.01580811
2018-03-07,9.804163515573E7,812.98974609
2018-03-08,9.806219106198E7,741.19873047
2018-03-09,9.808239849948E7,701.0189209
2018-03-10,9.810289309323E7,732.93408203
2018-03-11,9.812324528073E7,708.91540527
2018-03-12,9.814377971823E7,697.64099121
2018-03-13,9.816412224948E7,696.71765137
2018-03-14,9.818461103073E7,656.14129639
2018-03-15,9.820487696823E7,588.16638184
2018-03-16,9.822557406198E7,598.66394043
2018-03-17,9.824578431198E7,598.8447876
2018-03-18,9.826624346823E7,466.09069824
2018-03-19,9.828666259323E7,551.63769531
2018-03-20,9.830692009323E7,556.75140381
2018-03-21,9.832732393698E7,567.94128418
2018-03-22,9.834783868698E7,531.77514648
2018-03-23,9.836820662448E7,516.39605713
2018-03-24,9.838857249948E7,541.47979736
2018-03-25,9.840870728073E7,520.65631104
2018-03-26,9.842931221823E7,522.40966797
2018-03-27,9.844961781198E7,468.53948975
2018-03-28,9.846990709323E7,451.23880005
2018-03-29,9.849040609323E7,441.78762817
2018-03-30,9.851080093698E7,378.60897827
2018-03-31,9.853129009323E7,403.10812378
2018-04-01,9.855173068698E7,364.76593018
2018-04-02,9.857208615573E7,391.7276001
2018-04-03,9.859233418698E7,406.29595947
2018-04-04,9.861287453073E7,404.4602356
2018-04-05,9.863310878073E7,378.5619812
2018-04-06,9.865365934323E7,379.6869812
2018-04-07,9.867411915573E7,381.07391357
2018-04-08,9.869434693698E7,401.61642456
2018-04-09,9.871463359323E7,396.41854858
2018-04-10,9.873520506198E7,400.10852051
2018-04-11,9.875550334323E7,420.70452881
2018-04-12,9.877588928073E7,463.97998047
2018-04-13,9.879621746823E7,514.11553955
2018-04-14,9.881670278073E7,506.67218018
2018-04-15,9.883703406198E7,510.55157471
2018-04-16,9.885754206198E7,504.92443848
2018-04-17,9.887782909323E7,507.29470825
2018-04-18,9.889812596823E7,506.82980347
2018-04-19,9.891873146823E7,545.71136475
2018-04-20,9.893927209323E7,585.83795166
2018-04-21,9.895991443698E7,607.55621338
2018-04-22,9.898013828073E7,632.79296875
2018-04-23,9.900068031198E7,644.73077393
2018-04-24,9.902102256198E7,667.34545898
2018-04-25,9.904174224948E7,672.1696167
2018-04-26,9.906238421823E7,618.38543701
2018-04-27,9.908262118698E7,673.49182129
2018-04-28,9.910310246823E7,666.2177124
2018-04-29,9.912372456198E7,681.65808105
2018-04-30,9.914425515573E7,683.4161377
2018-05-01,9.916481153073E7,644.34356689
2018-05-02,9.918549821823E7,682.49395752
2018-05-03,9.920608712448E7,746.64105225
2018-05-04,9.922671315573E7,771.74206543
2018-05-05,9.924745159323E7,819.67333984
2018-05-06,9.926823268698E7,825.15466309
2018-05-07,9.928879853073E7,756.71264648
2018-05-08,9.930937890573E7,737.20391846
2018-05-09,9.932989346823E7,724.54400635
2018-05-10,9.935031765573E7,762.02600098
2018-05-11,9.937079284323E7,731.71264648
2018-05-12,9.939156803073E7,679.3951416
2018-05-13,9.941197731198E7,727.16363525
2018-05-14,9.943243590573E7,702.7086792
2018-05-15,9.945282381198E7,718.53155518
2018-05-16,9.947329084323E7,685.74499512
2018-05-17,9.949394799948E7,707.81286621
2018-05-18,9.951441090573E7,679.48406982
2018-05-19,9.953524046823E7,695.66363525
2018-05-20,9.955615478073E7,713.50311279
2018-05-21,9.957681015573E7,713.80505371
2018-05-22,9.959735593698E7,683.32940674
2018-05-23,9.961807806198E7,603.68988037
2018-05-24,9.963856215573E7,599.28314209
2018-05-25,9.965920365573E7,602.76623535
2018-05-26,9.968006096823E7,604.77606201
2018-05-27,9.970031865573E7,573.9463501
2018-05-28,9.972110218698E7,533.34875488
2018-05-29,9.974162059323E7,527.29974365
2018-05-30,9.976216093698E7,552.78033447
2018-05-31,9.978312428073E7,577.21264648
2018-06-01,9.980358399948E7,574.48913574
2018-06-02,9.982441674948E7,578.54296875
2018-06-03,9.984495737448E7,594.17651367
2018-06-04,9.986554590573E7,619.347229
2018-06-05,9.988627796823E7,594.77947998
2018-06-06,9.990671640573E7,611.47528076
2018-06-07,9.992745343698E7,607.6987915
2018-06-08,9.994823190573E7,605.52856445
2018-06-09,9.996890396823E7,607.050354
2018-06-10,9.998938412448E7,569.99615479
2018-06-11,1.0001016549948E8,534.60144043
2018-06-12,1.0003071737448E8,529.2253418
2018-06-13,1.0005116593698E8,466.81652832
2018-06-14,1.0007179328073E8,488.07028198
2018-06-15,1.0009235256198E8,505.40997314
2018-06-16,1.0011298234323E8,494.14157104
2018-06-17,1.0013337437448E8,502.80886841
2018-06-18,1.0015389990573E8,497.6065979
2018-06-19,1.0017456137448E8,516.79144287
2018-06-20,1.0019500384323E8,521.35968018
2018-06-21,1.0021560849948E8,542.37335205
2018-06-22,1.0023610253073E8,473.28866577
2018-06-23,1.0025663490573E8,469.70175171
2018-06-24,1.0027716624948E8,426.46948242
2018-06-25,1.0029762737448E8,465.23287964
2018-06-26,1.0031822087448E8,458.76348877
2018-06-27,1.0033897721823E8,434.13684082
2018-06-28,1.0035928103073E8,433.66781616
2018-06-29,1.0037974365573E8,422.68499756
2018-06-30,1.0040026187448E8,448.35598755
2018-07-01,1.0042066890573E8,451.76501465
2018-07-02,1.0044131481198E8,475.32598877
2018-07-03,1.0046190887448E8,470.97000122
2018-07-04,1.0048235640573E8,474.20401001
2018-07-05,1.0050299387448E8,477.81698608
2018-07-06,1.0052324171823E8,471.25900269
2018-07-07,1.0054387562448E8,471.04098511
2018-07-08,1.0056405540573E8,492.42800903
2018-07-09,1.0058482618698E8,484.17700195
2018-07-10,1.0060523715573E8,441.7869873
2018-07-11,1.0062565684323E8,444.51901245
2018-07-12,1.0064637287448E8,431.26300049
2018-07-13,1.0066674653073E8,440.19000244
2018-07-14,1.0068734528073E8,437.56298828
2018-07-15,1.0070765040573E8,452.46899414
2018-07-16,1.0072820124948E8,449.3789978
2018-07-17,1.0074871206198E8,473.6960144
2018-07-18,1.0076921584323E8,493.13500977
2018-07-19,1.0078978459323E8,476.35198975
2018-07-20,1.0081011793698E8,459.51400757
2018-07-21,1.0083030371823E8,455.70498657
2018-07-22,1.0085102181198E8,468.82400513
2018-07-23,1.0087149737448E8,463.58099365
2018-07-24,1.0089214740573E8,453.04299927
2018-07-25,1.0091272984323E8,466.80200195
2018-07-26,1.0093341915573E8,475.75500488
2018-07-27,1.0095381212448E8,464.89801025
2018-07-28,1.0097432556198E8,469.59500122
2018-07-29,1.0099488746823E8,466.79699707
2018-07-30,1.0101529712448E8,464.28100586
2018-07-31,1.0103573003073E8,452.71704102
2018-08-01,1.0105619078073E8,418.51538086
2018-08-02,1.0107674949948E8,413.97015381
2018-08-03,1.0109723537448E8,403.26046753
2018-08-04,1.0111808715573E8,406.00280762
2018-08-05,1.0113839790573E8,408.90481567
2018-08-06,1.0115897771823E8,408.21939087
2018-08-07,1.0117929071823E8,410.38409424
2018-08-08,1.0119982899948E8,368.50820923
2018-08-09,1.0122018315573E8,361.72634888
2018-08-10,1.0124084143698E8,362.50222778
2018-08-11,1.0126135618698E8,321.83587646
2018-08-12,1.0128161124948E8,324.58312988
2018-08-13,1.0130207481198E8,321.13269043
2018-08-14,1.0132264984323E8,268.85174561
2018-08-15,1.0134283046823E8,286.58566284
2018-08-16,1.0136318359323E8,293.16366577
2018-08-17,1.0138375393698E8,298.18359375
2018-08-18,1.0140409778073E8,312.79956055
2018-08-19,1.0142476806198E8,300.91165161
2018-08-20,1.0144498712448E8,289.58407593
2018-08-21,1.0146553112448E8,277.46426392
2018-08-22,1.0148614749948E8,292.28509521
2018-08-23,1.0150621731198E8,274.01196289
2018-08-24,1.0152692218698E8,275.43688965
2018-08-25,1.0154724999948E8,282.00238037
2018-08-26,1.0156791653073E8,275.39273071
2018-08-27,1.0158835721823E8,273.97457886
2018-08-28,1.0160864734323E8,289.15997314
2018-08-29,1.0162902053073E8,289.28250122
2018-08-30,1.0164952674948E8,280.12875366
2018-08-31,1.0167002649948E8,278.79541016
2018-09-01,1.0169047253073E8,295.68313599
2018-09-02,1.0171079809323E8,292.22320557
2018-09-03,1.0173133637448E8,289.88180542
2018-09-04,1.0175166409323E8,289.47851563
2018-09-05,1.0177223743698E8,257.61624146
2018-09-06,1.0179268693698E8,228.38856506
2018-09-07,1.0181299299948E8,231.10040283
2018-09-08,1.0183331528073E8,217.99169922
2018-09-09,1.0185321446823E8,190.80628967
2018-09-10,1.0187388662448E8,195.61668396
2018-09-11,1.0189401418698E8,185.09275818
2018-09-12,1.0191456568698E8,172.70466614
2018-09-13,1.0193496343698E8,202.66493225
2018-09-14,1.0195552037448E8,208.40078735
2018-09-15,1.0197598459323E8,224.01403809
2018-09-16,1.0199635712448E8,216.15457153
2018-09-17,1.0201671578073E8,222.97711182
2018-09-18,1.0203706637448E8,196.33753967
2018-09-19,1.0205774171823E8,210.1486969
2018-09-20,1.0207792524948E8,209.52790833
2018-09-21,1.0209829890573E8,223.11013794
2018-09-22,1.0211895793698E8,241.37475586
2018-09-23,1.0213918609323E8,241.40855408
2018-09-24,1.0215975981198E8,232.47236633
2018-09-25,1.0218020368698E8,222.22172546
2018-09-26,1.0220080543698E8,221.0927124
2018-09-27,1.0222111478073E8,217.59713745
2018-09-28,1.0224162765573E8,226.0748291
2018-09-29,1.0226198021823E8,231.66853333
2018-09-30,1.0228223715573E8,234.12156677
2018-10-01,1.0230266321823E8,233.16940308
2018-10-02,1.0232302290573E8,227.55273438
2018-10-03,1.0234344896823E8,219.16912842
2018-10-04,1.0236372062448E8,224.94371033
2018-10-05,1.0238420706198E8,221.67993164
2018-10-06,1.0240456506198E8,225.40007019
2018-10-07,1.0242497481198E8,226.03083801
2018-10-08,1.0244539815573E8,225.35081482
2018-10-09,1.0246573899948E8,227.53782654
2018-10-10,1.0248619946823E8,226.28916931
2018-10-11,1.0250667409323E8,200.70567322
2018-10-12,1.0252711074948E8,199.06156921
2018-10-13,1.0254755274948E8,197.74105835
2018-10-14,1.0256792124948E8,200.49247742
2018-10-15,1.0258825740573E8,209.54171753
2018-10-16,1.0260858006198E8,208.42079163
2018-10-17,1.0262899646823E8,210.58654785
2018-10-18,1.0264950343698E8,208.0823822
2018-10-19,1.0266981165573E8,203.44036865
2018-10-20,1.0269018906198E8,203.95391846
2018-10-21,1.0271046981198E8,207.38040161
2018-10-22,1.0273085771823E8,204.68469238
2018-10-23,1.0275128078073E8,202.32518005
2018-10-24,1.0277175681198E8,203.35398865
2018-10-25,1.0279214537448E8,202.63148499
2018-10-26,1.0281241665573E8,202.6627655
2018-10-27,1.0283287506198E8,203.7277832
2018-10-28,1.0285316537448E8,205.05267334
2018-10-29,1.0287347574948E8,205.18717957
2018-10-30,1.0289385484323E8,197.40827942
2018-10-31,1.0291413193698E8,197.16949463
2018-11-01,1.0293443096823E8,199.52622986
2018-11-02,1.0295460418698E8,199.80334473
2018-11-03,1.0297478649948E8,199.97109985
2018-11-04,1.0299509153073E8,199.96685791
2018-11-05,1.0301529465573E8,208.54122925
2018-11-06,1.0303559893698E8,208.02682495
2018-11-07,1.0305600662448E8,217.27890015
2018-11-08,1.0307640099948E8,214.61178589
2018-11-09,1.0309673453073E8,210.01855469
2018-11-10,1.0311695874948E8,210.95387268
2018-11-11,1.0313740993698E8,211.98426819
2018-11-12,1.0315755559323E8,211.47625732
2018-11-13,1.0317776556198E8,209.03872681
2018-11-14,1.0319806206198E8,193.8629303
2018-11-15,1.0321826312448E8,177.40956116
2018-11-16,1.0323842462448E8,177.45750427
2018-11-17,1.0325835990573E8,173.49142456
2018-11-18,1.0327856499948E8,175.74108887
2018-11-19,1.0329862693698E8,155.93885803
2018-11-20,1.0331875674948E8,149.12464905
2018-11-21,1.0333865199948E8,133.94046021
2018-11-22,1.0335878828073E8,132.03199768
2018-11-23,1.0337880774948E8,123.4414978
2018-11-24,1.0339899671823E8,122.13981628
2018-11-25,1.0341896724948E8,106.08036041
2018-11-26,1.0343895118698E8,109.50065613
2018-11-27,1.0345862903073E8,104.66004181
2018-11-28,1.0347856637448E8,112.06407928
2018-11-29,1.0349862174948E8,117.27232361
2018-11-30,1.0351869606198E8,118.7940008
2018-12-01,1.0353851312448E8,118.70929896
2018-12-02,1.0355797506198E8,117.77186347
2018-12-03,1.0357765553073E8,108.20283119
2018-12-04,1.0359740706198E8,112.25761995
2018-12-05,1.0361710084323E8,107.93569236
2018-12-06,1.0363681431198E8,98.43298295
2018-12-07,1.0365631712448E8,85.67439262
2018-12-08,1.0367580615573E8,89.83262355
2018-12-09,1.0369546074948E8,92.34965863
2018-12-10,1.0371529243698E8,91.06091623
2018-12-11,1.0373484474948E8,91.05720962
2018-12-12,1.0375458868698E8,88.94143673
2018-12-13,1.0377412281198E8,89.83586696
2018-12-14,1.0379369246823E8,86.50444511
2018-12-15,1.0381343846823E8,82.82989029
2018-12-16,1.0383304431198E8,87.07905
2018-12-17,1.0385212871823E8,85.75534949
2018-12-18,1.0387103124948E8,95.89627885
2018-12-19,1.0388996415573E8,103.94602218
2018-12-20,1.0390870365573E8,102.31148661
2018-12-21,1.0392770574948E8,115.40394444
2018-12-22,1.0394658587448E8,108.73326358
2018-12-23,1.0396556274948E8,129.56706478
2018-12-24,1.0398459606198E8,151.87638344
2018-12-25,1.0400353740573E8,125.1463481
2018-12-26,1.0402285374948E8,134.6052846
2018-12-27,1.0404169281198E8,124.82665446
2018-12-28,1.0406062899948E8,127.55277866
2018-12-29,1.0407960118698E8,136.78863171
2018-12-30,1.0409865503073E8,135.11526172
2018-12-31,1.0411761981198E8,136.55651101
2019-01-01,1.0413640112448E8,133.29395771
2019-01-02,1.0415549893698E8,141.31147374
2019-01-03,1.0417392840573E8,153.6462316
2019-01-04,1.0419179115573E8,149.64903937
2019-01-05,1.0420970153073E8,159.80673399
2019-01-06,1.0422753109323E8,153.45698999
2019-01-07,1.0424567134323E8,153.01671371
