Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,batch_size,dropout,epoch,features,lags,layers,learning_rate,n_periods,prediction_start_date,units,accuracy_daily,avg_accuracy,avg_mae,avg_mape,avg_mse,avg_precision,avg_rmse,avg_rmspe,mae_daily,mape_daily,mse_daily,precision_daily,rmse_daily,rmspe_daily,model_selected
11/08/2025 21:06,38.8s,3dd01baa86ab4d08956d6751527f253a,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,0.05,37,['ETH_D_AvgPrc'],14,3,0.01,7,04/03/2023,32,0.45112782,0.490870032,53.77613747,0.029682996,5555.195934,0.495734657,71.08868685,3.975901278,76.02476765,0.041787302,10127.25816,0.454545455,100.6342792,5.585629801,1
11/08/2025 21:09,27.2s,263709992f4a4ed69b3caa4099f1ebb0,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,128,0.05,72,['ETH_D_AvgPrc'],14,3,0.01,7,04/03/2023,32,0.458646617,0.482277121,54.39135369,0.029954908,5657.460935,0.486460136,71.87041048,3.995243829,74.23130649,0.04062085,9792.862353,0.46031746,98.95889224,5.446361387,0
11/08/2025 20:41,29.8s,cbf85b9c68e945bcaaa73d0cf4be9d6e,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,0.05,31,['ETH_D_AvgPrc'],14,2,0.01,7,04/03/2023,32,0.443609023,0.495166488,54.35870499,0.02994075,5762.054779,0.500325136,71.92861306,3.997387246,77.37640541,0.042482639,10517.45327,0.444444444,102.5546355,5.673633167,0
11/08/2025 20:51,32.9s,a89928d283594e8383a3eee1201759bb,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,64,0.1,81,['ETH_D_AvgPrc'],14,2,0.01,7,04/03/2023,32,0.443609023,0.489795918,54.81097976,0.03025087,5768.826784,0.49447902,72.13767484,4.029932438,76.08851681,0.041791587,10264.19353,0.447761194,101.3123562,5.614247989,0
12/08/2025 00:05,30.2s,55e693dcfb814ff7b5a62ecc8e0a5e2a,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,64,0.1,62,['ETH_D_AvgPrc'],21,3,0.01,7,04/03/2023,32,0.45112782,0.488721805,55.07256156,0.030215743,5702.489141,0.493504008,72.32817963,3.993503323,75.45861472,0.041461026,9837.697217,0.454545455,99.18516632,5.505040308,0
11/08/2025 21:18,35.0s,1321f004429a43f48f6a3e21fef44433,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,0.1,30,['ETH_D_AvgPrc'],14,3,0.01,7,04/03/2023,32,0.45112782,0.486573577,54.74021622,0.030190318,5718.459565,0.491371943,72.37081795,4.041840552,76.41418985,0.042161357,10229.57584,0.454545455,101.1413656,5.661778006,0
12/08/2025 00:42,24.5s,83ba062b507b4c908ffde90d78e273f4,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,128,0.1,97,['ETH_D_AvgPrc'],28,2,0.01,7,04/03/2023,32,0.413533835,0.486573577,55.91742251,0.030688306,5682.891216,0.492504135,72.47755606,4.000416003,74.91705896,0.041080659,9687.184029,0.420289855,98.42349328,5.438375811,0
11/08/2025 20:56,39.1s,68789b6c490e4c18a71ece1aaf307e6a,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,0.1,55,['ETH_D_AvgPrc'],14,2,0.01,7,04/03/2023,128,0.466165414,0.488721805,54.98008995,0.030130834,5804.015312,0.493307,72.52727018,3.993978702,76.89890582,0.041814441,10345.33105,0.467741935,101.7120005,5.530543465,0
11/08/2025 20:31,17.2s,02e13b06d72b4d34976bbc27118ab76e,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,0.1,37,['ETH_D_AvgPrc'],14,1,0.01,7,04/03/2023,64,0.45112782,0.49301826,55.3215869,0.030483377,5918.472251,0.497445006,72.64858516,4.040335111,80.26245507,0.044122508,11062.41145,0.451612903,105.1779989,5.833348961,0
12/08/2025 00:57,33.7s,7365541e5c4b478cb6475ec0944882c6,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,0.05,32,['ETH_D_AvgPrc'],28,3,0.01,7,04/03/2023,32,0.428571429,0.477980666,55.96503007,0.030799329,5895.312377,0.482522453,72.81682065,4.038999319,78.36879942,0.042843395,10606.73864,0.432835821,102.989022,5.65472707,0
11/08/2025 20:56,56.5s,86efa542efc64b9aa388ad4218fc8472,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,0.1,95,['ETH_D_AvgPrc'],14,2,0.001,7,04/03/2023,128,0.466165414,0.49301826,55.30660752,0.030488033,5902.010523,0.498311996,72.87935362,4.057728461,78.42108682,0.043108997,10827.2091,0.46875,104.0538759,5.768547514,0
11/08/2025 23:39,23.0s,bda661fd02c0406a85af3f723c32a5ed,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,0.1,24,['ETH_D_AvgPrc'],21,2,0.01,7,04/03/2023,32,0.428571429,0.472610097,55.18984136,0.030329952,5868.731469,0.477735463,72.93785837,4.037026425,76.15391759,0.041776576,10224.856,0.432835821,101.11803,5.591428114,0
11/08/2025 21:23,54.9s,5fba2228e364467e829196edb6ce6fb3,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,64,0.1,125,['ETH_D_AvgPrc'],14,3,0.001,7,04/03/2023,64,0.45112782,0.473684211,55.46122989,0.030606481,5864.406305,0.478863819,72.99150146,4.077012267,76.67409452,0.042163314,10558.39389,0.455882353,102.7540456,5.706488664,0
11/08/2025 21:10,1.3min,06ffab4b1c2b4115954f22b6b862eff0,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,0.05,107,['ETH_D_AvgPrc'],14,3,0.001,7,04/03/2023,64,0.466165414,0.491944146,55.00681601,0.030257227,5914.312563,0.496299928,72.9950625,4.048140441,77.34415591,0.042446126,10693.22566,0.46875,103.4080541,5.714629166,0
11/08/2025 23:32,32.5s,a8b8f172c90a47fc85abe65c9b5eacca,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,0.05,49,['ETH_D_AvgPrc'],21,2,0.01,7,04/03/2023,32,0.45112782,0.491944146,55.95621773,0.030909943,5924.490528,0.496142127,73.11158244,4.08727624,76.46636343,0.041971614,10340.45342,0.451612903,101.68802,5.623790592,0
11/08/2025 20:30,19.8s,1d424794ad9a46828f124937e6f9abd8,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,64,0.1,80,['ETH_D_AvgPrc'],14,1,0.01,7,04/03/2023,32,0.443609023,0.487647691,55.38525646,0.030476694,5980.625946,0.491913,73.15155947,4.057231255,77.5625865,0.042529714,10565.95974,0.442622951,102.7908543,5.674057935,0
11/08/2025 20:29,14.6s,cd2094aecc0e4d609e7d927885823584,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,0.1,27,['ETH_D_AvgPrc'],14,1,0.01,7,04/03/2023,32,0.45112782,0.483351235,55.68055799,0.030663001,5996.723703,0.487498365,73.37432818,4.076321536,80.69459729,0.044376718,11292.01034,0.453125,106.2638713,5.897697453,0
11/08/2025 21:10,31.2s,3ffab62e216d4a0f9e19adb7fc729a82,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,0.05,24,['ETH_D_AvgPrc'],14,3,0.01,7,04/03/2023,64,0.45112782,0.489795918,56.4119302,0.031207879,5934.714387,0.494989731,73.45064744,4.124339287,75.24662127,0.041240319,9999.473445,0.453125,99.99736719,5.521977944,0
11/08/2025 20:53,54.0s,8a1eef7e2b064b9092639da2706b4d86,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,0.1,87,['ETH_D_AvgPrc'],14,2,0.001,7,04/03/2023,64,0.436090226,0.477980666,55.30194662,0.030410467,5963.244315,0.483103206,73.46498551,4.072907195,76.34084762,0.041830974,10591.84097,0.439393939,102.91667,5.676899312,0
11/08/2025 23:42,25.8s,18473ae6bfc847889c97ab56eb8b2ca3,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,0.1,31,['ETH_D_AvgPrc'],21,2,0.01,7,04/03/2023,64,0.466165414,0.484425349,56.09349491,0.030848565,5975.910889,0.488688593,73.46650291,4.072140745,74.46598437,0.040697849,9821.166731,0.46875,99.10179984,5.439723745,0
11/08/2025 21:08,32.7s,9dbe04b950d34d7b9e131e06be6bd1d4,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,64,0.05,51,['ETH_D_AvgPrc'],14,3,0.01,7,04/03/2023,32,0.428571429,0.488721805,55.98982522,0.030867671,5871.480572,0.493364823,73.6449699,4.101968165,75.7188723,0.0415517,10225.93098,0.430769231,101.1233454,5.592581669,0
11/08/2025 20:13,25.0s,69bc0ee4abe3448a99e03b06df817ce9,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,64,0.1,39,['ETH_D_AvgPrc'],7,3,0.01,7,04/03/2023,32,0.458646617,0.480128894,55.82342064,0.030729467,5911.420598,0.485127789,73.66340726,4.089263328,75.68363895,0.041479388,10137.44897,0.46031746,100.6848994,5.555238982,0
11/08/2025 23:33,32.8s,edb0bd9d1f024df08cdb10f777879b6f,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,64,0.05,86,['ETH_D_AvgPrc'],21,2,0.01,7,04/03/2023,32,0.473684211,0.497314715,55.62249441,0.030555869,5999.866689,0.501746468,73.66812864,4.072601227,77.91844533,0.042784256,10697.25423,0.476190476,103.4275313,5.719702592,0
11/08/2025 21:20,30.1s,d261d2c07a35411cae698e463e2eb439,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,64,0.1,48,['ETH_D_AvgPrc'],14,3,0.01,7,04/03/2023,32,0.45112782,0.485499463,55.78742937,0.030607141,5927.763254,0.489447089,73.71444748,4.067811731,74.62771377,0.040725288,9939.117127,0.454545455,99.69512088,5.458343921,0
11/08/2025 20:32,16.9s,4fdb62cfd5164138a72bc915f1a9c2e4,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,64,0.1,64,['ETH_D_AvgPrc'],14,1,0.01,7,04/03/2023,64,0.458646617,0.497314715,55.73278507,0.030593404,6087.197349,0.502605728,73.78472799,4.074675754,79.00690271,0.043366416,10969.35747,0.461538462,104.7347004,5.788545481,0
11/08/2025 19:50,26.2s,bc24c221c9db4965923580a27994eb8e,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,64,0.1,60,['ETH_D_AvgPrc'],7,2,0.01,7,04/03/2023,64,0.443609023,0.476906552,55.81876807,0.030809401,6012.056448,0.48322207,73.82347129,4.118050908,78.26941767,0.042931115,10903.10349,0.444444444,104.417927,5.763248633,0
11/08/2025 20:48,48.5s,c16bb1afa629450e9f1aa68788af04eb,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,0.05,76,['ETH_D_AvgPrc'],14,2,0.001,7,04/03/2023,128,0.45112782,0.490870032,55.57828582,0.03055349,6045.233452,0.496320081,73.82365029,4.088669007,77.30828513,0.042375334,10690.57628,0.453125,103.395243,5.702441122,0
11/08/2025 21:15,1.0min,bac1b2db4a414a5d93f27df3fb98894e,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,0.05,81,['ETH_D_AvgPrc'],14,3,0.001,7,04/03/2023,128,0.466165414,0.496240602,56.13473429,0.030946417,6068.107368,0.501508364,73.88728313,4.112830365,78.06596042,0.042843523,10842.63098,0.46969697,104.1279548,5.753569106,0
11/08/2025 23:25,15.3s,16bda6f287fd4b269c47eac8efdd522b,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,0.1,38,['ETH_D_AvgPrc'],21,1,0.01,7,04/03/2023,128,0.45112782,0.49301826,56.09305744,0.030822527,6070.553422,0.497045554,73.90356817,4.086923083,78.90609558,0.043153996,10907.56401,0.451612903,104.4392839,5.733529276,0
12/08/2025 01:11,25.4s,addbf53bbf4c433b8104500dfa86c2c8,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,128,0.1,77,['ETH_D_AvgPrc'],28,3,0.01,7,04/03/2023,32,0.421052632,0.485499463,56.7873522,0.031270664,6051.363443,0.492127661,73.90860924,4.10311321,78.37191864,0.043062531,10693.49955,0.432432432,103.4093784,5.727574911,0
11/08/2025 19:23,19.9s,92967c17a3a44c21ab4677993b5e169d,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,64,0.05,87,['ETH_D_AvgPrc'],7,1,0.01,7,04/03/2023,32,0.458646617,0.496240602,55.30211957,0.030403239,6092.508033,0.500676135,73.9422806,4.09347228,79.28880299,0.043457484,11226.47234,0.459016393,105.9550487,5.838386654,0
11/08/2025 20:33,13.7s,8981dacd93e5423e93f91df4f5aa5350,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,0.1,24,['ETH_D_AvgPrc'],14,1,0.01,7,04/03/2023,128,0.428571429,0.480128894,56.23222041,0.030999448,6054.174377,0.484721677,73.96515736,4.1176411,81.58004944,0.044912864,11489.01174,0.430769231,107.1868077,5.962274449,0
11/08/2025 20:24,19.4s,62ceaa91e5004873a2c39c7fec693d56,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,0.05,47,['ETH_D_AvgPrc'],14,1,0.01,7,04/03/2023,32,0.443609023,0.494092374,56.18053603,0.030947931,6142.978829,0.49882904,73.98641096,4.111041397,79.64876769,0.043730366,11143.2794,0.442622951,105.5617327,5.835314093,0
11/08/2025 20:49,28.2s,a463c0f5416a44b087f555d10c930564,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,64,0.05,63,['ETH_D_AvgPrc'],14,2,0.01,7,04/03/2023,128,0.45112782,0.489795918,56.7563824,0.03139261,6099.781089,0.494211781,74.09757449,4.150427623,78.62766191,0.043258487,10820.20989,0.454545455,104.0202379,5.775407081,0
12/08/2025 00:32,28.0s,181c59b1ef744f40a08fec6c2e276dac,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,0.05,34,['ETH_D_AvgPrc'],28,2,0.01,7,04/03/2023,32,0.436090226,0.482277121,56.24493402,0.03086119,6091.147525,0.487012987,74.10212346,4.088236768,79.31346532,0.043334739,11016.68381,0.439393939,104.9603916,5.758879035,0
11/08/2025 20:44,1.3min,88646cf99e4b407ca54c39a957b29df4,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,0.05,134,['ETH_D_AvgPrc'],14,2,0.001,7,04/03/2023,64,0.45112782,0.485499463,56.30493203,0.031060553,6148.253167,0.490638764,74.11642288,4.127791634,81.45365298,0.044816636,11604.11728,0.453125,107.7224084,5.976759174,0
11/08/2025 23:20,14.0s,d349c523be2c4130b9b517e03e84137e,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,64,0.05,58,['ETH_D_AvgPrc'],21,1,0.01,7,04/03/2023,64,0.473684211,0.494092374,56.32834954,0.03100436,6138.524989,0.49845031,74.15475775,4.113143914,78.94838789,0.043345945,10902.77088,0.476190476,104.4163343,5.771455219,0
11/08/2025 23:20,12.8s,46a250a5f4014bbe94af1ee245767e63,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,0.05,27,['ETH_D_AvgPrc'],21,1,0.01,7,04/03/2023,64,0.458646617,0.488721805,55.70016004,0.030567019,6126.020444,0.492711604,74.24310749,4.099134374,78.86321586,0.043021763,11135.78741,0.46031746,105.5262404,5.770760393,0
12/08/2025 00:20,13.0s,45367f32c2414c219e72a44348a3e617,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,128,0.05,72,['ETH_D_AvgPrc'],28,1,0.01,7,04/03/2023,64,0.443609023,0.477980666,56.15018857,0.030849195,6114.878597,0.484164402,74.28099206,4.108630524,78.59903229,0.043111237,10893.44094,0.447761194,104.3716482,5.761997485,0
11/08/2025 21:19,1.3min,c543d404994a4b32924115024d8486fd,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,0.1,111,['ETH_D_AvgPrc'],14,3,0.001,7,04/03/2023,32,0.45112782,0.480128894,57.06973185,0.031564384,6059.034707,0.485415859,74.28332035,4.162869329,77.15552836,0.042431742,10551.24133,0.454545455,102.7192355,5.703096922,0
11/08/2025 20:27,15.2s,9c153c923f534c0893f314f554e8ea81,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,64,0.05,53,['ETH_D_AvgPrc'],14,1,0.01,7,04/03/2023,64,0.466165414,0.500537057,56.30143815,0.030954351,6163.83849,0.506106079,74.28470461,4.113051138,80.19715204,0.044040504,11284.63155,0.46875,106.2291464,5.873976632,0
12/08/2025 00:24,13.9s,f96540a63fb34d3798f6cf7df8cd5318,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,128,0.1,79,['ETH_D_AvgPrc'],28,1,0.01,7,04/03/2023,64,0.421052632,0.473684211,56.15297974,0.030841836,6127.617782,0.478354978,74.33802053,4.110639373,78.41320594,0.042974514,10892.64604,0.424242424,104.3678401,5.754620284,0
11/08/2025 21:12,32.0s,7efdea51b2254122aa8b0c017eae6d06,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,64,0.05,58,['ETH_D_AvgPrc'],14,3,0.01,7,04/03/2023,64,0.466165414,0.497314715,56.39810099,0.0311209,6106.931903,0.502773859,74.37697459,4.145968469,78.02316009,0.042861042,10919.29263,0.46969697,104.4954192,5.78519978,0
12/08/2025 00:18,17.4s,78f93e8efdb1457bad8864a736016a79,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,128,0.05,110,['ETH_D_AvgPrc'],28,1,0.01,7,04/03/2023,32,0.443609023,0.482277121,56.1519835,0.030843761,6146.371053,0.487077599,74.38209135,4.113183855,78.48511408,0.043000048,10909.16377,0.447761194,104.4469424,5.75595937,0
12/08/2025 01:08,40.9s,65123b4875f845c68a632cd8338522cc,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,128,0.05,152,['ETH_D_AvgPrc'],28,3,0.001,7,04/03/2023,128,0.421052632,0.480128894,56.58212703,0.03101619,6083.420706,0.48731398,74.4262633,4.100743222,77.95182468,0.042689339,10681.70839,0.432432432,103.3523507,5.691253815,0
11/08/2025 20:42,31.8s,93417e4d12074deca72d176e1e73c11d,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,64,0.05,40,['ETH_D_AvgPrc'],14,2,0.01,7,04/03/2023,32,0.45112782,0.482277121,56.73010785,0.03130631,6099.665018,0.486729831,74.43230381,4.148696403,76.86193916,0.042133808,10587.72662,0.454545455,102.8966794,5.675190152,0
11/08/2025 20:49,38.2s,56a3ec8742d04bea8ae46da1e1278a9d,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,64,0.05,100,['ETH_D_AvgPrc'],14,2,0.001,7,04/03/2023,128,0.443609023,0.482277121,56.25777513,0.030993484,6123.448534,0.486793825,74.45498777,4.137270629,76.93014572,0.042118726,10753.24541,0.444444444,103.6978564,5.709083235,0
12/08/2025 00:40,32.6s,b3a6e8e145d34deaba75cbd75bb41785,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,0.1,45,['ETH_D_AvgPrc'],28,2,0.01,7,04/03/2023,32,0.436090226,0.480128894,57.25664805,0.031549039,6083.354249,0.484848485,74.45874575,4.137863836,78.65290569,0.04306013,10772.26768,0.439393939,103.7895355,5.713251362,0
11/08/2025 20:44,26.0s,d1fffd49c80e4ecfaa0c42c37084b95d,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,0.05,24,['ETH_D_AvgPrc'],14,2,0.01,7,04/03/2023,64,0.45112782,0.484425349,56.52949263,0.031133197,6178.431656,0.489017167,74.48508905,4.137585337,78.68812159,0.043050032,11084.39406,0.454545455,105.282449,5.786077753,0
12/08/2025 00:22,13.3s,ed6f786927f2494ea9ae4c764b4449c2,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,64,0.1,49,['ETH_D_AvgPrc'],28,1,0.01,7,04/03/2023,32,0.436090226,0.481203008,56.61902636,0.03112224,6140.143025,0.485814186,74.51269831,4.12525549,77.55516133,0.04240545,10625.61967,0.439393939,103.0806464,5.662085088,0
11/08/2025 20:47,21.7s,70834639867844609003aac455e0ac32,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,128,0.05,67,['ETH_D_AvgPrc'],14,2,0.01,7,04/03/2023,64,0.458646617,0.489795918,56.10454175,0.030900132,6207.938584,0.494788298,74.51560275,4.13655666,82.4163426,0.045407621,11823.44424,0.46031746,108.7356622,6.048390847,0
12/08/2025 00:25,30.9s,748d2ee02e1c4c07a30298d1950df866,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,64,0.1,164,['ETH_D_AvgPrc'],28,1,0.001,7,04/03/2023,128,0.413533835,0.475832438,56.85381103,0.03118247,6125.565654,0.482610321,74.53955441,4.110557142,78.22905691,0.042812731,10646.00138,0.422535211,103.179462,5.675197489,0
11/08/2025 23:19,15.3s,62172ff256f34152afe71ce55fa30cb1,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,0.05,33,['ETH_D_AvgPrc'],21,1,0.01,7,04/03/2023,32,0.458646617,0.486573577,56.31383543,0.030900264,6199.584796,0.491072469,74.59156258,4.116921435,78.85165772,0.043007769,11068.69867,0.461538462,105.2078831,5.751607298,0
11/08/2025 21:06,1.3min,b0d2b029cdf4472c9fb987708cf31db7,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,0.05,108,['ETH_D_AvgPrc'],14,3,0.001,7,04/03/2023,32,0.428571429,0.47905478,56.11545026,0.030827335,6139.25722,0.484315964,74.59744039,4.126557639,77.79038302,0.042658023,11086.6203,0.432835821,105.2930211,5.811341096,0
11/08/2025 21:22,32.4s,233e9dacc75b4a72b12c20e5e1201f81,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,0.1,27,['ETH_D_AvgPrc'],14,3,0.01,7,04/03/2023,64,0.406015038,0.476906552,56.71214483,0.031213065,6093.652901,0.479662586,74.61276878,4.140507652,77.86309424,0.042596303,10681.80123,0.4,103.3527998,5.682167829,0
11/08/2025 20:55,19.4s,81c06021c8dc410ba7e9dea13cc10279,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,128,0.1,54,['ETH_D_AvgPrc'],14,2,0.01,7,04/03/2023,64,0.436090226,0.487647691,56.4004078,0.031135964,6105.300212,0.491938931,74.65739097,4.166662652,76.27006611,0.041968471,10467.27878,0.439393939,102.3097199,5.691883817,0
11/08/2025 20:26,15.3s,29e6eda45aba4710b590fa80379f85fd,ETH_base,LOCAL,/home/ec2-user/ETH_Price_Predition/.venv/lib/python3.11/site-packages/ipykernel_launcher.py,ec2-user,FINISHED,32,0.05,31,['ETH_D_AvgPrc'],14,1,0.01,7,04/03/2023,64,0.45112782,0.488721805,56.99422513,0.031395477,6204.004285,0.493043414,74.68642872,4.150464992,81.21854693,0.044655873,11372.39834,0.451612903,106.6414476,5.911686931,0
