Time,ETH Gas price,Price
2015-11-29,5.300921091208298E-8,0.90759629
2015-11-30,5.39502806515444E-8,0.86545026
2015-12-01,5.697097035329151E-8,0.87134773
2015-12-02,5.5826730319445705E-8,0.84483999
2015-12-03,5.366419152444206E-8,0.8063283
2015-12-04,5.3433440444425555E-8,0.81392032
2015-12-05,5.720558800854007E-8,0.8587696
2015-12-06,5.2980620338424855E-8,0.86979187
2015-12-07,5.554229901980268E-8,0.79386562
2015-12-08,5.3504370437685825E-8,0.78596514
2015-12-09,5.604045525403581E-8,0.7860868
2015-12-10,5.4207871037245594E-8,0.8399682
2015-12-11,5.9177320705444565E-8,0.83151817
2015-12-12,6.519766215809914E-8,0.99525732
2015-12-13,6.331318297294391E-8,0.97319835
2015-12-14,5.355393660926335E-8,0.96965766
2015-12-15,5.2303565851793484E-8,1.01842892
2015-12-16,6.100187661237367E-8,0.98498374
2015-12-17,5.2782361590821497E-8,0.9809624
2015-12-18,5.416511884990059E-8,0.91734028
2015-12-19,5.2979908230749965E-8,0.90443665
2015-12-20,5.276763734115518E-8,0.92230278
2015-12-21,5.2295312780012405E-8,0.89747751
2015-12-22,5.331471004900852E-8,0.89644194
2015-12-23,5.465225182302782E-8,0.85935557
2015-12-24,5.314289598490088E-8,0.87774491
2015-12-25,5.2567897355024795E-8,0.8661043
2015-12-26,5.429209954441357E-8,0.86289287
2015-12-27,5.22503172546243E-8,0.8465516
2015-12-28,6.564790228842555E-8,0.87239414
2015-12-29,5.327868510975641E-8,0.84508348
2015-12-30,5.629333311704246E-8,0.88109893
2015-12-31,5.3798944276575533E-8,0.95315617
2016-01-01,5.516013340609752E-8,0.94212908
2016-01-02,5.3081470776177644E-8,0.95676959
2016-01-03,5.26090302576637E-8,0.94983006
2016-01-04,5.279181645885185E-8,0.94864452
2016-01-05,5.304547565425071E-8,0.97059739
2016-01-06,5.45773739522668E-8,0.94355929
2016-01-07,5.369520299311718E-8,0.95830619
2016-01-08,5.380939480037495E-8,0.96605694
2016-01-09,5.361398702787611E-8,0.97822481
2016-01-10,5.414321453731335E-8,0.9913255
2016-01-11,5.2869836423263856E-8,1.06275415
2016-01-12,5.3473258813059284E-8,1.14950073
2016-01-13,6.037916208195611E-8,1.13267255
2016-01-14,5.416355217818274E-8,1.14019752
2016-01-15,5.547430906480622E-8,1.29996228
2016-01-16,5.5969811011669494E-8,1.25592315
2016-01-17,5.250058463727159E-8,1.23351443
2016-01-18,5.299931070850504E-8,1.52444291
2016-01-19,5.174142537154792E-8,1.38271248
2016-01-20,5.448156306116175E-8,1.59637213
2016-01-21,5.901537471748886E-8,1.53912294
2016-01-22,5.547879427908663E-8,1.53445899
2016-01-23,5.37806336025798E-8,1.52795529
2016-01-24,5.5895093980782856E-8,2.04427361
2016-01-25,5.508220694227826E-8,2.53277397
2016-01-26,5.6889779278096E-8,2.6500597
2016-01-27,5.498236603604043E-8,2.36073828
2016-01-28,5.6577557938287645E-8,2.41116261
2016-01-29,5.690184498683119E-8,2.57491207
2016-01-30,6.107353190078903E-8,2.56336069
2016-01-31,6.235283597968766E-8,2.47952342
2016-02-01,7.163832070854737E-8,2.21671295
2016-02-02,6.31981477924524E-8,2.16603947
2016-02-03,6.03208835251614E-8,2.50334001
2016-02-04,6.825329876167041E-8,2.52249646
2016-02-05,6.609569734762322E-8,2.55200076
2016-02-06,1.4309445272871975E-7,2.53738356
2016-02-07,1.69508234425907E-7,2.76247025
2016-02-08,8.847328324531613E-8,3.02670121
2016-02-09,6.724407111453664E-8,3.6983912
2016-02-10,1.5602155775044533E-7,4.14425755
2016-02-11,7.379787497982223E-8,4.64397573
2016-02-12,6.532938488619728E-8,6.36936092
2016-02-13,5.676147165671583E-8,4.41588974
2016-02-14,5.4849857677398296E-8,4.95998287
2016-02-15,5.647060309603847E-8,5.71886015
2016-02-16,5.653652504082714E-8,5.26333189
2016-02-17,5.830627936309383E-8,3.9274509
2016-02-18,5.359306082560031E-8,3.6640377
2016-02-19,5.674209424304197E-8,4.38084459
2016-02-20,5.3240267287825615E-8,4.59809685
2016-02-21,5.288097428711832E-8,4.28471136
2016-02-22,5.7351780969923206E-8,4.90154696
2016-02-23,6.164742556489431E-8,5.82967377
2016-02-24,5.663058955285337E-8,6.15653133
2016-02-25,5.8270172050350696E-8,6.50093651
2016-02-26,5.257776296328652E-8,5.8241024
2016-02-27,5.347637079710867E-8,6.3977809
2016-02-28,5.722690304336178E-8,6.52915525
2016-02-29,5.621245316642941E-8,6.60254622
2016-03-01,5.6973352450808275E-8,6.53641224
2016-03-02,6.277777959023274E-8,8.38777447
2016-03-03,5.593157659928118E-8,8.52542782
2016-03-04,5.1286748594567935E-8,9.44318676
2016-03-05,4.285716070260194E-8,11.92475796
2016-03-06,4.286331993653919E-8,11.24402618
2016-03-07,4.7259280129292164E-8,9.89782238
2016-03-08,4.6216732796696714E-8,9.91042233
2016-03-09,3.83144021800123E-8,10.04279709
2016-03-10,3.0818911998804126E-8,11.25952244
2016-03-11,3.092628383057443E-8,11.04093933
2016-03-12,2.8906461369913604E-8,13.33665657
2016-03-13,3.044670336430294E-8,14.54772949
2016-03-14,3.104095343171057E-8,12.99977493
2016-03-15,2.7092645247373156E-8,12.53937244
2016-03-16,2.6343056567988743E-8,13.24864769
2016-03-17,3.062559812212824E-8,11.13146973
2016-03-18,2.860488160414366E-8,11.01172447
2016-03-19,3.291299956923075E-8,11.00950146
2016-03-20,3.302801184034699E-8,10.12177372
2016-03-21,3.011457705936647E-8,10.7028656
2016-03-22,2.3937015086409883E-8,11.17704868
2016-03-23,2.5596649417424915E-8,11.58344746
2016-03-24,2.542816234259425E-8,11.89057636
2016-03-25,2.9028186260698487E-8,10.80713367
2016-03-26,3.11056092795673E-8,10.97277355
2016-03-27,2.2462629418819452E-8,10.64578438
2016-03-28,2.2678878381780518E-8,11.40559769
2016-03-29,2.2957995234267474E-8,11.86002159
2016-03-30,2.6363903028687225E-8,11.83287334
2016-03-31,2.6707534551203038E-8,11.88503265
2016-04-01,2.2568789939430885E-8,11.82422066
2016-04-02,2.26198494373089E-8,11.45416546
2016-04-03,2.2507262325517238E-8,11.5846262
2016-04-04,2.2206740031101556E-8,11.15642166
2016-04-05,2.3022635399478453E-8,10.88610268
2016-04-06,2.209328901259967E-8,10.42926121
2016-04-07,2.270562901695817E-8,10.21233654
2016-04-08,2.2299144381747052E-8,10.27226067
2016-04-09,2.2260987435071855E-8,9.96868324
2016-04-10,2.340689252378308E-8,8.50895214
2016-04-11,2.2871313716469906E-8,8.8178339
2016-04-12,2.2337087389759903E-8,7.67186689
2016-04-13,2.275892917896329E-8,7.12070036
2016-04-14,3.0150338051985764E-8,8.27220345
2016-04-15,2.2531591073102442E-8,8.30276871
2016-04-16,2.2200137283085162E-8,8.35909748
2016-04-17,2.4127002070245983E-8,9.57394218
2016-04-18,2.3772334027506902E-8,9.06841278
2016-04-19,2.240340200056308E-8,9.13057518
2016-04-20,2.2291039575606778E-8,8.53954411
2016-04-21,2.4129109251708244E-8,8.49539566
2016-04-22,2.250664544438252E-8,8.16850376
2016-04-23,2.2550530011620674E-8,7.85513306
2016-04-24,2.2094336941370094E-8,8.24351597
2016-04-25,2.2545268908728095E-8,7.78498888
2016-04-26,2.2246225993729205E-8,7.45745134
2016-04-27,2.266948284082188E-8,7.85904932
2016-04-28,2.2273344002333292E-8,7.28087854
2016-04-29,2.237239027646122E-8,7.45272541
2016-04-30,2.2584505875928084E-8,9.31284428
2016-05-01,2.4405109331549316E-8,8.75332546
2016-05-02,2.3188855362485917E-8,9.1801405
2016-05-03,2.3173221730785268E-8,9.96475506
2016-05-04,2.3107769336150147E-8,9.64718056
2016-05-05,2.3256700400944612E-8,9.60092926
2016-05-06,2.1762407908999595E-8,9.75081062
2016-05-07,2.36242310266765E-8,9.30714512
2016-05-08,2.3185949114621243E-8,9.26994324
2016-05-09,2.237871554282212E-8,9.41054821
2016-05-10,2.2729823454236862E-8,9.40432358
2016-05-11,2.2675529696706085E-8,9.46284485
2016-05-12,2.369445543542393E-8,10.33878708
2016-05-13,2.3853009026885674E-8,10.39747715
2016-05-14,2.5512750544863484E-8,10.29762363
2016-05-15,2.2165006860128717E-8,10.0948925
2016-05-16,2.171661934631286E-8,10.16970253
2016-05-17,2.2217814501801235E-8,11.30505466
2016-05-18,2.2837664619378828E-8,13.38962555
2016-05-19,2.2831196164822253E-8,13.85283089
2016-05-20,2.259501731301799E-8,14.72865677
2016-05-21,2.248662621378315E-8,13.66317368
2016-05-22,2.291106965434757E-8,14.05455685
2016-05-23,2.2305980312712022E-8,13.64112186
2016-05-24,2.2623359113761728E-8,13.50997543
2016-05-25,2.2193806918873413E-8,12.23726654
2016-05-26,2.2285828082315995E-8,12.3975172
2016-05-27,2.270789704693381E-8,10.94718933
2016-05-28,2.6702557553256062E-8,10.60098743
2016-05-29,2.5114568694908475E-8,12.05819702
2016-05-30,2.2637804706734428E-8,12.33735371
2016-05-31,2.2170284662367467E-8,13.99980831
2016-06-01,2.1853549269444172E-8,14.06221104
2016-06-02,2.2243676578598267E-8,13.71955585
2016-06-03,2.2311498707481702E-8,13.43216801
2016-06-04,2.2043143990394736E-8,13.61271477
2016-06-05,2.204197294655728E-8,13.64867115
2016-06-06,2.2392844359959675E-8,13.85687065
2016-06-07,2.3006468770482002E-8,14.37166882
2016-06-08,2.4015551714895236E-8,14.66327095
2016-06-09,2.2155712850806685E-8,14.4991045
2016-06-10,2.2364972097264164E-8,14.21828842
2016-06-11,2.2049865916092833E-8,13.91207123
2016-06-12,2.228374264725171E-8,14.43261623
2016-06-13,2.197082261850855E-8,16.94645119
2016-06-14,2.1935226107446725E-8,18.11354256
2016-06-15,2.1997129027481577E-8,18.37888336
2016-06-16,2.263773861463E-8,19.52018738
2016-06-17,2.477313228751356E-8,16.71063805
2016-06-18,2.087486649947549E-8,14.45183182
2016-06-19,2.0958455683850175E-8,12.41148281
2016-06-20,2.13426664072369E-8,11.93075275
2016-06-21,2.122090849891673E-8,11.63643742
2016-06-22,2.889527204125775E-8,14.68105698
2016-06-23,2.2963258833434103E-8,12.69409752
2016-06-24,2.1511646107786862E-8,13.91169453
2016-06-25,2.1662349489977568E-8,14.45978928
2016-06-26,2.1523397071839208E-8,14.23734951
2016-06-27,2.163660695658756E-8,13.82566166
2016-06-28,2.1569644865548624E-8,12.92706299
2016-06-29,2.1874061453435716E-8,12.46104908
2016-06-30,2.20115597414533E-8,12.48039055
2016-07-01,2.116494170060866E-8,12.38272381
2016-07-02,2.161253854942265E-8,12.18954659
2016-07-03,2.166567557757813E-8,12.11291218
2016-07-04,2.1470902765577682E-8,11.78057957
2016-07-05,2.203121275509455E-8,11.4712038
2016-07-06,2.163997320019752E-8,10.69661427
2016-07-07,2.1801405270281696E-8,10.08300591
2016-07-08,2.1721679387926804E-8,10.02820587
2016-07-09,2.1158955394204422E-8,10.93483829
2016-07-10,2.1146298985341816E-8,10.81057549
2016-07-11,2.1830251307283335E-8,10.43312836
2016-07-12,2.158097966847267E-8,10.4793787
2016-07-13,2.1578773013787785E-8,10.48039627
2016-07-14,2.1812908279348712E-8,10.86622524
2016-07-15,2.1491257818803102E-8,12.07416058
2016-07-16,2.183591427750104E-8,11.75248337
2016-07-17,2.178312850696225E-8,11.31585407
2016-07-18,2.186147024368626E-8,11.30451298
2016-07-19,2.1611527073454744E-8,11.15695477
2016-07-20,2.1063115710075226E-8,11.73404217
2016-07-21,2.1239153380794562E-8,12.3439846
2016-07-22,2.1626741705841825E-8,12.62028027
2016-07-23,2.1987040828724297E-8,14.16064739
2016-07-24,2.2624525503719654E-8,14.23389816
2016-07-25,2.297523339526605E-8,13.25709438
2016-07-26,2.272218087279817E-8,13.63521957
2016-07-27,2.2482494134230166E-8,12.86848545
2016-07-28,2.9795868552087815E-8,12.85945034
2016-07-29,2.4020156944330698E-8,12.63159943
2016-07-30,2.2147871026865942E-8,12.69895267
2016-07-31,2.221344663042918E-8,11.60665894
2016-08-01,2.2650150278745602E-8,11.58598137
2016-08-02,2.2238588985218722E-8,10.71458149
2016-08-03,2.2285583641128828E-8,9.52481365
2016-08-04,2.235181248940656E-8,10.47972965
2016-08-05,2.2123269194520582E-8,11.03745079
2016-08-06,2.256427315766926E-8,10.87705135
2016-08-07,2.186551251129497E-8,10.91378212
2016-08-08,2.1163681309604152E-8,10.94816113
2016-08-09,2.1542955844024374E-8,12.00621319
2016-08-10,2.2794569540528005E-8,12.29963112
2016-08-11,2.2487220808178056E-8,11.8381052
2016-08-12,2.231138430419538E-8,11.65481853
2016-08-13,2.284190179629264E-8,11.64356232
2016-08-14,2.2147997964638833E-8,11.57867813
2016-08-15,2.2193405161187338E-8,11.00014877
2016-08-16,2.1902661621312638E-8,11.14498329
2016-08-17,2.2319849588765606E-8,10.9684124
2016-08-18,2.1535481847924193E-8,10.86975956
2016-08-19,2.2435006887703046E-8,10.78667927
2016-08-20,2.2127271458400398E-8,11.01842213
2016-08-21,2.2209989433896255E-8,11.16414452
2016-08-22,2.261280301185541E-8,11.19819069
2016-08-23,2.103633658266867E-8,10.97469711
2016-08-24,2.160035700725604E-8,11.04823494
2016-08-25,2.196231779826528E-8,11.24854374
2016-08-26,2.1630316456600982E-8,11.29399109
2016-08-27,2.199357434313051E-8,11.19051075
2016-08-28,2.2351059520666995E-8,11.10728836
2016-08-29,2.2213635182653052E-8,10.91968632
2016-08-30,2.175100647348166E-8,11.19962215
2016-08-31,2.23298914326261E-8,11.20655727
2016-09-01,2.2051276088731203E-8,12.0040493
2016-09-02,2.162560413114971E-8,12.05083942
2016-09-03,2.1985374906434608E-8,11.68476868
2016-09-04,2.265496979046913E-8,11.7645483
2016-09-05,2.2491636897793988E-8,11.73810863
2016-09-06,2.1697943756254046E-8,11.61868286
2016-09-07,2.188465214944334E-8,11.6288023
2016-09-08,2.1840333210683682E-8,11.56850052
2016-09-09,2.1992714639308727E-8,11.45089531
2016-09-10,2.239778576557821E-8,11.72736263
2016-09-11,2.350922437620852E-8,11.85478401
2016-09-12,2.258925242601736E-8,11.65324211
2016-09-13,2.2226708404553223E-8,12.08258915
2016-09-14,2.1664247143133772E-8,11.94601536
2016-09-15,2.1569362190068766E-8,12.00962353
2016-09-16,2.1737805234953767E-8,11.93481731
2016-09-17,2.1760310082837063E-8,12.58448887
2016-09-18,2.2875721949005652E-8,12.67479992
2016-09-19,2.2397302447042254E-8,12.73502922
2016-09-20,2.2328918622634293E-8,13.38055134
2016-09-21,2.18584176996233E-8,14.20669651
2016-09-22,2.1178484066127232E-8,12.84622383
2016-09-23,4.0407073272335134E-8,13.10164452
2016-09-24,3.500020784478265E-8,12.92832279
2016-09-25,3.3377496046108E-8,12.98826027
2016-09-26,4.421950951037541E-8,12.88971233
2016-09-27,3.9990215900513425E-8,13.16527462
2016-09-28,3.074985667925542E-8,13.44039631
2016-09-29,3.1139503948985846E-8,13.25716496
2016-09-30,3.167319702638381E-8,13.33109093
2016-10-01,2.3859694226978104E-8,13.13239765
2016-10-02,2.2847097924861766E-8,13.16473293
2016-10-03,2.3580095151794995E-8,13.20552063
2016-10-04,2.4224626021616423E-8,13.39880371
2016-10-05,2.627434876851137E-8,13.25749874
2016-10-06,2.1446720313616616E-8,12.84533882
2016-10-07,2.2231446049442182E-8,12.92625523
2016-10-08,2.2073944274412597E-8,12.64265347
2016-10-09,2.2006666734501324E-8,12.26047421
2016-10-10,2.2054190860544004E-8,11.90778828
2016-10-11,2.2847588381604474E-8,12.13507748
2016-10-12,2.5660259749265863E-8,11.73500061
2016-10-13,7.042480105452374E-8,11.99354458
2016-10-14,5.6128559892426006E-8,11.9192934
2016-10-15,5.651837331906769E-8,11.86220741
2016-10-16,6.727142901059218E-8,11.95855045
2016-10-17,7.204465307612275E-8,11.92120838
2016-10-18,6.513734638671752E-8,12.19547844
2016-10-19,2.9641865985690902E-8,12.49901009
2016-10-20,2.256851187362737E-8,12.20103645
2016-10-21,2.6745230226333787E-8,12.08692837
2016-10-22,2.6707947304182935E-8,12.12838173
2016-10-23,2.5326907003193376E-8,11.96116257
2016-10-24,2.8760843982113148E-8,11.99033356
2016-10-25,2.4990218179586705E-8,11.26816273
2016-10-26,2.8204618708344554E-8,11.58884907
2016-10-27,2.5471052052351398E-8,11.43562508
2016-10-28,2.744029475019151E-8,11.53957653
2016-10-29,2.8022956732402842E-8,11.10292244
2016-10-30,2.755628021530652E-8,10.48897076
2016-10-31,2.527295000477439E-8,11.17594051
2016-11-01,2.744418688374033E-8,10.73330975
2016-11-02,2.5630607865963396E-8,10.9131155
2016-11-03,2.4676491243488534E-8,10.79964828
2016-11-04,2.4547137829579753E-8,10.93370247
2016-11-05,2.409424001878005E-8,11.05909157
2016-11-06,2.44037738900933E-8,10.87234211
2016-11-07,2.4415788839721902E-8,10.89083767
2016-11-08,2.4874851734013518E-8,10.89247608
2016-11-09,2.5429346603890727E-8,10.42971802
2016-11-10,2.574060564635057E-8,10.55637455
2016-11-11,3.380963675906132E-8,10.51397896
2016-11-12,2.629323419136833E-8,10.181036
2016-11-13,2.6285193027296152E-8,10.19999409
2016-11-14,2.6078347672511922E-8,9.98183823
2016-11-15,2.6102632661111277E-8,10.24454117
2016-11-16,2.6236850722307647E-8,10.28198242
2016-11-17,2.5899841487830017E-8,10.10865688
2016-11-18,2.6466253373789083E-8,9.97877407
2016-11-19,2.5251093321185204E-8,9.57619572
2016-11-20,2.5451661694685856E-8,9.61849403
2016-11-21,2.623493897949742E-8,9.57175732
2016-11-22,2.545731772402814E-8,9.94512939
2016-11-23,2.4613650124215673E-8,9.87179089
2016-11-24,2.5914409990456465E-8,9.78180313
2016-11-25,1.8767084545329783E-8,9.27416229
2016-11-26,2.3689963741539302E-8,9.37100124
2016-11-27,2.5235865659661178E-8,9.12840176
2016-11-28,2.588923234502757E-8,8.95883465
2016-11-29,2.597950728869495E-8,8.48675156
2016-11-30,2.5327239320250243E-8,8.27385712
2016-12-01,2.3336066816503163E-8,8.39436626
2016-12-02,2.2653509409693417E-8,7.63683796
2016-12-03,1.9104376934964133E-8,7.90301895
2016-12-04,2.0459900076441323E-8,7.90249872
2016-12-05,2.0106131540979423E-8,7.46398783
2016-12-06,2.246886048675764E-8,6.9359355
2016-12-07,2.4166734015935418E-8,7.57976294
2016-12-08,6.457433222973658E-7,8.57879162
2016-12-09,2.486202689019096E-8,8.57343674
2016-12-10,2.1677142174420593E-8,8.30651474
2016-12-11,2.1030643357008856E-8,8.21545887
2016-12-12,2.2576968119457606E-8,8.41560459
2016-12-13,2.442908037454411E-8,8.44915771
2016-12-14,1.932635174122546E-8,8.3716526
2016-12-15,1.9210462941772672E-8,7.98988962
2016-12-16,1.998963417866597E-8,7.83320808
2016-12-17,2.071249196565745E-8,7.78552341
2016-12-18,2.211819422431272E-8,7.89772511
2016-12-19,2.179912263524631E-8,7.74505043
2016-12-20,2.7319097879875947E-8,7.63710451
2016-12-21,3.15755598866184E-8,7.67782974
2016-12-22,2.4034514112782828E-8,7.61255884
2016-12-23,2.076091116964405E-8,7.40170383
2016-12-24,2.1727985138974323E-8,7.33150196
2016-12-25,2.3349602577886147E-8,7.31269884
2016-12-26,2.3195192106282278E-8,7.28469181
2016-12-27,2.354365047217261E-8,7.21640587
2016-12-28,2.5009817326445272E-8,7.3052659
2016-12-29,2.534857603531875E-8,8.08511066
2016-12-30,2.7509154361592374E-8,8.1172781
2016-12-31,2.2342278287218988E-8,7.97572088
2017-01-01,2.1404244599020446E-8,8.44290161
2017-01-02,2.2868735506078548E-8,8.29045868
2017-01-03,2.273567372207464E-8,8.42391968
2017-01-04,2.3213268054749838E-8,10.40668869
2017-01-05,2.299525096524407E-8,10.17251587
2017-01-06,2.1848843163308242E-8,10.12520123
2017-01-07,2.2053929966064456E-8,10.04981232
2017-01-08,2.1945181125958733E-8,10.08623219
2017-01-09,2.3391729197936762E-8,10.32278633
2017-01-10,2.2442431346252923E-8,10.40650654
2017-01-11,2.325131397463397E-8,9.87361526
2017-01-12,2.2539223388669726E-8,9.5852623
2017-01-13,2.1481660191903134E-8,9.74505711
2017-01-14,2.1207188711746486E-8,9.6504097
2017-01-15,2.2192129680822063E-8,9.8756094
2017-01-16,2.2491748364698955E-8,9.84827423
2017-01-17,2.228196616621015E-8,10.10851097
2017-01-18,2.265565576730544E-8,10.13010597
2017-01-19,2.2311452502759207E-8,10.26816368
2017-01-20,2.1565236019700822E-8,10.58528042
2017-01-21,2.2222278334253506E-8,10.85219193
2017-01-22,2.1824594655388088E-8,10.72018909
2017-01-23,2.2032738950269245E-8,10.72600555
2017-01-24,2.1454319025693233E-8,10.71712017
2017-01-25,2.1861642048851327E-8,10.5147543
2017-01-26,2.2582974834471878E-8,10.57678699
2017-01-27,2.25035616938269E-8,10.48508549
2017-01-28,2.1787703437649613E-8,10.51917839
2017-01-29,2.216912252668468E-8,10.49586296
2017-01-30,2.158390170783732E-8,10.50073338
2017-01-31,2.2566738118515492E-8,10.56471634
2017-02-01,2.2282662148544793E-8,10.62877083
2017-02-02,2.2160727556060975E-8,10.67805576
2017-02-03,2.251453932762642E-8,10.87989998
2017-02-04,2.2957035109481612E-8,11.3878479
2017-02-05,2.2152319968828292E-8,11.3610239
2017-02-06,2.24262090919006E-8,11.39671993
2017-02-07,2.1994742158530855E-8,11.46568871
2017-02-08,2.376932004916008E-8,11.34819221
2017-02-09,2.4028966826447742E-8,11.54552555
2017-02-10,2.3462935914304333E-8,11.06329632
2017-02-11,2.212210962601876E-8,11.27564049
2017-02-12,2.1048081232898327E-8,11.31136131
2017-02-13,2.431043419930477E-8,11.20249748
2017-02-14,2.594406108417014E-8,12.58078289
2017-02-15,3.821546116301489E-8,12.81957531
2017-02-16,2.2712999509721643E-8,12.60032368
2017-02-17,2.214905478705633E-8,12.78670406
2017-02-18,2.3816394236876502E-8,12.7598362
2017-02-19,2.2676567794604843E-8,12.80346584
2017-02-20,2.239806219424049E-8,12.86492729
2017-02-21,2.2800461911827487E-8,12.48175907
2017-02-22,2.3739276530455906E-8,12.70765495
2017-02-23,2.3478073663113663E-8,12.77905083
2017-02-24,2.3070867598883484E-8,13.0295639
2017-02-25,2.2211303723965866E-8,13.61951256
2017-02-26,2.265785641418159E-8,13.46938324
2017-02-27,2.3480757691792344E-8,14.63193226
2017-02-28,2.3714003028811764E-8,15.80909538
2017-03-01,2.4995396245665578E-8,15.73847675
2017-03-02,2.343094015392029E-8,18.7517395
2017-03-03,2.341196047688534E-8,18.50421143
2017-03-04,2.248020723637871E-8,19.98473167
2017-03-05,2.2952501665966377E-8,18.85466194
2017-03-06,2.284348944644619E-8,19.22690392
2017-03-07,2.2248972929539264E-8,19.42888832
2017-03-08,2.3003302919860646E-8,18.37753296
2017-03-09,2.268575413735839E-8,17.54300308
2017-03-10,2.2604402928489314E-8,18.28123283
2017-03-11,2.4488041045797623E-8,19.06263924
2017-03-12,2.307684152248026E-8,21.85354805
2017-03-13,2.3321996548624683E-8,25.04587555
2017-03-14,2.292033871780439E-8,28.24926949
2017-03-15,2.456531807424038E-8,30.52957153
2017-03-16,2.3811718064985206E-8,40.88731766
2017-03-17,2.4552322344105077E-8,46.54584885
2017-03-18,2.5016334584481054E-8,36.93608093
2017-03-19,2.2439970232183273E-8,39.4142952
2017-03-20,2.234052185141352E-8,44.19563293
2017-03-21,2.3542088815934766E-8,44.21334076
2017-03-22,2.2902826123871446E-8,39.89975739
2017-03-23,2.2321758570254187E-8,42.05825806
2017-03-24,2.3004245710877166E-8,47.57904434
2017-03-25,2.5970795568633747E-8,49.47833252
2017-03-26,2.2705729419082658E-8,49.62591171
2017-03-27,2.203714149314411E-8,50.76028824
2017-03-28,2.225989809730839E-8,49.85445023
2017-03-29,2.263267604995075E-8,52.64440155
2017-03-30,2.259150789712039E-8,53.08503342
2017-03-31,2.2496960464308105E-8,50.63747025
2017-04-01,2.22554668954589E-8,50.14421844
2017-04-02,2.2143765375759718E-8,49.48337173
2017-04-03,2.2064313925237993E-8,44.73745728
2017-04-04,2.2605211602702694E-8,45.10642242
2017-04-05,2.234860515059113E-8,45.77088165
2017-04-06,2.3510488545226446E-8,44.74009705
2017-04-07,2.2150343169223065E-8,42.53973389
2017-04-08,2.2326221185537394E-8,45.16585922
2017-04-09,2.199105805135654E-8,43.21027756
2017-04-10,2.225279375104418E-8,43.20684814
2017-04-11,2.2641284913783334E-8,44.11178589
2017-04-12,2.2022957818242222E-8,43.5552063
2017-04-13,2.5339883349287145E-8,48.4173317
2017-04-14,2.207306258909373E-8,48.83977509
2017-04-15,2.2009632914630496E-8,47.44621277
2017-04-16,2.2466664216522937E-8,48.78649902
2017-04-17,2.1814695053614455E-8,48.3175087
2017-04-18,2.2584063098046223E-8,50.59074783
2017-04-19,2.269873650736888E-8,50.81941223
2017-04-20,2.122921197742454E-8,48.48793793
2017-04-21,2.239114769973907E-8,49.44398117
2017-04-22,2.5730057559547352E-8,48.68815231
2017-04-23,2.1770742899004613E-8,48.38895798
2017-04-24,2.277947047646055E-8,50.10398102
2017-04-25,2.2150587605150965E-8,49.86474609
2017-04-26,2.1833651492775674E-8,52.44770432
2017-04-27,2.2734415563192998E-8,58.58997726
2017-04-28,2.221304418328876E-8,64.29021454
2017-04-29,2.2679008351403738E-8,69.83218384
2017-04-30,2.3273872503310722E-8,71.76806641
2017-05-01,2.2509200846869917E-8,81.4564209
2017-05-02,2.4593323751181052E-8,79.35325623
2017-05-03,2.3609937232018723E-8,80.05103302
2017-05-04,2.2317870506793272E-8,89.99662781
2017-05-05,2.265445120035337E-8,102.02135468
2017-05-06,2.221399716655177E-8,95.64967346
2017-05-07,2.372390857971343E-8,96.7640152
2017-05-08,2.187065967790436E-8,92.77739716
2017-05-09,2.1359562955604992E-8,89.14603424
2017-05-10,2.153355486080213E-8,92.84693909
2017-05-11,2.17232169270524E-8,90.46638489
2017-05-12,2.0791720981663962E-8,90.53853607
2017-05-13,2.1268131064916318E-8,88.63881683
2017-05-14,2.0605352142325776E-8,90.67169189
2017-05-15,2.128375171908739E-8,91.23472595
2017-05-16,2.099070007259672E-8,92.90254211
2017-05-17,2.1373947854419303E-8,90.16207123
2017-05-18,2.8720818491391998E-8,90.5670166
2017-05-19,2.0816661286338785E-8,117.65478516
2017-05-20,2.137498692421294E-8,131.99972534
2017-05-21,2.118101733948574E-8,128.32850647
2017-05-22,2.099823709148524E-8,186.88729858
2017-05-23,2.3922446244411864E-8,178.03849792
2017-05-24,2.3416006024420653E-8,193.230896
2017-05-25,2.3206200218459558E-8,200.00494385
2017-05-26,2.099658648397491E-8,182.08970642
2017-05-27,2.254212332201891E-8,156.48373413
2017-05-28,2.231604648294702E-8,171.49882507
2017-05-29,2.0620526157767047E-8,183.16256714
2017-05-30,2.561598174081713E-8,202.60342407
2017-05-31,4.873359603760104E-8,230.24880981
2017-06-01,2.7628656460955292E-8,222.89427185
2017-06-02,2.2916852262050648E-8,222.15283203
2017-06-03,2.337650198599136E-8,220.25239563
2017-06-04,2.3617949721099153E-8,232.76301575
2017-06-05,2.2537724328381566E-8,246.78031921
2017-06-06,2.3705178055772378E-8,256.10177612
2017-06-07,2.416326657513369E-8,260.0604248
2017-06-08,2.347723755184692E-8,257.56234741
2017-06-09,2.292307479599365E-8,273.81515503
2017-06-10,2.2140101661944116E-8,311.22879028
2017-06-11,2.3286156652443262E-8,341.41125488
2017-06-12,3.0607613375878246E-8,348.29885864
2017-06-13,2.9357734606440275E-8,398.08557129
2017-06-14,2.2521357289329516E-8,376.99716187
