,date,transactions,block_size_x,difficulty,hashrate,av_transaction_size,block_size_y,active_addresses,full_name,coin
0,2015/07/30,null,643.886,121335493201,11114186636,,643.886,,ethereum,eth
1,2015/07/31,null,582.028,602941851594,51376122067,,582.028,,ethereum,eth
2,2015/08/01,null,575.164,887254173531,57794141228,,575.164,,ethereum,eth
3,2015/08/02,null,580.879,1020253707547,67898971177,,580.879,,ethereum,eth
4,2015/08/03,null,587.112,1125837358847,74572708586,,587.112,,ethereum,eth
5,2015/08/04,null,586.97,1216587344565,82043945495,,586.97,,ethereum,eth
6,2015/08/05,null,578.946,1327837857487,86146792187,,578.946,,ethereum,eth
7,2015/08/06,null,583.671,1380846362252,88328908216,,583.671,,ethereum,eth
8,2015/08/07,2050,632.625,1470838650662,95297747680,0.0566,632.625,1214,ethereum,eth
9,2015/08/08,2881,667.595,1586123528941,104892236891,0.0401,667.595,959,ethereum,eth
10,2015/08/09,1329,618.298,1709479787485,109676945486,0.00844,618.298,817,ethereum,eth
11,2015/08/10,2037,631.186,1837695763268,120610799180,0.0112,631.186,1482,ethereum,eth
12,2015/08/11,4963,692.014,2036390797503,134766886331,0.00187,692.014,4204,ethereum,eth
13,2015/08/12,2036,653.426,2207079742290,142999727420,0.0175,653.426,1114,ethereum,eth
14,2015/08/13,2842,665.722,2336979708058,156606018232,0.0122,665.722,1704,ethereum,eth
15,2015/08/14,3174,659.751,2671253150472,196722874450,0.0089,659.751,2082,ethereum,eth
16,2015/08/15,2284,638.335,3378028425874,227666580264,0.00695,638.335,1703,ethereum,eth
17,2015/08/16,2440,640.654,3631632144443,231942202731,0.00378,640.654,1556,ethereum,eth
18,2015/08/17,2512,634.708,3908024035253,258915864705,0.00423,634.708,1635,ethereum,eth
19,2015/08/18,2494,648.488,4377694725369,270470331405,0.00572,648.488,1688,ethereum,eth
20,2015/08/19,3246,653.321,4419573021825,284044135459,0.00593,653.321,1845,ethereum,eth
21,2015/08/20,2303,650.093,4469109431846,221468069465,0.00402,650.093,1508,ethereum,eth
22,2015/08/21,3919,667.585,4415252643655,277264309584,0.003,667.585,1993,ethereum,eth
23,2015/08/22,3579,648.038,4828340997895,312618144214,0.0168,648.038,2063,ethereum,eth
24,2015/08/23,4190,680.592,5138351075673,317162749743,0.00259,680.592,2261,ethereum,eth
25,2015/08/24,4432,672.547,5179118882691,333335492749,0.0026,672.547,2123,ethereum,eth
26,2015/08/25,4487,679.73,5173287673223,325201816316,0.0022,679.73,2376,ethereum,eth
27,2015/08/26,4156,668.652,5587304091732,343102359407,0.00204,668.652,2218,ethereum,eth
28,2015/08/27,5590,707.929,5925309861486,341118418030,0.0018,707.929,2404,ethereum,eth
29,2015/08/28,4758,690.88,6250868351996,355219519712,0.00243,690.88,2281,ethereum,eth
30,2015/08/29,4139,682.036,6657649139910,351443303077,0.00157,682.036,2021,ethereum,eth
31,2015/08/30,4572,688.936,6780904668948,340150290111,0.00151,688.936,2391,ethereum,eth
32,2015/08/31,5196,730.651,7213764433229,359341490869,0.00188,730.651,2256,ethereum,eth
33,2015/09/01,5153,741.283,7641499013978,363512354042,0.00207,741.283,2287,ethereum,eth
34,2015/09/02,5195,766.282,8283953338039,355779356316,0.00207,766.282,2216,ethereum,eth
35,2015/09/03,4777,755.39,8354596884231,339122685055,0.00185,755.39,2055,ethereum,eth
36,2015/09/04,5642,762.357,6469670080246,349982135772,0.00219,762.357,2078,ethereum,eth
37,2015/09/05,5519,752.895,6235386210269,374913124969,0.00214,752.895,2146,ethereum,eth
38,2015/09/06,5521,733.459,6305025872317,388433114376,0.00195,733.459,2292,ethereum,eth
39,2015/09/07,5702,752.6,6339141092888,379841573552,0.00208,752.6,2386,ethereum,eth
40,2015/09/08,5622,759.387,6077004932539,370785471097,0.00231,759.387,2415,ethereum,eth
41,2015/09/09,5604,764.624,6202066849532,386137579875,0.00216,764.624,2338,ethereum,eth
42,2015/09/10,5341,729.94,6289587949043,392080890204,0.00177,729.94,2322,ethereum,eth
43,2015/09/11,6460,735.909,6561787910853,421668550189,0.00145,735.909,2592,ethereum,eth
44,2015/09/12,5596,761.423,6832639915712,424171784402,0.00208,761.423,2307,ethereum,eth
45,2015/09/13,6057,763.561,7022050607216,432689994307,0.00155,763.561,2361,ethereum,eth
46,2015/09/14,5572,771.17,6626273317244,399653850867,0.00161,771.17,2471,ethereum,eth
47,2015/09/15,5409,755.325,6418523305692,387803268389,0.00143,755.325,2198,ethereum,eth
48,2015/09/16,5872,738.598,6179108814558,383930083752,0.00238,738.598,2238,ethereum,eth
49,2015/09/17,5368,753.392,6040422718682,362139920117,0.0014,753.392,2274,ethereum,eth
50,2015/09/18,5802,784.676,5652727817263,346369552396,0.00176,784.676,2143,ethereum,eth
51,2015/09/19,5205,734.69,5548291301468,357412908757,0.0013,734.69,2030,ethereum,eth
52,2015/09/20,6402,765.962,6202288372044,408789286949,0.00153,765.962,2205,ethereum,eth
53,2015/09/21,6305,778.834,6541475961495,410003700797,0.00149,778.834,2310,ethereum,eth
54,2015/09/22,6804,806.983,6624026779678,410100833217,0.0015,806.983,2355,ethereum,eth
55,2015/09/23,7404,784.06,6895375007165,438890619973,0.00129,784.06,2686,ethereum,eth
56,2015/09/24,6224,781.651,7029217239892,436218902912,0.00143,781.651,2427,ethereum,eth
57,2015/09/25,5851,767.053,6977082570625,443478115526,0.0013,767.053,2339,ethereum,eth
58,2015/09/26,5907,764.729,7226850619904,440625930565,0.00115,764.729,2176,ethereum,eth
59,2015/09/27,5760,724.726,7252906515025,426457256785,0.00109,724.726,2176,ethereum,eth
60,2015/09/28,6123,755.213,6747096187571,391416619823,0.000992,755.213,2380,ethereum,eth
61,2015/09/29,5738,762.181,6057282503508,347260201937,0.000955,762.181,2267,ethereum,eth
62,2015/09/30,5870,741.895,5625252282980,332846785960,0.000959,741.895,2223,ethereum,eth
63,2015/10/01,6421,740.884,5652882534059,365320370591,0.000951,740.884,2188,ethereum,eth
64,2015/10/02,6063,773.068,5981731817267,378477872389,0.00109,773.068,2063,ethereum,eth
65,2015/10/03,6112,768.651,6290812311295,390965346687,0.00111,768.651,2084,ethereum,eth
66,2015/10/04,6624,775.841,6205739662281,371097040216,0.000961,775.841,2082,ethereum,eth
67,2015/10/05,6279,771.409,6284591115849,385593881655,0.00121,771.409,2128,ethereum,eth
68,2015/10/06,6458,781.023,6276470353925,368489379087,0.000962,781.023,2140,ethereum,eth
69,2015/10/07,7121,808.143,5983537715401,366973205024,0.00108,808.143,2129,ethereum,eth
70,2015/10/08,6926,788.719,5977784444865,375201688581,0.00104,788.719,2050,ethereum,eth
71,2015/10/09,6763,779.338,6122631614309,364870086205,0.0011,779.338,2077,ethereum,eth
72,2015/10/10,6529,777.79,6031582042944,360603795392,0.00111,777.79,1942,ethereum,eth
73,2015/10/11,6023,748.198,6139498339884,381956474380,0.000938,748.198,1976,ethereum,eth
74,2015/10/12,6593,787.463,6145002740254,386254502402,0.00103,787.463,2025,ethereum,eth
75,2015/10/13,6818,817.953,6356692057708,397934772325,0.00111,817.953,2175,ethereum,eth
76,2015/10/14,6830,791.168,6482464932997,394174872462,0.000985,791.168,2305,ethereum,eth
77,2015/10/15,6499,824.15,6209364513561,372916030147,0.00156,824.15,2162,ethereum,eth
78,2015/10/16,6795,826.88,5814901770906,347004215423,0.00171,826.88,2167,ethereum,eth
79,2015/10/17,6567,787.892,6004201090754,373030407773,0.00101,787.892,2037,ethereum,eth
80,2015/10/18,6481,812.078,5973918932016,362435658041,0.00108,812.078,1995,ethereum,eth
81,2015/10/19,6604,801.908,5921606787199,360920293657,0.000887,801.908,2102,ethereum,eth
82,2015/10/20,5897,770.019,5834977688133,359406256764,0.000957,770.019,1961,ethereum,eth
83,2015/10/21,6182,774.136,5875656973201,359015928569,0.000729,774.136,2216,ethereum,eth
84,2015/10/22,5979,782.186,5734489168580,341132964351,0.00101,782.186,2022,ethereum,eth
85,2015/10/23,6888,817.524,5878810489625,380733704574,0.00109,817.524,2280,ethereum,eth
86,2015/10/24,6361,770.573,6288280683193,400712364373,0.00092,770.573,2355,ethereum,eth
87,2015/10/25,5830,750.611,6589253417659,415421916600,0.000969,750.611,2224,ethereum,eth
88,2015/10/26,5938,765.488,6541039905213,399352419352,0.00116,765.488,2450,ethereum,eth
89,2015/10/27,6784,814.796,6541750115500,423606935733,0.00227,814.796,2588,ethereum,eth
90,2015/10/28,7346,808.039,6845791973688,425217897401,0.0013,808.039,2604,ethereum,eth
91,2015/10/29,7836,814.38,7040083960188,457118050623,0.00171,814.38,2951,ethereum,eth
92,2015/10/30,7941,780.948,7428610213549,485181790381,0.00193,780.948,3278,ethereum,eth
93,2015/10/31,7557,811.936,7792887089971,512482245181,0.00197,811.936,3029,ethereum,eth
94,2015/11/01,6915,783.497,7780658217194,520751967660,0.00223,783.497,3122,ethereum,eth
95,2015/11/02,6558,779.184,7689750130444,494438532536,0.00168,779.184,3128,ethereum,eth
96,2015/11/03,7399,844.058,7332785272894,480200507887,0.00165,844.058,3131,ethereum,eth
97,2015/11/04,7037,762.327,7742586663680,508443346288,0.00125,762.327,3036,ethereum,eth
98,2015/11/05,7498,813.395,7582489324903,489331291050,0.00132,813.395,2951,ethereum,eth
99,2015/11/06,7882,812.018,7592232261293,491429618713,0.00182,812.018,2822,ethereum,eth
100,2015/11/07,10996,1005,7549914589721,478048414470,0.00266,1005,3061,ethereum,eth
101,2015/11/08,12413,1015,7709287701831,498826132097,0.00227,1015,3291,ethereum,eth
102,2015/11/09,7689,785.936,7754098317251,496545107608,0.00151,785.936,3120,ethereum,eth
103,2015/11/10,8151,833.809,7760001726241,505390345518,0.00185,833.809,2908,ethereum,eth
104,2015/11/11,10217,1044,7673240442434,509043487357,0.00191,1044,3150,ethereum,eth
105,2015/11/12,9534,874.056,7746194157636,517330958183,0.00231,874.056,2852,ethereum,eth
106,2015/11/13,7891,807.736,7870061343233,528346135781,0.00163,807.736,2815,ethereum,eth
107,2015/11/14,7211,937.52,7913167398563,534865998776,0.00229,937.52,2869,ethereum,eth
108,2015/11/15,7170,797.41,8259505404948,550254722975,0.00145,797.41,2828,ethereum,eth
109,2015/11/16,7442,782.024,8327053098273,541283940502,0.00126,782.024,2936,ethereum,eth
110,2015/11/17,7145,762.229,8153082615467,535672271869,0.00128,762.229,2996,ethereum,eth
111,2015/11/18,7373,773.782,8549643854787,550612437839,0.00137,773.782,2955,ethereum,eth
112,2015/11/19,8876,881.903,8806541779358,552743812355,0.00175,881.903,2951,ethereum,eth
113,2015/11/20,6348,814.181,7974988114890,472848994780,0.00175,814.181,2672,ethereum,eth
114,2015/11/21,6822,831.781,7600545692812,480042302797,0.00156,831.781,2621,ethereum,eth
115,2015/11/22,7083,815.508,7533348659094,480238901991,0.00154,815.508,2865,ethereum,eth
116,2015/11/23,8260,862.724,7566020050684,487941982010,0.00154,862.724,2681,ethereum,eth
117,2015/11/24,7152,828.424,7664566213246,486567873808,0.0017,828.424,2788,ethereum,eth
118,2015/11/25,7098,806.983,7516847539837,470159496207,0.00154,806.983,2687,ethereum,eth
119,2015/11/26,7278,784.114,7497611770240,470861416175,0.00111,784.114,2802,ethereum,eth
120,2015/11/27,6639,789.858,7469695245892,492944670594,0.00124,789.858,2550,ethereum,eth
121,2015/11/28,6817,773.888,7720770634161,498720992634,0.00192,773.888,2578,ethereum,eth
122,2015/11/29,6853,776.257,7721488856046,500380846291,0.00118,776.257,2601,ethereum,eth
123,2015/11/30,8986,863.696,7780837709728,503871991566,0.00202,863.696,2624,ethereum,eth
124,2015/12/01,6794,847.263,7873489340192,514321990762,0.00168,847.263,2584,ethereum,eth
125,2015/12/02,6502,819.216,7817999751936,481807290452,0.00149,819.216,2487,ethereum,eth
126,2015/12/03,6971,778.217,7588315518792,504306948388,0.00124,778.217,2600,ethereum,eth
127,2015/12/04,6898,803.623,7833023569691,493198143647,0.00147,803.623,2520,ethereum,eth
128,2015/12/05,6784,835.367,8163740698470,511916968889,0.00163,835.367,2540,ethereum,eth
129,2015/12/06,9103,876.782,7852114986499,487659801017,0.00161,876.782,2965,ethereum,eth
130,2015/12/07,7141,774.721,7648250416399,483667889043,0.00109,774.721,2920,ethereum,eth
131,2015/12/08,6697,771.015,7547985307949,469523295122,0.00109,771.015,2680,ethereum,eth
132,2015/12/09,7001,778.873,7350171617029,494321277216,0.00115,778.873,2688,ethereum,eth
133,2015/12/10,7444,820.142,7772755103816,504825004080,0.00124,820.142,2698,ethereum,eth
134,2015/12/11,8105,884.34,8060297713150,514558594892,0.00178,884.34,2767,ethereum,eth
135,2015/12/12,8205,916.288,8045093540451,517896070712,0.00272,916.288,3450,ethereum,eth
136,2015/12/13,7426,844.633,8472258757792,556792870328,0.00245,844.633,3032,ethereum,eth
137,2015/12/14,15550,1752,8575886197736,541236871655,0.00475,1752,3490,ethereum,eth
138,2015/12/15,21098,1834,8768527206040,559707647367,0.00549,1834,3122,ethereum,eth
139,2015/12/16,10304,1216,8562437625715,534079108914,0.0043,1216,3126,ethereum,eth
140,2015/12/17,9612,1053,8734093092267,553982448707,0.00326,1053,3640,ethereum,eth
141,2015/12/18,9032,1057,8779610024754,552164106190,0.00332,1057,3420,ethereum,eth
142,2015/12/19,9314,1009,8718613363966,548837540000,0.00279,1009,3280,ethereum,eth
143,2015/12/20,9879,1103,8539950457531,533099835937,0.00321,1103,3267,ethereum,eth
144,2015/12/21,12063,1172,8512846169835,531446645564,0.00294,1172,3391,ethereum,eth
145,2015/12/22,21027,2045,8740208022452,564947516476,0.00254,2045,3401,ethereum,eth
146,2015/12/23,22740,1544,8531916432950,553008752220,0.00315,1544,3299,ethereum,eth
147,2015/12/24,13494,1292,8568509845032,539483402900,0.00295,1292,3284,ethereum,eth
148,2015/12/25,9521,1042,8546027693064,539187075853,0.00244,1042,3186,ethereum,eth
149,2015/12/26,10726,1074,8455639813743,529362229713,0.00252,1074,3393,ethereum,eth
150,2015/12/27,21867,1575,8588752228727,545440760250,0.00336,1575,3269,ethereum,eth
151,2015/12/28,12368,1239,8531886376416,545158448549,0.00252,1239,3546,ethereum,eth
152,2015/12/29,11358,1200,8605435564153,542193003611,0.0025,1200,3461,ethereum,eth
153,2015/12/30,21767,1564,8477527700665,534548572972,0.00314,1564,3306,ethereum,eth
154,2015/12/31,10301,1057,8542669516735,542725192824,0.00232,1057,3699,ethereum,eth
155,2016/01/01,8233,884.598,8547423168622,526080043796,0.00182,884.598,3437,ethereum,eth
156,2016/01/02,9164,953.56,8147466230776,528053698175,0.00204,953.56,3501,ethereum,eth
157,2016/01/03,9258,955.046,8312405051132,544840649374,0.00206,955.046,3569,ethereum,eth
158,2016/01/04,9474,981.314,8334160179746,541290799401,0.00219,981.314,3666,ethereum,eth
159,2016/01/05,16430,1396,8305862081374,548861090240,0.00358,1396,3658,ethereum,eth
160,2016/01/06,17074,1553,8422692292474,552182610632,0.0038,1553,3834,ethereum,eth
161,2016/01/07,22075,1550,8210108041818,526218703270,0.00295,1550,4061,ethereum,eth
162,2016/01/08,10919,1080,8302400427732,550687942230,0.00236,1080,3878,ethereum,eth
163,2016/01/09,11793,1209,8432800952952,551657034472,0.00354,1209,3822,ethereum,eth
164,2016/01/10,10320,1044,8336741119272,537946675624,0.00276,1044,4035,ethereum,eth
165,2016/01/11,10893,1058,8828185121710,561657576052,0.00247,1058,4275,ethereum,eth
166,2016/01/12,10862,1094,8889943291452,541092686637,0.00277,1094,4369,ethereum,eth
167,2016/01/13,17665,1423,8483670874692,530560897082,0.00386,1423,4074,ethereum,eth
168,2016/01/14,10653,1062,8735311016259,553750991919,0.00287,1062,3965,ethereum,eth
169,2016/01/15,9875,1006,8996159875428,567139411682,0.00291,1006,4398,ethereum,eth
170,2016/01/16,10664,967.38,9202357320653,574085617131,0.00264,967.38,3885,ethereum,eth
171,2016/01/17,9747,886.572,9068025912262,568321719087,0.00216,886.572,3746,ethereum,eth
172,2016/01/18,12916,1057,9453949920663,591499464715,0.0034,1057,4333,ethereum,eth
173,2016/01/19,13420,1107,9538638577308,584880064828,0.00364,1107,4089,ethereum,eth
174,2016/01/20,10610,958.949,9413915812865,588126075577,0.00263,958.949,4716,ethereum,eth
175,2016/01/21,10734,943.537,9598498035045,584138167496,0.00289,943.537,4167,ethereum,eth
176,2016/01/22,13848,1027,9897015391775,610658435633,0.00342,1027,4341,ethereum,eth
177,2016/01/23,11025,905.76,10058506402712,608804210103,0.00275,905.76,4824,ethereum,eth
178,2016/01/24,12798,992.871,10133271762313,650658976677,0.00397,992.871,5277,ethereum,eth
179,2016/01/25,17121,1335,10330115760968,624622219811,0.0054,1335,5660,ethereum,eth
180,2016/01/26,16511,1228,10610740377311,673085445474,0.00593,1228,6057,ethereum,eth
181,2016/01/27,18747,1566,10820104860440,663597075386,0.00728,1566,5583,ethereum,eth
182,2016/01/28,16765,1424,10448729611759,652271801201,0.00614,1424,6095,ethereum,eth
183,2016/01/29,16395,1308,10883144596127,670039338114,0.00572,1308,5911,ethereum,eth
184,2016/01/30,14661,1179,10876076582573,668791594515,0.00609,1179,5931,ethereum,eth
185,2016/01/31,14166,1135,10695941618405,646688845759,0.00571,1135,6080,ethereum,eth
186,2016/02/01,14199,1081,10917496712104,679240541887,0.00509,1081,5809,ethereum,eth
187,2016/02/02,14291,1077,10674149809000,648634013329,0.00461,1077,5753,ethereum,eth
188,2016/02/03,14274,1060,10857187473955,696796696967,0.00472,1060,5911,ethereum,eth
189,2016/02/04,14371,1087,11113782318764,694226017950,0.00577,1087,5627,ethereum,eth
190,2016/02/05,15249,1117,11176125215396,698595552827,0.00645,1117,6374,ethereum,eth
191,2016/02/06,31418,1678,10866809984202,674528669042,0.0192,1678,5441,ethereum,eth
192,2016/02/07,14264,1026,11050374664896,693340554522,0.01,1026,5674,ethereum,eth
193,2016/02/08,14719,1034,11539861599132,723386657108,0.00798,1034,6191,ethereum,eth
194,2016/02/09,15517,1032,11245300787262,699338436984,0.0113,1032,6558,ethereum,eth
195,2016/02/10,17141,1106,11659329295275,718057329716,0.015,1106,8015,ethereum,eth
196,2016/02/11,21440,1280,11993771419073,747546711562,0.0107,1280,10143,ethereum,eth
197,2016/02/12,18109,1171,11553025501417,720869052804,0.0108,1171,8593,ethereum,eth
198,2016/02/13,19327,1222,12097405750510,765950669837,0.00933,1222,8189,ethereum,eth
199,2016/02/14,16624,1140,12496874954742,775298804747,0.00818,1140,7357,ethereum,eth
200,2016/02/15,17159,1127,12874765159967,794712612388,0.00979,1127,7648,ethereum,eth
201,2016/02/16,17549,1128,12696234323475,789639709927,0.00923,1128,7651,ethereum,eth
202,2016/02/17,19990,1265,12721918819636,770078994275,0.00841,1265,7845,ethereum,eth
203,2016/02/18,16969,1109,12182109035011,750945258002,0.00696,1109,7594,ethereum,eth
204,2016/02/19,18412,1157,12651425826479,794783219653,0.00905,1157,7683,ethereum,eth
205,2016/02/20,16714,1046,12814163599943,800295691793,0.00712,1046,7236,ethereum,eth
206,2016/02/21,17119,1051,12958930145498,808846880926,0.00728,1051,8247,ethereum,eth
207,2016/02/22,18190,1090,13431503887479,844642383440,0.0092,1090,8212,ethereum,eth
208,2016/02/23,18482,1117,13783585059878,849490910313,0.0289,1117,8263,ethereum,eth
209,2016/02/24,19540,1109,13623470026221,846587713730,0.0155,1109,8188,ethereum,eth
210,2016/02/25,19503,1114,13573804476023,855874001111,0.0102,1114,8891,ethereum,eth
211,2016/02/26,21068,1289,14049401938205,881651031093,0.0145,1289,8116,ethereum,eth
212,2016/02/27,18981,1102,14564934405736,896853524619,0.0093,1102,8209,ethereum,eth
213,2016/02/28,19063,1091,14737238949086,915812758040,0.00993,1091,8758,ethereum,eth
214,2016/02/29,20358,1175,14936560617533,885965041543,0.0104,1175,9320,ethereum,eth
215,2016/03/01,21778,1157,14453452049416,900562920443,0.0105,1157,10168,ethereum,eth
216,2016/03/02,23562,1199,14989908705152,939133918966,0.0132,1199,11164,ethereum,eth
217,2016/03/03,24837,1248,15598739569340,957272847075,0.0132,1248,11856,ethereum,eth
218,2016/03/04,24287,1249,16140974830922,982821086060,0.0129,1249,11688,ethereum,eth
219,2016/03/05,27115,1314,16473095997037,1030054717986,0.0139,1314,13513,ethereum,eth
220,2016/03/06,27661,1366,17342300214193,1036733655665,0.0151,1366,13014,ethereum,eth
221,2016/03/07,23271,1218,17164269285635,1047340044431,0.0135,1218,10724,ethereum,eth
222,2016/03/08,24105,1242,17491910018497,1060230669041,0.0133,1242,12471,ethereum,eth
223,2016/03/09,24557,1279,17866774613765,1080955371409,0.0112,1279,12075,ethereum,eth
224,2016/03/10,24814,1222,18006278290287,1124356306383,0.00954,1222,13186,ethereum,eth
225,2016/03/11,23124,1211,18682021537567,1152216595865,0.00924,1211,12304,ethereum,eth
226,2016/03/12,27887,1385,19654913106689,1215700099243,0.0112,1385,13638,ethereum,eth
227,2016/03/13,28127,1392,20149570959697,1291076502129,0.0131,1392,13426,ethereum,eth
228,2016/03/14,28528,1501,20065505230856,1246558725868,0.0131,1501,14060,ethereum,eth
229,2016/03/15,29273,1318,17572301377575,1295479530865,0.0104,1318,13864,ethereum,eth
230,2016/03/16,27596,1316,17777795755128,1322233879118,0.0114,1316,13619,ethereum,eth
231,2016/03/17,33531,1421,18038767959468,1369126446533,0.011,1421,13944,ethereum,eth
232,2016/03/18,31821,1403,18300379671848,1354841058934,0.0088,1403,15238,ethereum,eth
233,2016/03/19,34779,1494,18651701693615,1419687675841,0.0135,1494,13730,ethereum,eth
234,2016/03/20,32447,1446,19423415211247,1451318582726,0.0113,1446,13938,ethereum,eth
235,2016/03/21,32511,1498,19268502008579,1429138053075,0.011,1498,13846,ethereum,eth
236,2016/03/22,32890,1514,19567681020918,1466450428498,0.00922,1514,13792,ethereum,eth
237,2016/03/23,31786,1529,18765991442708,1389293532704,0.0122,1529,14648,ethereum,eth
238,2016/03/24,36947,1862,19801092917697,1505188788529,0.0128,1862,13930,ethereum,eth
239,2016/03/25,36762,1621,20871590725202,1574226191933,0.0118,1621,14216,ethereum,eth
240,2016/03/26,36646,1538,21414194355380,1620682564584,0.0104,1538,13740,ethereum,eth
241,2016/03/27,29974,1261,21976992064253,1641833074167,0.00685,1261,14834,ethereum,eth
242,2016/03/28,33613,1568,21768012224480,1608136382092,0.00878,1568,15017,ethereum,eth
243,2016/03/29,33915,1389,22513734563842,1670778019603,0.00815,1389,16724,ethereum,eth
244,2016/03/30,36767,1572,22822470238901,1712185700381,0.012,1572,17646,ethereum,eth
245,2016/03/31,32259,1405,23889368498740,1769035745511,0.00912,1405,15602,ethereum,eth
246,2016/04/01,33320,1493,23749184001916,1789817393680,0.00844,1493,15170,ethereum,eth
247,2016/04/02,29358,1235,23519625245384,1726949885023,0.00705,1235,14901,ethereum,eth
248,2016/04/03,29588,1245,24295726637777,1825846322391,0.00697,1245,15360,ethereum,eth
249,2016/04/04,34907,1502,25245856096051,1909197642345,0.00803,1502,16157,ethereum,eth
250,2016/04/05,39173,1528,25705810157077,1918397536244,0.00783,1528,16760,ethereum,eth
251,2016/04/06,32078,1337,25667142451062,1894439759421,0.00716,1337,15735,ethereum,eth
252,2016/04/07,31893,1404,24640313534812,1812659262510,0.00697,1404,16920,ethereum,eth
253,2016/04/08,34010,1541,26139886978680,1973048220070,0.00731,1541,15234,ethereum,eth
254,2016/04/09,31923,1318,26843451780219,1960189595187,0.00602,1318,16488,ethereum,eth
255,2016/04/10,32237,1281,27083828046070,2037024862972,0.0052,1281,17023,ethereum,eth
256,2016/04/11,30327,1262,27012246684283,1971575627451,0.00522,1262,16237,ethereum,eth
257,2016/04/12,34673,1451,26095428773645,1930473092384,0.0052,1451,16839,ethereum,eth
258,2016/04/13,36051,1477,27243186215275,2027421380537,0.00712,1477,17507,ethereum,eth
259,2016/04/14,34781,1406,27545262683293,2040375130699,0.00764,1406,16936,ethereum,eth
260,2016/04/15,34959,1412,28306534530571,2122167529802,0.00556,1412,16342,ethereum,eth
261,2016/04/16,30483,1215,28880936928078,2151074943474,0.00468,1215,16352,ethereum,eth
262,2016/04/17,40203,1917,28221429752159,2099280806855,0.00695,1917,17163,ethereum,eth
263,2016/04/18,33513,1351,29523844031978,2224801291535,0.00543,1351,17204,ethereum,eth
264,2016/04/19,32622,1317,30029498659251,2223765137484,0.00529,1317,17085,ethereum,eth
265,2016/04/20,32944,1359,30156012963421,2269763007714,0.00621,1359,17471,ethereum,eth
266,2016/04/21,37181,1504,30871752725768,2289254378967,0.00691,1504,17311,ethereum,eth
267,2016/04/22,31678,1291,29740314823373,2219076317705,0.00519,1291,17082,ethereum,eth
268,2016/04/23,31845,1270,30869146732545,2314448469916,0.0049,1270,16953,ethereum,eth
269,2016/04/24,34046,1433,30604025165805,2282030666868,0.0054,1433,17602,ethereum,eth
270,2016/04/25,35430,1399,31524069461265,2397721099664,0.00525,1399,17510,ethereum,eth
271,2016/04/26,32582,1344,31493382681039,2327815891337,0.00486,1344,17707,ethereum,eth
272,2016/04/27,33847,1314,31083174173488,2343464828717,0.00459,1314,17742,ethereum,eth
273,2016/04/28,34343,1408,32024006272664,2397904794417,0.00489,1408,17276,ethereum,eth
274,2016/04/29,37332,1423,32660935988733,2445448200824,0.00468,1423,19878,ethereum,eth
275,2016/04/30,45769,1588,33709009937442,2541228932038,0.0058,1588,25949,ethereum,eth
276,2016/05/01,39578,1681,34484421796505,2519767225621,0.00808,1681,20509,ethereum,eth
277,2016/05/02,41748,1480,32280889382512,2435219840603,0.00629,1480,23778,ethereum,eth
278,2016/05/03,37821,1446,34161609204975,2570410522390,0.00683,1446,20632,ethereum,eth
279,2016/05/04,37484,1498,34166289192929,2540344787717,0.00695,1498,20054,ethereum,eth
280,2016/05/05,38707,1486,33872427102189,2548701166409,0.00768,1486,20390,ethereum,eth
281,2016/05/06,41271,1625,34080544388464,2558523712818,0.00825,1625,20257,ethereum,eth
282,2016/05/07,35864,1375,34085336706042,2546813749285,0.0063,1375,19690,ethereum,eth
283,2016/05/08,40063,1530,34463404033410,2596710290954,0.0067,1530,21669,ethereum,eth
284,2016/05/09,38560,1460,34882607577232,2619743999545,0.00644,1460,22316,ethereum,eth
285,2016/05/10,40684,1481,35703011453120,2678717440177,0.00635,1481,21424,ethereum,eth
286,2016/05/11,40811,1559,34839727897735,2576603383368,0.0075,1559,23774,ethereum,eth
287,2016/05/12,45002,1679,34608512198166,2640637107458,0.00884,1679,23985,ethereum,eth
288,2016/05/13,47739,1674,36814650249264,2813675684482,0.00956,1674,26238,ethereum,eth
289,2016/05/14,45745,1683,36846069041979,2768627001262,0.0079,1683,23816,ethereum,eth
290,2016/05/15,43073,1540,37114899680922,2788563368348,0.00737,1540,22726,ethereum,eth
291,2016/05/16,37424,1491,37376623466503,2781613597347,0.00774,1491,21239,ethereum,eth
292,2016/05/17,40309,1515,36463139572998,2777192964685,0.00828,1515,23340,ethereum,eth
293,2016/05/18,46033,1689,37900960505087,2892843814287,0.00989,1689,26290,ethereum,eth
294,2016/05/19,44523,1576,39517401677764,2959044583329,0.0104,1576,25162,ethereum,eth
295,2016/05/20,45177,1677,40047746083290,3019774847808,0.0121,1677,23902,ethereum,eth
296,2016/05/21,43621,1673,40654525787850,3043448414846,0.0112,1673,22980,ethereum,eth
297,2016/05/22,38895,1494,40058981490723,3033650218078,0.0104,1494,21121,ethereum,eth
298,2016/05/23,43806,1568,40332255283091,3047866153189,0.00951,1568,25406,ethereum,eth
299,2016/05/24,42911,1528,41104663045275,3097543437134,0.00866,1528,24043,ethereum,eth
300,2016/05/25,46443,1670,41015841728828,3126327811496,0.00874,1670,24570,ethereum,eth
301,2016/05/26,51147,1733,41950285242071,3161298629924,0.00864,1733,31202,ethereum,eth
302,2016/05/27,49006,1727,41742234718648,3175261885373,0.00877,1727,28248,ethereum,eth
