"Date(UTC)","UnixTimeStamp","Value"
"1/30/2018","1517270400","25635007"
"1/31/2018","1517356800","25797918"
"2/1/2018","1517443200","25960067"
"2/2/2018","1517529600","26138087"
"2/3/2018","1517616000","26279977"
"2/4/2018","1517702400","26424819"
"2/5/2018","1517788800","26570206"
"2/6/2018","1517875200","26723286"
"2/7/2018","1517961600","26856354"
"2/8/2018","1518048000","26961829"
"2/9/2018","1518134400","27090451"
"2/10/2018","1518220800","27237485"
"2/11/2018","1518307200","27365692"
"2/12/2018","1518393600","27514536"
"2/13/2018","1518480000","27636135"
"2/14/2018","1518566400","27756440"
"2/15/2018","1518652800","27887219"
"2/16/2018","1518739200","28004368"
"2/17/2018","1518825600","28121163"
"2/18/2018","1518912000","28226493"
"2/19/2018","1518998400","28350793"
"2/20/2018","1519084800","28480334"
"2/21/2018","1519171200","28585465"
"2/22/2018","1519257600","28680956"
"2/23/2018","1519344000","28775344"
"2/24/2018","1519430400","28856925"
"2/25/2018","1519516800","28933793"
"2/26/2018","1519603200","29035941"
"2/27/2018","1519689600","29143407"
"2/28/2018","1519776000","29244590"
"3/1/2018","1519862400","29342159"
"3/2/2018","1519948800","29441465"
"3/3/2018","1520035200","29532061"
"3/4/2018","1520121600","29606571"
"3/5/2018","1520208000","29698652"
"3/6/2018","1520294400","29795196"
"3/7/2018","1520380800","29898169"
"3/8/2018","1520467200","29990051"
"3/9/2018","1520553600","30085221"
"3/10/2018","1520640000","30172018"
"3/11/2018","1520726400","30244635"
"3/12/2018","1520812800","30320043"
"3/13/2018","1520899200","30409537"
"3/14/2018","1520985600","30505408"
"3/15/2018","1521072000","30599235"
"3/16/2018","1521158400","30687507"
"3/17/2018","1521244800","30756717"
"3/18/2018","1521331200","30844131"
"3/19/2018","1521417600","30927180"
"3/20/2018","1521504000","31009221"
"3/21/2018","1521590400","31105483"
"3/22/2018","1521676800","31201994"
"3/23/2018","1521763200","31317435"
"3/24/2018","1521849600","31405365"
"3/25/2018","1521936000","31479764"
"3/26/2018","1522022400","31561427"
"3/27/2018","1522108800","31634286"
"3/28/2018","1522195200","31693884"
"3/29/2018","1522281600","31758488"
"3/30/2018","1522368000","31834107"
"3/31/2018","1522454400","31895242"
"4/1/2018","1522540800","31971213"
"4/2/2018","1522627200","32052702"
"4/3/2018","1522713600","32145055"
"4/4/2018","1522800000","32259224"
"4/5/2018","1522886400","32388636"
"4/6/2018","1522972800","32511990"
"4/7/2018","1523059200","32602934"
"4/8/2018","1523145600","32695521"
"4/9/2018","1523232000","32781580"
"4/10/2018","1523318400","32861102"
"4/11/2018","1523404800","32943208"
"4/12/2018","1523491200","33033347"
"4/13/2018","1523577600","33131706"
"4/14/2018","1523664000","33212094"
"4/15/2018","1523750400","33292753"
"4/16/2018","1523836800","33380441"
"4/17/2018","1523923200","33473548"
"4/18/2018","1524009600","33572707"
"4/19/2018","1524096000","33678767"
"4/20/2018","1524182400","33789195"
"4/21/2018","1524268800","33941430"
"4/22/2018","1524355200","34067461"
"4/23/2018","1524441600","34178512"
"4/24/2018","1524528000","34292473"
"4/25/2018","1524614400","34384021"
"4/26/2018","1524700800","34463918"
"4/27/2018","1524787200","34546369"
"4/28/2018","1524873600","34616372"
"4/29/2018","1524960000","34686804"
"4/30/2018","1525046400","34768458"
"5/1/2018","1525132800","34846384"
"5/2/2018","1525219200","34929272"
"5/3/2018","1525305600","35025398"
"5/4/2018","1525392000","35111424"
"5/5/2018","1525478400","35196848"
"5/6/2018","1525564800","35298381"
"5/7/2018","1525651200","35408757"
"5/8/2018","1525737600","35515507"
"5/9/2018","1525824000","35619892"
"5/10/2018","1525910400","35712700"
"5/11/2018","1525996800","35812675"
"5/12/2018","1526083200","35903368"
"5/13/2018","1526169600","35993205"
"5/14/2018","1526256000","36081437"
"5/15/2018","1526342400","36172998"
"5/16/2018","1526428800","36272458"
"5/17/2018","1526515200","36380352"
"5/18/2018","1526601600","36491285"
"5/19/2018","1526688000","36605325"
"5/20/2018","1526774400","36692641"
"5/21/2018","1526860800","36787706"
"5/22/2018","1526947200","36870994"
"5/23/2018","1527033600","36970161"
"5/24/2018","1527120000","37060911"
"5/25/2018","1527206400","37152434"
"5/26/2018","1527292800","37225124"
"5/27/2018","1527379200","37319476"
"5/28/2018","1527465600","37411777"
"5/29/2018","1527552000","37507312"
"5/30/2018","1527638400","37610708"
"5/31/2018","1527724800","37700971"
"6/1/2018","1527811200","37785915"
"6/2/2018","1527897600","37868807"
"6/3/2018","1527984000","37965296"
"6/4/2018","1528070400","38055339"
"6/5/2018","1528156800","38146541"
"6/6/2018","1528243200","38238808"
"6/7/2018","1528329600","38336815"
"6/8/2018","1528416000","38415694"
"6/9/2018","1528502400","38487512"
"6/10/2018","1528588800","38569673"
"6/11/2018","1528675200","38652011"
"6/12/2018","1528761600","38742417"
"6/13/2018","1528848000","38851343"
"6/14/2018","1528934400","38950377"
"6/15/2018","1529020800","39030067"
"6/16/2018","1529107200","39103372"
"6/17/2018","1529193600","39169579"
"6/18/2018","1529280000","39251979"
"6/19/2018","1529366400","39325443"
"6/20/2018","1529452800","39403674"
"6/21/2018","1529539200","39492983"
"6/22/2018","1529625600","39575669"
"6/23/2018","1529712000","39663257"
"6/24/2018","1529798400","39746886"
"6/25/2018","1529884800","39830437"
"6/26/2018","1529971200","39903339"
"6/27/2018","1530057600","40001923"
"6/28/2018","1530144000","40084328"
"6/29/2018","1530230400","40165238"
"6/30/2018","1530316800","40214201"
"7/1/2018","1530403200","40244990"
"7/2/2018","1530489600","40282215"
"7/3/2018","1530576000","40320134"
"7/4/2018","1530662400","40358254"
"7/5/2018","1530748800","40401183"
"7/6/2018","1530835200","40436984"
"7/7/2018","1530921600","40470483"
"7/8/2018","1531008000","40512046"
"7/9/2018","1531094400","40561623"
"7/10/2018","1531180800","40618961"
"7/11/2018","1531267200","40667560"
"7/12/2018","1531353600","40711763"
"7/13/2018","1531440000","40756614"
"7/14/2018","1531526400","40789304"
"7/15/2018","1531612800","40824383"
"7/16/2018","1531699200","40899137"
"7/17/2018","1531785600","40991571"
"7/18/2018","1531872000","41093222"
"7/19/2018","1531958400","41183651"
"7/20/2018","1532044800","41283481"
"7/21/2018","1532131200","41386815"
"7/22/2018","1532217600","41467067"
"7/23/2018","1532304000","41534172"
"7/24/2018","1532390400","41616773"
"7/25/2018","1532476800","41711100"
"7/26/2018","1532563200","41805243"
"7/27/2018","1532649600","41903836"
"7/28/2018","1532736000","42009275"
"7/29/2018","1532822400","42116918"
"7/30/2018","1532908800","42207852"
"7/31/2018","1532995200","42306076"
"8/1/2018","1533081600","42402181"
"8/2/2018","1533168000","42473512"
"8/3/2018","1533254400","42548009"
"8/4/2018","1533340800","42620951"
"8/5/2018","1533427200","42701911"
"8/6/2018","1533513600","42777737"
"8/7/2018","1533600000","42849840"
"8/8/2018","1533686400","42921999"
"8/9/2018","1533772800","42987726"
"8/10/2018","1533859200","43066197"
"8/11/2018","1533945600","43136772"
"8/12/2018","1534032000","43201878"
"8/13/2018","1534118400","43268345"
"8/14/2018","1534204800","43339019"
"8/15/2018","1534291200","43398282"
"8/16/2018","1534377600","43459723"
"8/17/2018","1534464000","43509078"
"8/18/2018","1534550400","43555669"
"8/19/2018","1534636800","43606981"
"8/20/2018","1534723200","43672259"
"8/21/2018","1534809600","43731555"
"8/22/2018","1534896000","43785438"
"8/23/2018","1534982400","43836157"
"8/24/2018","1535068800","43888243"
"8/25/2018","1535155200","43938589"
"8/26/2018","1535241600","44001480"
"8/27/2018","1535328000","44047931"
"8/28/2018","1535414400","44103200"
"8/29/2018","1535500800","44157003"
"8/30/2018","1535587200","44209257"
"8/31/2018","1535673600","44262786"
"9/1/2018","1535760000","44329267"
"9/2/2018","1535846400","44407612"
"9/3/2018","1535932800","44478482"
"9/4/2018","1536019200","44540982"
"9/5/2018","1536105600","44602673"
"9/6/2018","1536192000","44656421"
"9/7/2018","1536278400","44705538"
"9/8/2018","1536364800","44745749"
"9/9/2018","1536451200","44785802"
"9/10/2018","1536537600","44833306"
"9/11/2018","1536624000","44883424"
"9/12/2018","1536710400","44937612"
"9/13/2018","1536796800","44987737"
"9/14/2018","1536883200","45042911"
"9/15/2018","1536969600","45106424"
"9/16/2018","1537056000","45157167"
"9/17/2018","1537142400","45228749"
"9/18/2018","1537228800","45293967"
"9/19/2018","1537315200","45346244"
"9/20/2018","1537401600","45410431"
"9/21/2018","1537488000","45461583"
"9/22/2018","1537574400","45509222"
"9/23/2018","1537660800","45552439"
"9/24/2018","1537747200","45590266"
"9/25/2018","1537833600","45634004"
"9/26/2018","1537920000","45675061"
"9/27/2018","1538006400","45720373"
"9/28/2018","1538092800","45768146"
"9/29/2018","1538179200","45817630"
"9/30/2018","1538265600","45863137"
"10/1/2018","1538352000","45910383"
"10/2/2018","1538438400","45959870"
"10/3/2018","1538524800","46023954"
"10/4/2018","1538611200","46085905"
"10/5/2018","1538697600","46155811"
"10/6/2018","1538784000","46245923"
"10/7/2018","1538870400","46316597"
"10/8/2018","1538956800","46380175"
"10/9/2018","1539043200","46439045"
"10/10/2018","1539129600","46485924"
"10/11/2018","1539216000","46539754"
"10/12/2018","1539302400","46599664"
"10/13/2018","1539388800","46658560"
"10/14/2018","1539475200","46736817"
"10/15/2018","1539561600","46805064"
"10/16/2018","1539648000","46873582"
"10/17/2018","1539734400","46937003"
"10/18/2018","1539820800","47015838"
"10/19/2018","1539907200","47082211"
"10/20/2018","1539993600","47198960"
"10/21/2018","1540080000","47293906"
"10/22/2018","1540166400","47377063"
"10/23/2018","1540252800","47457452"
"10/24/2018","1540339200","47541182"
"10/25/2018","1540425600","47633029"
"10/26/2018","1540512000","47718011"
"10/27/2018","1540598400","47809901"
"10/28/2018","1540684800","47934643"
"10/29/2018","1540771200","48024536"
"10/30/2018","1540857600","48138271"
"10/31/2018","1540944000","48250925"
"11/1/2018","1541030400","48339674"
"11/2/2018","1541116800","48402315"
"11/3/2018","1541203200","48470030"
"11/4/2018","1541289600","48544458"
"11/5/2018","1541376000","48609822"
"11/6/2018","1541462400","48676699"
"11/7/2018","1541548800","48744599"
"11/8/2018","1541635200","48825756"
"11/9/2018","1541721600","48914856"
"11/10/2018","1541808000","49034192"
"11/11/2018","1541894400","49155935"
"11/12/2018","1541980800","49240352"
"11/13/2018","1542067200","49339262"
"11/14/2018","1542153600","49443512"
"11/15/2018","1542240000","49560454"
"11/16/2018","1542326400","49672558"
"11/17/2018","1542412800","49807101"
"11/18/2018","1542499200","49921455"
"11/19/2018","1542585600","50016033"
"11/20/2018","1542672000","50112968"
"11/21/2018","1542758400","50205344"
"11/22/2018","1542844800","50303512"
"11/23/2018","1542931200","50396902"
"11/24/2018","1543017600","50497348"
"11/25/2018","1543104000","50606198"
"11/26/2018","1543190400","50713235"
"11/27/2018","1543276800","50826889"
"11/28/2018","1543363200","50928490"
"11/29/2018","1543449600","50997261"
"11/30/2018","1543536000","51066463"
"12/1/2018","1543622400","51170245"
"12/2/2018","1543708800","51266182"
"12/3/2018","1543795200","51341410"
"12/4/2018","1543881600","51408467"
"12/5/2018","1543968000","51481451"
"12/6/2018","1544054400","51568681"
"12/7/2018","1544140800","51673057"
"12/8/2018","1544227200","51790645"
"12/9/2018","1544313600","51895391"
"12/10/2018","1544400000","51981661"
"12/11/2018","1544486400","52076236"
"12/12/2018","1544572800","52193947"
"12/13/2018","1544659200","52290412"
"12/14/2018","1544745600","52385920"
"12/15/2018","1544832000","52554426"
"12/16/2018","1544918400","52734916"
"12/17/2018","1545004800","52823998"
"12/18/2018","1545091200","52904128"
"12/19/2018","1545177600","53016535"
"12/20/2018","1545264000","53145017"
"12/21/2018","1545350400","53260475"
"12/22/2018","1545436800","53411834"
"12/23/2018","1545523200","53568032"
"12/24/2018","1545609600","53696267"
"12/25/2018","1545696000","53748718"
"12/26/2018","1545782400","53831016"
"12/27/2018","1545868800","53920367"
"12/28/2018","1545955200","54019749"
"12/29/2018","1546041600","54124503"
"12/30/2018","1546128000","54188552"
"12/31/2018","1546214400","54276809"
"1/1/2019","1546300800","54327948"
"1/2/2019","1546387200","54388687"
"1/3/2019","1546473600","54458244"
"1/4/2019","1546560000","54525800"
"1/5/2019","1546646400","54595373"
"1/6/2019","1546732800","54672252"
"1/7/2019","1546819200","54744349"
"1/8/2019","1546905600","54823492"
"1/9/2019","1546992000","54897425"
"1/10/2019","1547078400","54967991"
"1/11/2019","1547164800","55053105"
"1/12/2019","1547251200","55128379"
"1/13/2019","1547337600","55207215"
"1/14/2019","1547424000","55258635"
"1/15/2019","1547510400","55314941"
"1/16/2019","1547596800","55385026"
"1/17/2019","1547683200","55444772"
"1/18/2019","1547769600","55507961"
"1/19/2019","1547856000","55562840"
"1/20/2019","1547942400","55626534"
"1/21/2019","1548028800","55679196"
"1/22/2019","1548115200","55724989"
"1/23/2019","1548201600","55785116"
"1/24/2019","1548288000","55838500"
"1/25/2019","1548374400","55898905"
"1/26/2019","1548460800","55995951"
"1/27/2019","1548547200","56062208"
"1/28/2019","1548633600","56123743"
"1/29/2019","1548720000","56180844"
"1/30/2019","1548806400","56247615"
"1/31/2019","1548892800","56294559"
"2/1/2019","1548979200","56348640"
"2/2/2019","1549065600","56413792"
"2/3/2019","1549152000","56473542"
"2/4/2019","1549238400","56532748"
"2/5/2019","1549324800","56597847"
"2/6/2019","1549411200","56654699"
"2/7/2019","1549497600","56703723"
"2/8/2019","1549584000","56747159"
"2/9/2019","1549670400","56788042"
"2/10/2019","1549756800","56820596"
"2/11/2019","1549843200","56858176"
"2/12/2019","1549929600","56909425"
"2/13/2019","1550016000","56955462"
"2/14/2019","1550102400","57002535"
"2/15/2019","1550188800","57047908"
"2/16/2019","1550275200","57096498"
"2/17/2019","1550361600","57142661"
"2/18/2019","1550448000","57195769"
"2/19/2019","1550534400","57246905"
"2/20/2019","1550620800","57293836"
"2/21/2019","1550707200","57337904"
"2/22/2019","1550793600","57384258"
"2/23/2019","1550880000","57429694"
"2/24/2019","1550966400","57473203"
"2/25/2019","1551052800","57523001"
"2/26/2019","1551139200","57578729"
"2/27/2019","1551225600","57634561"
"2/28/2019","1551312000","57687678"
"3/1/2019","1551398400","57752228"
"3/2/2019","1551484800","57841685"
"3/3/2019","1551571200","57953805"
"3/4/2019","1551657600","58031395"
"3/5/2019","1551744000","58107983"
"3/6/2019","1551830400","58182999"
"3/7/2019","1551916800","58263735"
"3/8/2019","1552003200","58340883"
"3/9/2019","1552089600","58426562"
"3/10/2019","1552176000","58509129"
"3/11/2019","1552262400","58595988"
"3/12/2019","1552348800","58699159"
"3/13/2019","1552435200","58786243"
"3/14/2019","1552521600","58881600"
"3/15/2019","1552608000","58956615"
"3/16/2019","1552694400","59048625"
"3/17/2019","1552780800","59156945"
"3/18/2019","1552867200","59227142"
"3/19/2019","1552953600","59301847"
"3/20/2019","1553040000","59379005"
"3/21/2019","1553126400","59439939"
"3/22/2019","1553212800","59507304"
"3/23/2019","1553299200","59575812"
"3/24/2019","1553385600","59666053"
"3/25/2019","1553472000","59751125"
"3/26/2019","1553558400","59834457"
"3/27/2019","1553644800","59914526"
"3/28/2019","1553731200","60005373"
"3/29/2019","1553817600","60082943"
"3/30/2019","1553904000","60151954"
"3/31/2019","1553990400","60209897"
"4/1/2019","1554076800","60283332"
"4/2/2019","1554163200","60366469"
"4/3/2019","1554249600","60441309"
"4/4/2019","1554336000","60509246"
"4/5/2019","1554422400","60587796"
"4/6/2019","1554508800","60684400"
"4/7/2019","1554595200","60777534"
"4/8/2019","1554681600","60860331"
"4/9/2019","1554768000","60942957"
"4/10/2019","1554854400","61038254"
"4/11/2019","1554940800","61114976"
"4/12/2019","1555027200","61182324"
"4/13/2019","1555113600","61263047"
"4/14/2019","1555200000","61343494"
"4/15/2019","1555286400","61438786"
"4/16/2019","1555372800","61519673"
"4/17/2019","1555459200","61624778"
"4/18/2019","1555545600","61735317"
"4/19/2019","1555632000","61837821"
"4/20/2019","1555718400","61939483"
"4/21/2019","1555804800","62037442"
"4/22/2019","1555891200","62159315"
"4/23/2019","1555977600","62283460"
"4/24/2019","1556064000","62407771"
"4/25/2019","1556150400","62500690"
"4/26/2019","1556236800","62606070"
"4/27/2019","1556323200","62685257"
"4/28/2019","1556409600","62761955"
"4/29/2019","1556496000","62840549"
"4/30/2019","1556582400","62915992"
"5/1/2019","1556668800","63004268"
"5/2/2019","1556755200","63083040"
"5/3/2019","1556841600","63160696"
"5/4/2019","1556928000","63234170"
"5/5/2019","1557014400","63314285"
"5/6/2019","1557100800","63393670"
"5/7/2019","1557187200","63472277"
"5/8/2019","1557273600","63549422"
"5/9/2019","1557360000","63628457"
"5/10/2019","1557446400","63729196"
"5/11/2019","1557532800","63823244"
"5/12/2019","1557619200","63905541"
"5/13/2019","1557705600","64007066"
"5/14/2019","1557792000","64120144"
"5/15/2019","1557878400","64239853"
"5/16/2019","1557964800","64360376"
"5/17/2019","1558051200","64466030"
"5/18/2019","1558137600","64565475"
"5/19/2019","1558224000","64668107"
"5/20/2019","1558310400","64760016"
"5/21/2019","1558396800","64879385"
"5/22/2019","1558483200","64974743"
"5/23/2019","1558569600","65079860"
"5/24/2019","1558656000","65189048"
"5/25/2019","1558742400","65293262"
"5/26/2019","1558828800","65384592"
"5/27/2019","1558915200","65492650"
"5/28/2019","1559001600","65610775"
"5/29/2019","1559088000","65733367"
"5/30/2019","1559174400","65834013"
"5/31/2019","1559260800","65971460"
"6/1/2019","1559347200","66167352"
"6/2/2019","1559433600","66352088"
"6/3/2019","1559520000","66504265"
"6/4/2019","1559606400","66609528"
"6/5/2019","1559692800","66699368"
"6/6/2019","1559779200","66816264"
"6/7/2019","1559865600","66913083"
"6/8/2019","1559952000","66984583"
"6/9/2019","1560038400","67079195"
"6/10/2019","1560124800","67152389"
"6/11/2019","1560211200","67229108"
"6/12/2019","1560297600","67314025"
"6/13/2019","1560384000","67410532"
"6/14/2019","1560470400","67496606"
"6/15/2019","1560556800","67579551"
"6/16/2019","1560643200","67666060"
"6/17/2019","1560729600","67774465"
"6/18/2019","1560816000","67909918"
"6/19/2019","1560902400","68002791"
"6/20/2019","1560988800","68092114"
"6/21/2019","1561075200","68204563"
"6/22/2019","1561161600","68314866"
"6/23/2019","1561248000","68410126"
"6/24/2019","1561334400","68528926"
"6/25/2019","1561420800","68626722"
"6/26/2019","1561507200","68736396"
"6/27/2019","1561593600","68848352"
"6/28/2019","1561680000","68939896"
"6/29/2019","1561766400","69032634"
"6/30/2019","1561852800","69103250"
"7/1/2019","1561939200","69181168"
"7/2/2019","1562025600","69267222"
"7/3/2019","1562112000","69373233"
"7/4/2019","1562198400","69471574"
"7/5/2019","1562284800","69549941"
"7/6/2019","1562371200","69641677"
"7/7/2019","1562457600","69746648"
"7/8/2019","1562544000","69835209"
"7/9/2019","1562630400","69925673"
"7/10/2019","1562716800","70020052"
"7/11/2019","1562803200","70096363"
"7/12/2019","1562889600","70198681"
"7/13/2019","1562976000","70284584"
"7/14/2019","1563062400","70365432"
"7/15/2019","1563148800","70472575"
"7/16/2019","1563235200","70535614"
"7/17/2019","1563321600","70611841"
"7/18/2019","1563408000","70697578"
"7/19/2019","1563494400","70765648"
"7/20/2019","1563580800","70860463"
"7/21/2019","1563667200","70958029"
"7/22/2019","1563753600","71055412"
"7/23/2019","1563840000","71155345"
"7/24/2019","1563926400","71231625"
"7/25/2019","1564012800","71308449"
"7/26/2019","1564099200","71409635"
"7/27/2019","1564185600","71499965"
"7/28/2019","1564272000","71605072"
"7/29/2019","1564358400","71697460"
"7/30/2019","1564444800","71782400"
"7/31/2019","1564531200","71870226"
"8/1/2019","1564617600","71939514"
"8/2/2019","1564704000","72018704"
"8/3/2019","1564790400","72096877"
"8/4/2019","1564876800","72192797"
"8/5/2019","1564963200","72278751"
"8/6/2019","1565049600","72386075"
"8/7/2019","1565136000","72476636"
"8/8/2019","1565222400","72553375"
"8/9/2019","1565308800","72636554"
"8/10/2019","1565395200","72724567"
"8/11/2019","1565481600","72817777"
"8/12/2019","1565568000","72922334"
"8/13/2019","1565654400","73025058"
"8/14/2019","1565740800","73108904"
"8/15/2019","1565827200","73189676"
"8/16/2019","1565913600","73270243"
"8/17/2019","1566000000","73352533"
"8/18/2019","1566086400","73432552"
"8/19/2019","1566172800","73504450"
"8/20/2019","1566259200","73584923"
"8/21/2019","1566345600","73673279"
"8/22/2019","1566432000","73745380"
"8/23/2019","1566518400","73819745"
"8/24/2019","1566604800","73898038"
"8/25/2019","1566691200","73975735"
"8/26/2019","1566777600","74044657"
"8/27/2019","1566864000","74109696"
"8/28/2019","1566950400","74179099"
"8/29/2019","1567036800","74246618"
"8/30/2019","1567123200","74307021"
"8/31/2019","1567209600","74366516"
"9/1/2019","1567296000","74421789"
"9/2/2019","1567382400","74479463"
"9/3/2019","1567468800","74545447"
"9/4/2019","1567555200","74604258"
"9/5/2019","1567641600","74672450"
"9/6/2019","1567728000","74737414"
"9/7/2019","1567814400","74792066"
"9/8/2019","1567900800","74846497"
"9/9/2019","1567987200","74908829"
"9/10/2019","1568073600","74965530"
"9/11/2019","1568160000","75025560"
"9/12/2019","1568246400","75090756"
"9/13/2019","1568332800","75148460"
"9/14/2019","1568419200","75202158"
"9/15/2019","1568505600","75258357"
"9/16/2019","1568592000","75322527"
"9/17/2019","1568678400","75382725"
"9/18/2019","1568764800","75444047"
"9/19/2019","1568851200","75499190"
"9/20/2019","1568937600","75566874"
"9/21/2019","1569024000","75624230"
"9/22/2019","1569110400","75677791"
"9/23/2019","1569196800","75729950"
"9/24/2019","1569283200","75799626"
"9/25/2019","1569369600","75866556"
"9/26/2019","1569456000","75924950"
"9/27/2019","1569542400","75981296"
"9/28/2019","1569628800","76027716"
"9/29/2019","1569715200","76078608"
"9/30/2019","1569801600","76147749"
"10/1/2019","1569888000","76268956"
"10/2/2019","1569974400","76383600"
"10/3/2019","1570060800","76487422"
"10/4/2019","1570147200","76573759"
"10/5/2019","1570233600","76659168"
"10/6/2019","1570320000","76816732"
"10/7/2019","1570406400","76910360"
"10/8/2019","1570492800","77010435"
"10/9/2019","1570579200","77108748"
"10/10/2019","1570665600","77221687"
"10/11/2019","1570752000","77321621"
"10/12/2019","1570838400","77412449"
"10/13/2019","1570924800","77490256"
"10/14/2019","1571011200","77593961"
"10/15/2019","1571097600","77697481"
"10/16/2019","1571184000","77788178"
"10/17/2019","1571270400","77880981"
"10/18/2019","1571356800","77989323"
"10/19/2019","1571443200","78076894"
"10/20/2019","1571529600","78142886"
"10/21/2019","1571616000","78220129"
"10/22/2019","1571702400","78290055"
"10/23/2019","1571788800","78362088"
"10/24/2019","1571875200","78438894"
"10/25/2019","1571961600","78515151"
"10/26/2019","1572048000","78597369"
"10/27/2019","1572134400","78665468"
"10/28/2019","1572220800","78743661"
"10/29/2019","1572307200","78817893"
"10/30/2019","1572393600","78887777"
"10/31/2019","1572480000","78970048"
"11/1/2019","1572566400","79048197"
"11/2/2019","1572652800","79111842"
"11/3/2019","1572739200","79166882"
"11/4/2019","1572825600","79227683"
"11/5/2019","1572912000","79309622"
"11/6/2019","1572998400","79395989"
"11/7/2019","1573084800","79492691"
"11/8/2019","1573171200","79558600"
"11/9/2019","1573257600","79611653"
"11/10/2019","1573344000","79672495"
"11/11/2019","1573430400","79748042"
"11/12/2019","1573516800","79815460"
"11/13/2019","1573603200","79888914"
"11/14/2019","1573689600","79962601"
"11/15/2019","1573776000","80017881"
"11/16/2019","1573862400","80073988"
"11/17/2019","1573948800","80127269"
"11/18/2019","1574035200","80187610"
"11/19/2019","1574121600","80261631"
"11/20/2019","1574208000","80328223"
"11/21/2019","1574294400","80407772"
"11/22/2019","1574380800","80484088"
"11/23/2019","1574467200","80565319"
"11/24/2019","1574553600","80626464"
"11/25/2019","1574640000","80712797"
"11/26/2019","1574726400","80779825"
"11/27/2019","1574812800","80836445"
"11/28/2019","1574899200","80903547"
"11/29/2019","1574985600","80969801"
"11/30/2019","1575072000","81048210"
"12/1/2019","1575158400","81118923"
"12/2/2019","1575244800","81191681"
"12/3/2019","1575331200","81255332"
"12/4/2019","1575417600","81308329"
"12/5/2019","1575504000","81384265"
"12/6/2019","1575590400","81441816"
"12/7/2019","1575676800","81490251"
"12/8/2019","1575763200","81532790"
"12/9/2019","1575849600","81599878"
"12/10/2019","1575936000","81655811"
"12/11/2019","1576022400","81713886"
"12/12/2019","1576108800","81850119"
"12/13/2019","1576195200","82008641"
"12/14/2019","1576281600","82166809"
"12/15/2019","1576368000","82325394"
"12/16/2019","1576454400","82432247"
"12/17/2019","1576540800","82513782"
"12/18/2019","1576627200","82602621"
"12/19/2019","1576713600","82686186"
"12/20/2019","1576800000","82788461"
"12/21/2019","1576886400","82976939"
"12/22/2019","1576972800","83113630"
"12/23/2019","1577059200","83220407"
"12/24/2019","1577145600","83356535"
"12/25/2019","1577232000","83497758"
"12/26/2019","1577318400","83626100"
"12/27/2019","1577404800","83710587"
"12/28/2019","1577491200","83788872"
"12/29/2019","1577577600","83908017"
"12/30/2019","1577664000","83978542"
"12/31/2019","1577750400","84043147"
"1/1/2020","1577836800","84127955"
"1/2/2020","1577923200","84187457"
"1/3/2020","1578009600","84264751"
"1/4/2020","1578096000","84336889"
"1/5/2020","1578182400","84402226"
"1/6/2020","1578268800","84471751"
"1/7/2020","1578355200","84543749"
"1/8/2020","1578441600","84610829"
"1/9/2020","1578528000","84686656"
"1/10/2020","1578614400","84791693"
"1/11/2020","1578700800","84896251"
"1/12/2020","1578787200","84964545"
"1/13/2020","1578873600","85043807"
"1/14/2020","1578960000","85122839"
"1/15/2020","1579046400","85221153"
"1/16/2020","1579132800","85308968"
"1/17/2020","1579219200","85384236"
"1/18/2020","1579305600","85466425"
"1/19/2020","1579392000","85531007"
"1/20/2020","1579478400","85591026"
"1/21/2020","1579564800","85686102"
"1/22/2020","1579651200","85779576"
"1/23/2020","1579737600","85832410"
"1/24/2020","1579824000","85878618"
"1/25/2020","1579910400","85940362"
"1/26/2020","1579996800","85991072"
"1/27/2020","1580083200","86061339"
"1/28/2020","1580169600","86118682"
"1/29/2020","1580256000","86170432"
"1/30/2020","1580342400","86226935"
"1/31/2020","1580428800","86280236"
"2/1/2020","1580515200","86338783"
"2/2/2020","1580601600","86397336"
"2/3/2020","1580688000","86454012"
"2/4/2020","1580774400","86502476"
"2/5/2020","1580860800","86558449"
"2/6/2020","1580947200","86617011"
"2/7/2020","1581033600","86685084"
"2/8/2020","1581120000","86803773"
"2/9/2020","1581206400","86881871"
"2/10/2020","1581292800","86977221"
"2/11/2020","1581379200","87056863"
"2/12/2020","1581465600","87160170"
"2/13/2020","1581552000","87270503"
"2/14/2020","1581638400","87340979"
"2/15/2020","1581724800","87434370"
"2/16/2020","1581811200","87495753"
"2/17/2020","1581897600","87569622"
"2/18/2020","1581984000","87659396"
"2/19/2020","1582070400","87746345"
"2/20/2020","1582156800","87820716"
"2/21/2020","1582243200","87907979"
"2/22/2020","1582329600","87994016"
"2/23/2020","1582416000","88064837"
"2/24/2020","1582502400","88138463"
"2/25/2020","1582588800","88214624"
"2/26/2020","1582675200","88315538"
"2/27/2020","1582761600","88412239"
"2/28/2020","1582848000","88555665"
"2/29/2020","1582934400","88638052"
"3/1/2020","1583020800","88748330"
"3/2/2020","1583107200","88839603"
"3/3/2020","1583193600","88963678"
"3/4/2020","1583280000","89056445"
"3/5/2020","1583366400","89140727"
"3/6/2020","1583452800","89248201"
"3/7/2020","1583539200","89325947"
"3/8/2020","1583625600","89412955"
"3/9/2020","1583712000","89506586"
"3/10/2020","1583798400","89605153"
"3/11/2020","1583884800","89706644"
"3/12/2020","1583971200","89773586"
"3/13/2020","1584057600","89879285"
"3/14/2020","1584144000","90096697"
"3/15/2020","1584230400","90313708"
