Date,YF_Op,YF_Hi,YF_Lo,YF_Cls,YF_Vol,OL_MktCap,OL_BlkSz,OL_AvgComPwr,OL_AvgTransFee,OL_MinDif,OL_ActAdd,OL_NewAdd,OL_ChnTrans,BIC_HshRt,D_AvgPrc
2019-08-12,89.702392578125,89.70867919921875,85.63082122802734,85.74922943115234,2716187719,5406293864.436023,0.03718645,406.01103207,0.0008022680168077,13.44438012,90574.0,40363.0,32604.0,382369868439140.0,87.69778060913086
2019-08-13,85.74642944335938,86.32353210449219,83.34724426269531,84.40614318847656,2681787838,5322213586.920741,0.03405154,386.00707252,0.0005947383234006,13.44438012,80422.0,39788.0,32888.0,381986605058462.0,84.95583724975586
2019-08-14,84.42034912109375,85.5505142211914,75.96186065673828,76.06498718261719,3093090406,4796801589.190456,0.02367373,374.94689744,0.00052119528771,13.44438012,69111.0,28794.0,24695.0,373198388796160.0,80.49942779541016
2019-08-15,76.13327026367188,78.50770568847656,72.9977798461914,76.38897705078125,3654075558,4817771698.091557,0.02311154,377.72388469,0.000541377413293,13.29208698,66626.0,28518.0,25171.0,377999443987280.0,76.00693321228027
2019-08-16,76.31524658203125,77.16976928710938,73.06852722167969,74.92015075683594,3016089036,4725606500.148299,0.03174378,357.65606567,0.0006850090448768,13.29208698,73393.0,28029.0,24311.0,348162407192690.0,75.36842346191406
2019-08-17,74.90509033203125,75.33065795898438,72.26969146728516,72.79772186279297,2482385549,4592214984.592248,0.02360062,342.51931186,0.0005565682321888,13.29208698,66961.0,26562.0,22542.0,341895905685740.0,73.82579040527344
2019-08-18,72.839599609375,77.55828094482422,71.66908264160156,76.26995086669922,2743241606,4811692766.075122,0.02556885,328.0152622,0.0005731631205942,13.29208698,64287.0,24772.0,21137.0,318865212907350.0,74.584228515625
2019-08-19,76.33711242675781,78.50802612304688,75.88134765625,77.26319122314453,2346796021,4874895895.953427,0.0211363,333.24068225,0.0005534134290956,11.78893315,59918.0,23874.0,20711.0,327551353531030.0,76.9974193572998
2019-08-20,77.29838562011719,77.44202423095703,73.94193267822266,75.19656372070312,2430165429,4745003912.723507,0.02583738,338.42204574,0.0005500211899558,11.78893315,86422.0,44849.0,22421.0,329148668260400.0,75.9697265625
2019-08-21,75.24427795410156,75.46507263183594,70.58210754394531,72.96495056152344,2878567011,4604704201.965397,0.02324545,320.29850265,0.0005186027360774,11.78893315,68031.0,29380.0,23954.0,318996602134700.0,73.56410217285156
2019-08-22,72.95076751708984,74.57101440429688,71.30902099609375,73.59859466552734,2908864703,4645192852.3211975,0.02320021,327.09921364,0.0005382001032085,11.78893315,67024.0,27702.0,23157.0,332337371634580.0,73.10734939575195
2019-08-23,73.57733154296875,75.6928482055664,72.86895751953125,75.40281677246094,2496513401,4759594301.915206,0.02157946,314.89588298,0.0004858246682108,11.39727221,62313.0,27312.0,23313.0,309710082215280.0,74.38548851013184
2019-08-24,75.40780639648438,75.6932144165039,72.32014465332031,73.46361541748047,2191973575,4637722296.763251,0.01978304,324.80169542,0.0004762734988763,11.39727221,59565.0,27110.0,22693.0,332585913311515.0,74.22119522094727
2019-08-25,73.47003936767578,74.7339859008789,71.17426300048828,72.30814361572266,2227400267,4565298699.279979,0.01727192,326.54956246,0.0005196646527549,11.39727221,52881.0,21606.0,18258.0,333664684971350.0,72.9216079711914
2019-08-26,72.32022857666016,74.98611450195312,72.12271118164062,73.857177734375,3046136697,4663625397.053855,0.01951458,318.13336704,0.0005627555447734,11.33616714,57648.0,23240.0,19889.0,321782608902670.0,73.32155799865723
2019-08-27,73.93386840820312,73.93386840820312,72.36612701416016,72.83622741699219,2489689274,4599663386.34446,0.02786676,314.6927506,0.0005904033727223,11.33616714,101506.0,39069.0,22172.0,317178693900980.0,73.26752281188965
2019-08-28,72.90277099609375,73.04862213134766,66.53832244873047,67.42554473876953,2883041616,4258477543.540799,0.01922403,321.33884014,0.0004949727866757,11.33616714,58742.0,25249.0,21915.0,331473709318650.0,69.97881507873535
2019-08-29,67.35533905029297,67.43074798583984,63.62866973876953,64.09805297851562,3092332444,4048779306.036544,0.02149381,324.0418052,0.0005574226899401,11.33616714,61585.0,26965.0,23231.0,320353717396140.0,65.62820243835449
2019-08-30,64.08373260498047,65.43724060058594,62.61457824707031,64.33297729492188,2377466438,4064071101.383557,0.02156751,317.99370945,0.0006088777085154,11.32414129,60542.0,24985.0,21737.0,317984122962720.0,64.11713218688965
2019-08-31,64.35909271240234,65.26631927490234,63.01076126098633,64.5760498046875,2283340831,4079869839.834139,0.01909476,312.78207509,0.0004596743847854,11.32414129,56024.0,26381.0,21716.0,316170849099689.0,64.30305576324463
2019-09-01,64.55860900878906,66.77418518066406,64.49559783935547,66.14472198486328,2228146663,4179461797.188149,0.01816658,321.94017223,0.0005099597497939,11.32414129,52974.0,23658.0,20623.0,325368995713400.0,65.49327850341797
2019-09-02,66.1136245727539,67.55126190185547,64.95519256591797,66.94495391845703,2400017919,4230485005.726212,0.0203063,320.46575059,0.0005167513689768,10.98791624,56420.0,24631.0,21023.0,305196771685110.0,66.3912582397461
2019-09-03,66.99076843261719,70.70952606201172,66.63894653320312,69.12925720214844,2816706430,4369003727.10945,0.02935999,310.14570379,0.00048449323227,10.98791624,102100.0,42516.0,28497.0,314041867435200.0,68.36712455749512
2019-09-04,69.17649841308594,69.23666381835938,67.06103515625,67.28562927246094,2696779274,4252963246.203144,0.02251488,305.53777041,0.0004523954387944,10.98791624,63182.0,30028.0,24818.0,310033437979670.0,68.18995666503906
2019-09-05,67.3087387084961,67.62285614013672,64.61590576171875,65.39556884765625,2379080140,4133953973.027333,0.02441471,309.68490995,0.0004369047902125,10.98791624,64838.0,30699.0,25216.0,295556958700100.0,66.23576736450195
2019-09-06,65.38672637939453,67.88983154296875,64.89051055908203,65.22820281982422,2595201216,4123836146.584261,0.02657642,308.8086064,0.000425746430102,10.59743858,68885.0,34494.0,27533.0,307057109154190.0,65.84881782531738
2019-09-07,65.23687744140625,70.29487609863281,64.90352630615234,69.03871154785156,2763572250,4365246197.222132,0.02225971,313.50682034,0.0004067258544672,10.59743858,66222.0,34286.0,27444.0,318769160701790.0,67.36849784851074
2019-09-08,69.01606750488281,71.10938262939453,68.93650817871094,70.54936981201172,2776939870,4461264987.563596,0.02688534,297.49439084,0.0003489732751091,10.59743858,74657.0,43825.0,32289.0,295705177226890.0,69.90283203125
2019-09-09,70.61939239501953,70.80872344970703,68.5150375366211,70.1922378540039,2654086135,4439197456.053829,0.02557508,301.49218309,0.0004473947590662,10.59743858,72715.0,36198.0,28016.0,319438935068980.0,70.03384780883789
2019-09-10,70.1321029663086,72.67292785644531,70.0732421875,70.82339477539062,2893715133,4479654060.996631,0.02827931,320.20768088,0.0005065050799914,10.80977703,103615.0,42634.0,28128.0,320470410696750.0,70.92541694641113
2019-09-11,70.87614440917969,71.41376495361328,68.97483825683594,69.9221420288086,2569282757,4423123575.360222,0.0264457,300.56500082,0.0004794134612718,10.80977703,74424.0,36889.0,27409.0,300906713696530.0,70.29672241210938
2019-09-12,69.95857238769531,70.14852905273438,68.73841857910156,69.2250747680664,2316445209,4379571846.970511,0.02339623,312.74491131,0.000484833126389,10.80977703,76805.0,34919.0,27447.0,321835946003200.0,69.51764869689941
2019-09-13,69.23320770263672,69.71765899658203,67.91339874267578,68.98861694335938,2368931048,4365094447.805842,0.02490399,323.77668753,0.0003935635237801,11.07401699,71351.0,38065.0,29142.0,321481548587510.0,68.96322059631348
2019-09-14,69.02195739746094,71.16039276123047,68.48624420166016,70.56230163574219,2439744085,4465186134.094407,0.02276534,315.95180501,0.0003964302929818,11.07401699,68867.0,37238.0,28227.0,318951603897580.0,69.80772399902344
2019-09-15,70.58721923828125,71.23120880126953,69.97159576416016,70.31517791748047,2330572400,4450041869.045602,0.02977412,315.88923455,0.0003704082171197,11.07401699,84055.0,52996.0,33143.0,318243731275170.0,70.52630043029785
2019-09-16,70.32331848144531,73.26958465576172,70.1119613647461,72.57311248779297,2652253522,4593445980.207342,0.02904949,305.68246591,0.0003648039642536,10.90054974,81687.0,47869.0,32339.0,304147048787200.0,71.56949424743652
2019-09-17,72.59107208251953,76.63707733154297,72.41905212402344,74.22122955322266,3104946341,4698299339.074003,0.04161032,312.45090554,0.0004140221147454,10.90054974,147072.0,79581.0,41518.0,311896118074180.0,73.96710777282715
2019-09-18,74.22852325439453,79.65522003173828,74.14994049072266,77.96913146972656,3665577129,4936111837.350671,0.03373964,315.81642901,0.000423347895784,10.90054974,101903.0,61670.0,37192.0,318428050074100.0,76.50070381164551
2019-09-19,77.91927337646484,78.0499267578125,73.38317108154297,77.05962371826172,3778427056,4879091725.43025,0.04748017,309.39785882,0.0003030441315345,10.90054974,128236.0,92564.0,50405.0,313148817182390.0,76.60299873352051
2019-09-20,76.95783996582031,77.04866790771484,73.8720932006836,75.14909362792969,3148504140,4758690400.866997,0.03462251,323.17350803,0.0004006751005058,11.05920247,107115.0,69021.0,38157.0,330768156190900.0,75.75692367553711
2019-09-21,75.18181610107422,75.5663070678711,72.90705871582031,73.51652526855469,2572614027,4655855062.687614,0.02766963,324.47877444,0.0004470459970134,11.05920247,82755.0,49710.0,30135.0,326464940431740.0,74.29292678833008
2019-09-22,73.5092544555664,73.55011749267578,71.80260467529297,72.61611938476562,2494428147,4599363574.909427,0.02016084,323.73853807,0.0004822359758918,11.05920247,62653.0,29647.0,22482.0,323465194288110.0,72.8695240020752
2019-09-23,72.61321258544922,74.0531005859375,64.3250503540039,66.85189056396484,3215899051,4234739044.565083,0.03365602,319.88710915,0.0003552315201119,11.21944969,93081.0,58732.0,35004.0,316771320407170.0,69.46081352233887
2019-09-24,66.8441162109375,67.60664367675781,55.823638916015625,55.823638916015625,3919809840,3536542705.550196,0.03845574,311.73145835,0.0003916387802041,11.21944969,121044.0,57625.0,34391.0,309231268922340.0,61.52450942993164
2019-09-25,55.834205627441406,58.35749435424805,54.254356384277344,57.65800857543945,3360298410,3653154431.222986,0.0291915,311.99799622,0.0004509200141839,11.21944969,79415.0,43668.0,31726.0,315774920698500.0,56.52601623535156
2019-09-26,57.65776062011719,57.833927154541016,51.844608306884766,55.540618896484375,2663433163,3519392995.9136515,0.02649167,313.19699039,0.0005220290197761,11.21944969,68509.0,35316.0,26800.0,315189843818600.0,55.719228744506836
2019-09-27,55.56645202636719,56.69869613647461,53.77085876464844,56.36084747314453,2324084589,3571761747.646064,0.02274761,307.67308548,0.0004600402694719,10.84453481,64949.0,29647.0,24715.0,303530846912070.0,55.59921360015869
2019-09-28,56.41657638549805,56.574928283691406,54.63769912719727,55.682247161865234,1975938676,3529115729.3280525,0.02798022,294.90547469,0.0004349613574132,10.84453481,71397.0,41439.0,28267.0,283381368817530.0,55.82786273956299
2019-09-29,55.70661544799805,55.88847732543945,52.9976692199707,54.31954574584961,1825233237,3443139550.87319,0.0218713,294.68412871,0.0004653488437486,10.84453481,62569.0,32353.0,23827.0,305843344674190.0,54.72807693481445
2019-09-30,54.31433868408203,56.15952301025391,53.31905364990234,56.056907653808594,2241248501,3553645748.245074,0.02254542,301.07124431,0.0004799137519399,10.84453481,62148.0,30865.0,23841.0,300248374484545.0,54.96245574951172
2019-10-01,56.0892333984375,57.56550598144531,55.50624084472656,56.05807495117188,2325767310,3554115664.023702,0.02365971,290.09451767,0.0004830578335556,10.38023121,96581.0,35468.0,24741.0,291313878790650.0,56.30476379394531
2019-10-02,56.01337814331055,56.88668823242188,55.598915100097656,56.50892639160156,2113331224,3583093163.3096824,0.01947555,289.45620066,0.0004403708904139,10.38023121,54809.0,25211.0,22585.0,283505451032860.0,56.25197696685791
2019-10-03,56.5347900390625,56.9116096496582,54.8372917175293,56.54681396484375,2221643896,3585868885.462781,0.02065231,280.38845846,0.0004498170822988,10.38023121,59000.0,25802.0,21750.0,280953103659350.0,56.20762634277344
2019-10-04,56.523712158203125,57.52327728271485,56.04425430297852,56.85321044921875,2292624175,3605658427.957104,0.02112094,265.76474966,0.0004329515899362,9.67848146,56034.0,25602.0,22894.0,255714193101470.0,56.73611354827881
2019-10-05,56.80954360961914,57.42682647705078,55.88550567626953,56.8438720703125,2063875681,3605485979.189457,0.01792987,275.72344705,0.0003558887528008,9.67848146,56423.0,28327.0,24992.0,279778913299930.0,56.74143695831299
2019-10-06,56.835426330566406,56.94423294067383,54.59280776977539,55.41156768798828,2381501439,3515047430.761036,0.01887152,282.08253929,0.0002887062494188,9.67848146,59631.0,32875.0,27961.0,283687070096910.0,55.94600868225098
2019-10-07,55.34202575683594,58.65361022949219,54.44594955444336,57.78829956054688,2891486029,3666242175.61994,0.02076438,283.16912181,0.0003604056138682,9.67848146,62418.0,30769.0,27343.0,280261180571930.0,56.55747127532959
2019-10-08,57.79338455200195,58.3152961730957,57.0092887878418,57.39858627319336,2417116506,3641924545.310641,0.02503622,277.7748954,0.0004031562947093,9.78485543,97961.0,34779.0,26840.0,280847464365120.0,57.6291389465332
2019-10-09,57.42048263549805,59.932804107666016,56.97870635986328,59.43086624145508,2790624239,3771315596.896225,0.01995251,289.94308289,0.0004179138770491,9.78485543,60498.0,28327.0,25620.0,285775887762540.0,58.440714836120605
2019-10-10,59.40157318115234,59.40885162353516,57.4306869506836,57.77608489990234,2440262585,3666727342.172951,0.02121381,286.14987239,0.0003825384046418,9.78485543,62762.0,30276.0,26972.0,290728278952570.0,58.50429916381836
2019-10-11,57.76942443847656,58.242374420166016,55.99586868286133,56.29697036743164,2441054545,3573257288.2520275,0.01998295,284.47532487,0.0004330762297133,10.03115512,60295.0,29346.0,25571.0,286706047007870.0,57.07615947723389
2019-10-12,56.404388427734375,56.93097686767578,55.74159622192383,55.98286819458008,2098404880,3553691098.335105,0.02040906,267.51359038,0.0003614657310265,10.03115512,56671.0,27675.0,25259.0,266999983142960.0,56.264957427978516
2019-10-13,55.94187545776367,57.726322174072266,55.87654113769531,56.71399688720703,2235957909,3600495765.0356503,0.0175735,268.89241363,0.0003855103225806,10.03115512,53649.0,24554.0,21669.0,271574789035450.0,56.56468391418457
2019-10-14,56.71815872192383,57.32960891723633,56.4776496887207,56.97540283203125,2243495397,3617470033.971751,0.01928948,266.32333581,0.0004152519665914,10.03115512,53113.0,24859.0,22150.0,267664460473080.0,56.87520503997803
2019-10-15,57.007320404052734,57.37456512451172,54.71163940429688,54.94420623779297,2602960066,3488880294.363618,0.02287561,266.29467512,0.0004747890819812,9.41953181,87869.0,28223.0,23420.0,265148962695650.0,56.009432792663574
2019-10-16,54.986629486083984,55.55139923095703,52.16562271118164,52.9231071472168,2978803244,3360900412.800738,0.02077164,259.0641516,0.0004403721684901,9.41953181,61117.0,27108.0,22850.0,252516766735410.0,53.90668964385986
2019-10-17,52.89723205566406,55.126426696777344,52.35133361816406,54.88447570800781,2925315824,3485835137.90932,0.01890098,253.65172436,0.0004708220314953,9.41953181,50985.0,23438.0,21019.0,254553558874590.0,53.81486701965332
2019-10-18,54.934757232666016,55.03578186035156,52.79499816894531,53.49169158935547,2683486531,3397728113.122684,0.01839005,253.00809003,0.0004450245577746,9.41953181,49584.0,23519.0,21030.0,250576346985480.0,54.06430721282959
2019-10-19,53.46513366699219,54.46422958374024,53.074405670166016,54.03457260131836,2453091268,3432572500.202636,0.01782832,240.99372032,0.0003965331704761,8.66562776,51198.0,24004.0,21000.0,228334433400830.0,53.7595853805542
2019-10-20,54.0631217956543,55.44245910644531,53.21806335449219,54.93437957763672,2612273453,3490123285.6838,0.01659123,244.73984793,0.0004570132876859,8.66562776,50532.0,20517.0,18621.0,241974710902380.0,54.41450595855713
2019-10-21,54.91608810424805,55.55565643310547,54.02457046508789,54.93829727172852,2727253951,3490732087.1581507,0.0185278,235.31162547,0.0004782837052903,8.66562776,49807.0,21293.0,19375.0,231455814805040.0,54.85865306854248
2019-10-22,54.928260803222656,55.288387298583984,53.64337539672852,53.744361877441406,2490194232,3415227140.88967,0.02199232,228.84676011,0.0004967199419919,8.66562776,80932.0,26865.0,20342.0,224356696151430.0,54.40109634399414
2019-10-23,53.75372314453125,53.81858825683594,48.49518966674805,49.62795639038086,3077488277,3154003638.6947126,0.0171123,231.03436905,0.0004587371988416,8.20432828,54103.0,24442.0,20720.0,232818081621850.0,51.42386436462402
2019-10-24,49.68343353271485,50.46945190429688,49.01729202270508,50.067665100097656,2650862714,3182289580.650368,0.01802104,227.03151889,0.0004712370283715,8.20432828,52261.0,23453.0,20302.0,220075536467470.0,49.80946063995361
2019-10-25,50.1142807006836,57.32029342651367,49.609222412109375,56.93901062011719,3770902916,3619392292.509359,0.01965729,214.37739742,0.0005166640912152,8.20432828,54671.0,23106.0,20786.0,212650070513670.0,53.49570178985596
2019-10-26,56.94597625732422,61.7293586730957,54.72866821289063,56.77525329589844,5234627157,3609341140.880743,0.02440484,205.59757392,0.0004803853841934,7.54551591,58545.0,26366.0,23699.0,201337052649580.0,57.544814109802246
2019-10-27,56.8026237487793,61.87487030029297,55.91541290283203,59.91399002075195,4218140032,3809261759.799385,0.01836295,197.33504594,0.0004190708504203,7.54551591,48447.0,21265.0,19508.0,193539129077730.0,58.62672424316406
2019-10-28,59.9197998046875,61.91228485107422,57.66979598999024,58.12683868408203,3793848576,3696040915.362236,0.01954526,200.76516901,0.0004789709934906,7.54551591,56690.0,24594.0,21661.0,202806588045190.0,59.407179832458496
2019-10-29,58.051361083984375,60.655860900878906,58.051361083984375,59.869625091552734,3582210705,3807220171.857466,0.030027,197.82661432,0.0005706763689141,7.54551591,95893.0,39064.0,22737.0,190849355734930.0,59.1570520401001
2019-10-30,59.865325927734375,60.89046096801758,57.603004455566406,58.42097091674805,3387114095,3715492736.5698633,0.01936797,188.3221532,0.0004503584480146,6.8439537,56829.0,24466.0,21785.0,185198165043750.0,59.1949405670166
2019-10-31,58.36344528198242,60.081844329833984,57.6921272277832,58.78068542480469,3165801278,3738809306.2795978,0.017769,198.77877186,0.0005044124932694,6.8439537,57976.0,25254.0,21915.0,201365738357340.0,58.729525566101074
2019-11-01,58.746315002441406,58.75156021118164,57.71910858154297,58.58364486694336,3425154368,3726654213.941378,0.01877051,190.42767848,0.0004303300672993,6.8439537,51312.0,22710.0,20654.0,181569756074080.0,58.450157165527344
2019-11-02,58.57908630371094,59.33478546142578,58.219505310058594,58.59702682495117,3353942166,3727903174.963352,0.01970275,180.00769063,0.0004835241784969,6.8439537,82024.0,52898.0,20146.0,178889388031230.0,58.68260097503662
2019-11-03,58.59210205078125,58.96686553955078,57.6411247253418,58.62519073486328,3259935586,3730092148.013076,0.05978615,183.1177568,0.0001598268883503,6.54262605,95024.0,38129.0,66852.0,181209284552890.0,58.45632076263428
2019-11-04,58.59573745727539,62.17682647705078,58.383060455322266,61.573055267333984,4164854559,3918062973.9967976,0.02087143,176.81516483,0.0004938754559656,6.54262605,54711.0,22740.0,20484.0,178422720116470.0,60.182169914245605
2019-11-05,61.57742691040039,63.9970588684082,61.31672668457031,63.302764892578125,4725921529,4028576059.0568695,0.02442024,179.44289975,0.0004649751446169,6.54262605,88561.0,32312.0,24029.0,181715012083950.0,62.54849433898926
2019-11-06,63.34542465209961,64.26874542236328,62.95673751831055,64.26874542236328,3755244863,4090527293.849737,0.03793177,189.38144545,0.0002897390535578,6.38955148,91415.0,55483.0,41936.0,190231557074220.0,63.70991325378418
2019-11-07,64.23900604248047,64.41033935546875,61.0816535949707,61.843223571777344,3557191963,3936601694.55637,0.01783317,190.45126699,0.0004628491085103,6.38955148,53680.0,23248.0,20763.0,186623333279160.0,62.893555641174316
2019-11-08,61.87755584716797,62.44664764404297,59.50968933105469,60.5299186706543,3414910991,3853452598.5778513,0.01773101,186.07151556,0.0004479970884486,6.38955148,53964.0,23779.0,21504.0,187993827660130.0,61.09095287322998
2019-11-09,60.48675537109375,62.15303421020508,60.37997055053711,61.9547119140625,2849228741,3944617794.5284686,0.01816273,187.47504372,0.0004761839356858,6.38955148,51732.0,23369.0,21084.0,188411564691240.0,61.24361801147461
2019-11-10,61.89714431762695,64.59861755371094,61.80536651611328,63.84146499633789,3611586094,4065184380.655245,0.01825975,180.44739676,0.0004145467547995,6.44796943,51575.0,23758.0,20575.0,175856984346850.0,63.035648345947266
2019-11-11,63.77915573120117,64.33972930908203,61.3675422668457,61.89910888671875,3033016472,3941930880.133413,0.0191503,178.66852046,0.000460482362159,6.44796943,54084.0,22591.0,20676.0,181371502472330.0,62.846384048461914
2019-11-12,61.93345260620117,62.47447204589844,60.68977737426758,61.34029769897461,3333604208,3906808006.752543,0.02130824,187.0267137,0.0005277709025373,6.44796943,86638.0,29549.0,21085.0,190382122305990.0,61.60949993133545
2019-11-13,61.37042236328125,62.057071685791016,60.87253189086914,61.11134719848633,3094050321,3892642306.3794312,0.01905894,182.07919421,0.000476517412231,6.40436425,51812.0,22381.0,21192.0,180346535915020.0,61.352843284606934
2019-11-14,61.07715225219727,61.21624755859375,59.416015625,59.42989349365234,3040274519,3785970272.002223,0.0213415,181.27233066,0.0004824741470905,6.40436425,63213.0,30784.0,24094.0,184304600823270.0,60.28482723236084
2019-11-15,59.480594635009766,60.47163009643555,57.536869049072266,57.811710357666016,3195878562,3683300415.65118,0.02554158,181.28034716,0.0003369790898888,6.40436425,70919.0,39195.0,28513.0,180230668168570.0,58.8252010345459
2019-11-16,57.78829956054688,59.1802978515625,57.471153259277344,58.56543731689453,2841793395,3731694504.84096,0.02191066,174.29601696,0.0003981984387402,6.40436425,58301.0,27847.0,23180.0,168533532213000.0,58.25129699707031
2019-11-17,58.6047477722168,60.66939163208008,58.34485626220703,59.57322692871094,3215100478,3796326275.780141,0.01676354,168.89118177,0.0003936503024453,6.1383828,49551.0,24427.0,20202.0,171646771748331.0,59.29805564880371
2019-11-18,59.570045471191406,60.077110290527344,55.85797119140625,56.80094909667969,3131873188,3620103490.711097,0.02722276,183.7216697,0.0002676951249963,6.1383828,81255.0,48971.0,33961.0,185875560128440.0,58.07651901245117
2019-11-19,56.80416488647461,57.59451675415039,54.94187545776367,55.623985290527344,3030389859,3545499347.674587,0.02317392,184.84841737,0.0004706621775818,6.1383828,92426.0,32088.0,23820.0,182945270807800.0,56.241135597229004
2019-11-20,55.63376998901367,56.65969467163086,55.09267425537109,55.290924072265625,2858714058,3524669172.764577,0.01802485,175.38329662,0.000414075895725,6.31726584,54264.0,25412.0,21731.0,175418438721980.0,55.66926574707031
2019-11-21,55.2841911315918,55.43587875366211,50.154815673828125,50.88305282592773,3158748317,3244017897.9088974,0.01969318,171.60644175,0.0004405715930154,6.31726584,56112.0,25901.0,22335.0,174174115855890.0,52.93948459625244
2019-11-22,50.87967300415039,51.38973617553711,44.89057540893555,47.615535736083984,3734545939,3036043433.8385835,0.02306202,175.41899992,0.0004832548271425,6.31726584,62589.0,27400.0,24095.0,178896592295110.0,48.69388008117676
2019-11-23,47.62232971191406,48.70744323730469,46.77606201171875,48.70648956298828,2746902870,3105930148.528107,0.01938944,172.72474559,0.0004146072620297,6.31726584,55873.0,27042.0,22860.0,172618299949360.0,47.953081130981445
2019-11-24,48.71485900878906,48.7819938659668,44.73422622680664,44.73422622680664,2709705879,2852948777.317636,0.01709469,176.38068373,0.0004213724235047,6.07841916,51351.0,24864.0,20949.0,175695417135140.0,46.741326332092285
2019-11-25,44.76981735229492,47.26742172241211,42.96390914916992,45.83033752441406,3408224795,2923164810.8185306,0.02070897,170.56062538,0.0004635064121729,6.07841916,57652.0,26334.0,22476.0,167828732067780.0,45.207871437072754
2019-11-26,45.81410598754883,47.5400390625,45.66331481933594,47.27334213256836,2659405400,3015520944.763341,0.02312555,161.68708121,0.0004550572776499,6.07841916,89969.0,31789.0,22161.0,164493529325840.0,46.57270050048828
2019-11-27,47.1645622253418,48.51714706420898,45.44130706787109,48.00880432128906,2979663352,3062776406.649744,0.01973452,166.31716435,0.0004659720076708,6.07841916,60973.0,25843.0,21901.0,168037843989810.0,47.282955169677734
2019-11-28,48.00212478637695,48.55413055419922,47.0204963684082,47.05694961547852,2662459127,3002352744.275732,0.02119506,160.26850472,0.000406738897185,5.81149858,57172.0,27649.0,23304.0,149648024948210.0,47.65842533111572
2019-11-29,47.091339111328125,49.32228088378906,47.091339111328125,48.87915802001953,2944492393,3118933856.844578,0.02010513,150.02180113,0.0004097103569002,5.81149858,55373.0,27048.0,22079.0,151237633469700.0,48.09602928161621
2019-11-30,48.912784576416016,49.28376388549805,47.089988708496094,47.47542953491211,2678481167,3029677841.645676,0.02032136,151.65646083,0.0003870134332993,5.81149858,58228.0,28117.0,23508.0,156391328321200.0,48.190491676330566
2019-12-01,47.463897705078125,48.30114364624024,46.24003601074219,47.7111701965332,2781413686,3045065277.745488,0.01768869,159.21797842,0.0003765350338983,5.81149858,54279.0,25550.0,21830.0,159101543276550.0,47.42906188964844
2019-12-02,47.65147018432617,47.81046676635742,45.323387145996094,45.8170166015625,2680452035,2924528810.958132,0.01728247,167.35699731,0.0004799427831596,5.40178169,54508.0,25909.0,21781.0,163804926491330.0,46.65058517456055
2019-12-03,45.77547073364258,46.622554779052734,44.76341247558594,45.3816032409668,2557212174,2897075433.043452,0.02194428,163.55752559,0.0004311589225129,5.40178169,90532.0,31287.0,23462.0,160228847747270.0,45.63576030731201
2019-12-04,45.39994812011719,46.5357666015625,44.58303451538086,45.19295120239258,2951880019,2885350149.556867,0.01815173,156.63846669,0.0004229089088563,5.40178169,53002.0,24537.0,21702.0,157912587782550.0,45.42792510986328
2019-12-05,45.14264297485352,46.74615478515625,44.362117767333984,45.301639556884766,2818768679,2892606514.9679527,0.01909336,152.480744,0.0003958348141337,5.60932418,54370.0,25985.0,22839.0,157099424209400.0,45.38813877105713
2019-12-06,45.28791046142578,45.70335006713867,44.75363540649414,45.67012023925781,2585078804,2916458382.647046,0.0174425,155.22366488,0.0003859673251972,5.60932418,50405.0,24662.0,21796.0,154719993298890.0,45.3537540435791
2019-12-07,45.67373275756836,46.20798873901367,45.39917755126953,45.6404914855957,2380335463,2914905241.533156,0.01740104,164.04218671,0.0003917845154503,5.60932418,54450.0,27382.0,22815.0,165976066118040.0,45.730347633361816
2019-12-08,45.68227005004883,46.5076789855957,45.44730758666992,45.95294570922852,2266427857,2935196685.055823,0.01621602,163.17877318,0.0003823844288199,5.55126602,50586.0,24571.0,20694.0,166701144793370.0,45.89755058288574
2019-12-09,45.8999137878418,46.06543350219727,44.714351654052734,44.93924331665039,2473452708,2870752574.102165,0.01914833,156.33189456,0.0003809389967366,5.55126602,52054.0,25579.0,22676.0,152415666105650.0,45.40473556518555
2019-12-10,45.012054443359375,45.103614807128906,44.1103630065918,44.64424133300781,2349745528,2852225696.14442,0.0228834,152.57014938,0.0004910683079627,5.55126602,88776.0,29811.0,23321.0,151387920561590.0,44.71756839752197
2019-12-11,44.61055755615234,44.93179321289063,43.720062255859375,43.94569778442383,2507211954,2807901476.588188,0.02285377,156.12020541,0.0004397875646416,5.55126602,59937.0,25993.0,22354.0,155766834491150.0,44.30202770233154
2019-12-12,43.92269515991211,44.283878326416016,43.50248336791992,44.08216857910156,2740797932,2816891435.812204,0.02179348,142.32092926,0.000400072702811,5.227674,53037.0,25705.0,22447.0,133555393504050.0,43.9478063583374
2019-12-13,44.01126480102539,44.50291061401367,43.710060119628906,44.45058059692383,2766557274,2840709260.912256,0.02198761,131.23674145,0.0004246513950312,5.227674,52742.0,25456.0,22702.0,130170271897970.0,44.16870403289795
2019-12-14,44.44956970214844,44.65840530395508,43.51634979248047,43.72218704223633,2721787991,2794455977.9823947,0.01893418,135.62558853,0.0003729890010271,5.227674,52778.0,26107.0,22393.0,138821203735040.0,44.08662796020508
2019-12-15,43.84593963623047,44.314151763916016,42.76106643676758,43.75682830810547,2668105124,2796979641.565033,0.01844345,146.18123385,0.0004135000778972,5.227674,51547.0,23953.0,20925.0,146448964362360.0,43.66949653625488
