Date,YF_Op,YF_Hi,YF_Lo,YF_Cls,YF_Vol,OL_MktCap,OL_BlkSz,OL_AvgComPwr,OL_AvgTransFee,OL_MinDif,OL_ActAdd,OL_NewAdd,OL_ChnTrans,OL_ChnVol,BIC_HshRt,D_AvgPrc
2019-01-24,3584.500244140625,3616.08740234375,3569.0927734375,3600.865478515625,5262869046,63011500395.030014,1056586.4829931974,4.1673303910877454e+19,7.948493703419003e-05,5883988430955.408,688809.0,332904,299210,702117.40308736,4.1997082359284e+19,3592.636474609375
2019-01-25,3607.390380859375,3612.927734375,3575.597412109375,3599.765869140625,5265847539,62998962839.25472,921015.2550335572,4.272794026086365e+19,7.892672356633514e-05,5883988430955.408,596581.0,311510,299826,639983.40664331,4.4875834551581e+19,3598.9203491210938
2019-01-26,3599.71533203125,3654.93310546875,3593.345947265625,3602.46044921875,5098183235,63052334011.30442,1027948.4130434784,4.2980114372392346e+19,7.708335731111514e-05,5883988430955.408,613951.0,349866,292493,561095.62278836,4.0642192639493e+19,3612.6137084960938
2019-01-27,3604.687255859375,3612.67138671875,3567.245849609375,3583.9658203125,5570752966,62735080705.68887,910087.4097222222,4.196603865780543e+19,6.152419336396938e-05,5883988430955.408,496672.0,260013,274622,429875.50169956,4.3587102567367e+19,3592.142578125
2019-01-28,3584.283203125,3586.7509765625,3439.23291015625,3470.450439453125,6908930483,60754357901.75504,917021.3655172414,4.204834414767037e+19,6.751795339499881e-05,5814661935891.805,562285.0,293673,289411,684605.98515887,4.2000265617048e+19,3520.1793823242188
2019-01-29,3468.8701171875,3476.0654296875,3400.81982421875,3448.116943359375,5897159493,60369719025.67727,1082436.401360544,4.271667052810437e+19,7.739146284716304e-05,5814661935891.805,674167.0,361039,334389,829202.73765731,4.0899283223077e+19,3448.4680786132812
2019-01-30,3443.89697265625,3495.1748046875,3429.387939453125,3486.181640625,5955112627,61042388799.706,1008677.5944055944,4.2100628200450605e+19,6.35542924499362e-05,5814661935891.805,587159.0,318851,325984,771235.43035087,4.3417190996837e+19,3463.6603393554688
2019-01-31,3485.4091796875,3504.804931640625,3447.915771484375,3457.792724609375,5831198271,60551483472.56799,1087337.314685315,4.190988764956058e+19,7.124443500806402e-05,5814661935891.805,645077.0,351753,342881,800228.3506286601,4.0354459128309e+19,3473.9806518554688
2019-02-01,3460.547119140625,3501.9541015625,3431.591552734375,3487.9453125,5422926707,61086349528.833885,1012045.4649681528,4.2280588346890576e+19,0.0001058989388601,5814661935891.805,640234.0,331335,339484,925897.50280712,4.4553844135142e+19,3470.509521484375
2019-02-02,3484.6259765625,3523.287353515625,3467.57470703125,3521.060791015625,5071623601,61672964166.213165,987963.668874172,4.262184693774633e+19,6.72593587966297e-05,5814661935891.805,598579.0,317366,333264,616573.07820497,4.566638620788e+19,3499.13720703125
2019-02-03,3516.1396484375,3521.38818359375,3447.92431640625,3464.013427734375,5043937584,60679684331.25507,931035.2700729928,4.209179047103141e+19,5.204232339708665e-05,5814661935891.805,494639.0,267714,299174,482244.70206249,3.999579793621e+19,3487.3663940429688
2019-02-04,3467.211669921875,3476.223876953125,3442.5869140625,3459.154052734375,5332718886,60601137687.0398,969354.2960526316,4.256304789216824e+19,4.798075358146467e-05,5814661935891.805,579511.0,294315,334151,543725.11021926,4.2182269827668e+19,3461.2941284179688
2019-02-05,3454.950927734375,3478.148193359375,3451.93701171875,3466.357421875,5227549545,60733528737.90649,1062149.4545454546,4.237447837906621e+19,4.943473676767796e-05,5814661935891.805,650092.0,358820,339434,634287.05539443,4.2412337979127e+19,3462.848388671875
2019-02-06,3469.091796875,3469.091796875,3398.5654296875,3413.767822265625,5482196038,59818982334.70963,1022149.0,4.3127211680499e+19,5.297851004874518e-05,5814661935891.805,655943.0,342196,353676,599516.39097773,4.5582145620427e+19,3437.6292114257812
2019-02-07,3414.929443359375,3427.945556640625,3394.218505859375,3399.4716796875,5004962683,59575570580.33257,1022401.4491017964,4.405547148547166e+19,6.0509751248188806e-05,5814661935891.805,668707.0,341586,349907,714463.23027699,4.8947509023382e+19,3409.1412963867188
2019-02-08,3401.37646484375,3695.614013671875,3391.023681640625,3666.7802734375,7735623101,64267842544.159,886858.1785714285,4.42294743702126e+19,5.025069114477427e-05,5814661935891.805,627117.0,311157,328021,666380.51047068,5.0014380848644e+19,3538.6986083984375
2019-02-09,3671.5859375,3679.94140625,3646.559326171875,3671.20361328125,6158833645,64352621532.92569,993849.7721518988,4.521379735992713e+19,6.528698337882153e-05,5814661935891.805,650133.0,338117,338183,677353.41968504,4.4867014485735e+19,3667.3225708007812
2019-02-10,3673.201416015625,3695.0361328125,3640.97998046875,3690.188232421875,6282256903,64691675300.81667,947318.838235294,4.491018881591107e+19,4.8184579656611256e-05,5814661935891.805,505144.0,265260,292380,468444.29255808,4.1408596792514e+19,3674.8514404296875
2019-02-11,3695.613037109375,3695.613037109375,3642.287841796875,3648.4306640625,6277056434,63966338007.765785,942876.0408163264,4.51773731532659e+19,5.286504591103846e-05,6061518831027.271,542808.0,286343,323016,527436.72066307,4.4017371245167e+19,3670.4861450195312
2019-02-12,3642.751953125,3668.5869140625,3618.556884765625,3653.528564453125,6480384532,64061930312.17329,1356105.2352941176,4.500467200275398e+19,0.0001167438262715,6061518831027.271,910233.0,354166,276512,742132.24220357,4.1435376549175e+19,3645.8560791015625
2019-02-13,3653.60400390625,3669.74658203125,3617.246337890625,3632.070556640625,6438903823,63691626881.53621,1233693.2290076336,4.349003754217002e+19,0.0001175599305704,6061518831027.271,736771.0,386330,317156,734533.07537596,3.9952203864611e+19,3643.1668701171875
2019-02-14,3631.170166015625,3646.256591796875,3607.69775390625,3616.880859375,6271044418,63432722822.5066,1058171.181818182,4.359789656831882e+19,7.622728238403242e-05,6061518831027.271,673794.0,356651,388988,610066.06328798,4.8285929995764e+19,3625.5013427734375
2019-02-15,3617.368408203125,3647.795166015625,3608.20654296875,3620.810791015625,6091952231,63507164939.478165,1092931.6065573771,4.197881665243778e+19,7.715980732216577e-05,6061518831027.271,568447.0,296601,294066,625476.35389854,4.0023137521505e+19,3623.5452270507812
2019-02-16,3615.270263671875,3652.84130859375,3615.270263671875,3629.78759765625,5934744052,63670646854.42029,1159374.917293233,4.148258452650096e+19,8.740032285605868e-05,6061518831027.271,663190.0,338422,316240,620445.40032425,3.9549386842408e+19,3628.2923583984375
2019-02-17,3633.359375,3680.537353515625,3619.18212890625,3673.836181640625,7039512503,64450982622.28883,855284.2934131736,4.287654935941021e+19,5.685303697085446e-05,6061518831027.271,507385.0,270511,333533,501122.44977136,4.9629012445125e+19,3651.728759765625
2019-02-18,3671.369873046875,3936.6650390625,3669.982421875,3915.71435546875,9908216640,68702091469.980446,979204.855345912,4.364312404796077e+19,7.060991742221941e-05,6061518831027.271,605833.0,316948,348641,666021.10468683,4.7899025240876e+19,3798.4329223632812
2019-02-19,3911.66162109375,4010.87939453125,3908.153076171875,3947.094482421875,9933626655,69260257616.24478,1072508.331168831,4.45004184649051e+19,9.91582442575882e-05,6061518831027.271,686405.0,362291,341320,796974.1640508301,4.7509317498389e+19,3944.4471435546875
2019-02-20,3946.68505859375,4000.486328125,3926.246826171875,3999.820556640625,8693373948,70192100142.93678,1179919.015037594,4.432274208012895e+19,0.0001164128473131,6061518831027.271,714316.0,374673,317840,827488.48229337,4.0879077067077e+19,3968.3096923828125
2019-02-21,4000.2568359375,4010.009521484375,3940.108154296875,3954.1181640625,7775128102,69396554523.12448,1174424.8167938932,4.314352753534546e+19,0.0001136962593496,6061518831027.271,672939.0,360300,320733,795937.24719333,3.9935971831676e+19,3976.1231689453125
2019-02-22,3952.406494140625,4006.538330078125,3950.81640625,4005.526611328125,7826525254,70305553714.36917,1120188.5777777778,4.370483247862349e+19,0.0001250101450799,6061518831027.271,682684.0,344469,302385,683902.33625467,4.1291641470057e+19,3978.8219604492188
2019-02-23,3998.916259765625,4166.2861328125,3968.726806640625,4142.52685546875,8922258316,72718849797.60371,985552.48502994,4.478757575692763e+19,8.44286069024492e-05,6061518831027.271,641768.0,337321,364856,632398.30407967,4.821220223967e+19,4069.114013671875
2019-02-24,4145.4580078125,4210.6416015625,3793.708984375,3810.427490234375,10794227451,66895721081.46275,1031965.2302158274,4.390657723900007e+19,8.861124575377948e-05,6061518831027.271,553736.0,299029,323523,651151.49016323,4.1272675696447e+19,3990.0590209960938
2019-02-25,3807.00244140625,3913.707275390625,3807.00244140625,3882.6962890625,9318796067,68171168176.74993,1090687.4927536233,4.302865737598399e+19,0.0001010372566214,6071846049920.752,611746.0,320588,332743,776382.6699813,4.3004012592874e+19,3852.6021118164062
2019-02-26,3878.697265625,3891.578857421875,3837.986328125,3854.35791015625,7931218996,67680598172.80213,1176275.1103448276,4.238654708940902e+19,0.0001203360037032,6071846049920.752,720191.0,370040,339159,803044.86957485,4.4556614627167e+19,3865.6550903320312
2019-02-27,3857.479736328125,3888.802490234375,3787.058837890625,3851.04736328125,8301309684,67629351968.56702,1116991.2307692308,4.3068801710999904e+19,9.316553930429544e-05,6071846049920.752,679153.0,364716,345204,831477.40412314,4.2011958828429e+19,3846.0971069335938
2019-02-28,3848.261962890625,3906.058349609375,3845.8212890625,3854.785400390625,8399767798,67702172126.96335,1069755.6040268457,4.36882245376914e+19,8.18343119328779e-05,6071846049920.752,642715.0,348629,365662,899109.4198791101,4.7027661729957e+19,3863.7317504882812
2019-03-01,3853.757080078125,3907.79541015625,3851.6923828125,3859.583740234375,7661247975,67794264034.72529,1045572.2962962964,4.455109361920119e+19,8.2126707358849e-05,6071846049920.752,702148.0,350121,353221,730403.06688805,4.9562135794196e+19,3868.2071533203125
2019-03-02,3855.318115234375,3874.607421875,3832.1279296875,3864.4150390625,7578786076,67886470011.058914,1146484.9407894737,4.438881676929898e+19,7.875031085943492e-05,6071846049920.752,739542.0,386314,372966,694055.84725936,4.3949061810106e+19,3856.6171264648438
2019-03-03,3862.26611328125,3875.483642578125,3836.90576171875,3847.17578125,7253558152,67590260426.56459,1050071.9130434785,4.47458196517387e+19,6.797592628191734e-05,6071846049920.752,552583.0,298680,335006,919019.82905997,4.2311112626055e+19,3855.4578247070312
2019-03-04,3845.091552734375,3867.3818359375,3733.749755859375,3761.55712890625,9029175788,66092578650.5368,1043957.7482014388,4.470822560484917e+19,8.208131927106946e-05,6071846049920.752,619333.0,312149,313226,1078277.14814301,4.3472125336048e+19,3801.945068359375
2019-03-05,3759.83251953125,3903.916748046875,3745.18310546875,3896.375,10174126415,68468368227.44426,1048652.5804195805,4.427188949034714e+19,0.0001010766242466,6071846049920.752,706568.0,375516,288229,899019.0184903101,4.1805189669414e+19,3826.3268432617188
2019-03-06,3897.0810546875,3919.510498046875,3871.460693359375,3903.942626953125,9175291529,68607691760.02764,1216314.5615384616,4.370330752516206e+19,0.0001220980371939,6071846049920.752,702460.0,343565,263699,770478.97013089,4.1412534647707e+19,3897.9987182617188
2019-03-07,3903.384765625,3939.373291015625,3894.113037109375,3911.484375,9584165519,68747172207.0421,1009764.176056338,4.331865896081393e+19,0.000137529331479,6071846049920.752,691473.0,366092,284389,813896.90839832,4.2824719732868e+19,3912.0888671875
2019-03-08,3913.225830078125,3950.43212890625,3875.228515625,3901.131591796875,10638638944,68572238641.24072,1049282.5625,4.220354802666102e+19,0.0001301245628782,6071846049920.752,725521.0,377040,298235,734583.40111014,4.2936570959982e+19,3910.0045166015625
2019-03-09,3894.552490234375,3987.23779296875,3892.390380859375,3963.313720703125,10796103518,69671884940.92545,959591.8507462686,4.200413909624259e+19,0.0001062441454124,6071846049920.752,647270.0,347766,258850,641553.44273458,4.1336847048778e+19,3934.3735961914062
2019-03-10,3966.17431640625,3966.17431640625,3924.381103515625,3951.599853515625,9713267607,69473619915.5942,744021.6,4.282459792626797e+19,9.190647992936284e-05,6071846049920.752,540273.0,280864,223112,502900.36371128,4.4912547391837e+19,3952.0823974609375
2019-03-11,3953.740234375,3966.384765625,3889.239013671875,3905.227294921875,10125901903,68664586841.69612,1071881.9140625,4.1666557079270834e+19,0.0001041296873283,6068891541676.553,645325.0,329926,260369,641755.16198589,3.9846362525046e+19,3928.6478271484375
2019-03-12,3903.75830078125,3926.88916015625,3863.55908203125,3909.15625,9809887079,68740997138.46494,986073.0,4.23541781020115e+19,0.0001023317912139,6068891541676.553,727015.0,382912,290278,778412.71594224,4.3790083550997e+19,3900.8406982421875
