,date,transactions,block_size_x,difficulty,hashrate,av_transaction_size,block_size_y,active_addresses,full_name,coin
0,2009/01/03,null,204,1,null,,204,null,bitcoin,btc
1,2009/01/04,null,null,null,null,,null,null,bitcoin,btc
2,2009/01/05,null,null,null,null,,null,null,bitcoin,btc
3,2009/01/06,null,null,null,null,,null,null,bitcoin,btc
4,2009/01/07,null,null,null,null,,null,null,bitcoin,btc
5,2009/01/08,null,null,null,null,,null,null,bitcoin,btc
6,2009/01/09,null,134,1,12576322,,134,14,bitcoin,btc
7,2009/01/10,null,134.23,1,9378233,,134.23,61,bitcoin,btc
8,2009/01/11,null,134.409,1,4857511,,134.409,93,bitcoin,btc
9,2009/01/12,7,153.372,1,4567766,,153.372,102,bitcoin,btc
10,2009/01/13,null,134.667,1,5654593,,134.667,123,bitcoin,btc
11,2009/01/14,1,138.194,1,6206668,,138.194,133,bitcoin,btc
12,2009/01/15,8,157.579,1,6365454,,157.579,140,bitcoin,btc
13,2009/01/16,2,139.87,1,6070043,,139.87,114,bitcoin,btc
14,2009/01/17,null,134.853,1,5240736,,134.853,109,bitcoin,btc
15,2009/01/18,1,138.944,1,5190081,,138.944,111,bitcoin,btc
16,2009/01/19,2,151.896,1,5762472,,151.896,133,bitcoin,btc
17,2009/01/20,1,143.728,1,5793593,,143.728,123,bitcoin,btc
18,2009/01/21,1,137.99,1,5559411,,137.99,105,bitcoin,btc
19,2009/01/22,1,147.747,1,4120719,,147.747,102,bitcoin,btc
20,2009/01/23,2,148.238,1,3518417,,148.238,95,bitcoin,btc
21,2009/01/24,1,141.06,1,8393223,,141.06,212,bitcoin,btc
22,2009/01/25,1,136,1,9962644,,136,193,bitcoin,btc
23,2009/01/26,1,158.948,1,7689965,,158.948,117,bitcoin,btc
24,2009/01/27,1,139.309,1,4617016,,139.309,101,bitcoin,btc
25,2009/01/28,null,134.652,1,4962996,,134.652,112,bitcoin,btc
26,2009/01/29,1,146.256,1,5795924,,146.256,134,bitcoin,btc
27,2009/01/30,null,134.872,1,6240808,,134.872,117,bitcoin,btc
28,2009/01/31,1,151.464,1,6051994,,151.464,159,bitcoin,btc
29,2009/02/01,1,137.204,1,6190608,,137.204,116,bitcoin,btc
30,2009/02/02,1,136.094,1,6153545,,136.094,130,bitcoin,btc
31,2009/02/03,16,167.496,1,6704449,,167.496,154,bitcoin,btc
32,2009/02/04,null,134.739,1,6346531,,134.739,119,bitcoin,btc
33,2009/02/05,null,134.722,1,6048969,,134.722,126,bitcoin,btc
34,2009/02/06,null,134.836,1,6295545,,134.836,122,bitcoin,btc
35,2009/02/07,4,159.31,1,6330966,,159.31,156,bitcoin,btc
36,2009/02/08,1,136.576,1,6434968,,136.576,134,bitcoin,btc
37,2009/02/09,1,172.604,1,6421922,,172.604,179,bitcoin,btc
38,2009/02/10,null,134.667,1,6511267,,134.667,120,bitcoin,btc
39,2009/02/11,2,148.128,1,6460281,,148.128,147,bitcoin,btc
40,2009/02/12,null,134.874,1,6046361,,134.874,119,bitcoin,btc
41,2009/02/13,null,134.903,1,6055061,,134.903,124,bitcoin,btc
42,2009/02/14,null,134.787,1,6655610,,134.787,136,bitcoin,btc
43,2009/02/15,3,148.383,1,6358856,,148.383,142,bitcoin,btc
44,2009/02/16,1,163.172,1,6230951,,163.172,153,bitcoin,btc
45,2009/02/17,null,134.897,1,5876537,,134.897,117,bitcoin,btc
46,2009/02/18,null,134.941,1,5957088,,134.941,118,bitcoin,btc
47,2009/02/19,1,150.048,1,5943972,,150.048,141,bitcoin,btc
48,2009/02/20,null,134.852,1,6302263,,134.852,122,bitcoin,btc
49,2009/02/21,null,134.965,1,5624662,,134.965,114,bitcoin,btc
50,2009/02/22,4,147.545,1,6022206,,147.545,133,bitcoin,btc
51,2009/02/23,null,134.991,1,5531524,,134.991,108,bitcoin,btc
52,2009/02/24,null,134.934,1,5457302,,134.934,106,bitcoin,btc
53,2009/02/25,null,134.867,1,5346698,,134.867,105,bitcoin,btc
54,2009/02/26,null,134.963,1,5036662,,134.963,107,bitcoin,btc
55,2009/02/27,1,170.8,1,5729494,,170.8,152,bitcoin,btc
56,2009/02/28,1,143.525,1,5316849,,143.525,107,bitcoin,btc
57,2009/03/01,null,134.952,1,5054096,,134.952,105,bitcoin,btc
58,2009/03/02,null,134.963,1,5331702,,134.963,108,bitcoin,btc
59,2009/03/03,2,144.429,1,5226712,,144.429,114,bitcoin,btc
60,2009/03/04,2,163.712,1,5294369,,163.712,130,bitcoin,btc
61,2009/03/05,1,143.411,1,5166785,,143.411,121,bitcoin,btc
62,2009/03/06,null,134.923,1,5859262,,134.923,117,bitcoin,btc
63,2009/03/07,null,134.972,1,5644853,,134.972,109,bitcoin,btc
64,2009/03/08,3,162.591,1,5561590,,162.591,142,bitcoin,btc
65,2009/03/09,null,134.713,1,5735349,,134.713,108,bitcoin,btc
66,2009/03/10,null,134.972,1,5209928,,134.972,107,bitcoin,btc
67,2009/03/11,null,134.886,1,5454076,,134.886,114,bitcoin,btc
68,2009/03/12,1,138.534,1,5725069,,138.534,122,bitcoin,btc
69,2009/03/13,1,148.389,1,5657424,,148.389,127,bitcoin,btc
70,2009/03/14,null,134.791,1,5678662,,134.791,110,bitcoin,btc
71,2009/03/15,null,134.967,1,5783981,,134.967,123,bitcoin,btc
72,2009/03/16,1,180.512,1,6164511,,180.512,170,bitcoin,btc
73,2009/03/17,null,134.965,1,5863375,,134.965,114,bitcoin,btc
74,2009/03/18,2,149.711,1,5612209,,149.711,129,bitcoin,btc
75,2009/03/19,null,134.787,1,5959575,,134.787,122,bitcoin,btc
76,2009/03/20,1,146.856,1,6034212,,146.856,131,bitcoin,btc
77,2009/03/21,null,134.88,1,5293010,,134.88,50,bitcoin,btc
78,2009/03/22,2,146.126,1,3769984,,146.126,131,bitcoin,btc
79,2009/03/23,null,134.923,1,6360511,,134.923,130,bitcoin,btc
80,2009/03/24,null,134.981,1,5685246,,134.981,105,bitcoin,btc
81,2009/03/25,null,134.786,1,5682962,,134.786,117,bitcoin,btc
82,2009/03/26,1,162.607,1,5763023,,162.607,146,bitcoin,btc
83,2009/03/27,null,134.953,1,5567742,,134.953,106,bitcoin,btc
84,2009/03/28,3,155.235,1,5605066,,155.235,140,bitcoin,btc
85,2009/03/29,null,134.966,1,5563060,,134.966,116,bitcoin,btc
86,2009/03/30,null,134.85,1,6174270,,134.85,120,bitcoin,btc
87,2009/03/31,1,168.518,1,5736621,,168.518,143,bitcoin,btc
88,2009/04/01,null,134.86,1,5430648,,134.86,114,bitcoin,btc
89,2009/04/02,null,134.887,1,5955989,,134.887,115,bitcoin,btc
90,2009/04/03,null,134.948,1,5594588,,134.948,116,bitcoin,btc
91,2009/04/04,null,134.743,1,5601954,,134.743,113,bitcoin,btc
92,2009/04/05,2,150.554,1,6248209,,150.554,148,bitcoin,btc
93,2009/04/06,null,134.982,1,6073474,,134.982,109,bitcoin,btc
94,2009/04/07,null,134.99,1,5094113,,134.99,100,bitcoin,btc
95,2009/04/08,null,135,1,5105377,,135,105,bitcoin,btc
96,2009/04/09,null,134.737,1,4926977,,134.737,99,bitcoin,btc
97,2009/04/10,null,134.944,1,5064620,,134.944,108,bitcoin,btc
98,2009/04/11,1,142.333,1,5914151,,142.333,128,bitcoin,btc
99,2009/04/12,2,143.712,1,5859512,,143.712,127,bitcoin,btc
100,2009/04/13,1,136.965,1,5825783,,136.965,117,bitcoin,btc
101,2009/04/14,null,134.952,1,6041215,,134.952,124,bitcoin,btc
102,2009/04/15,null,134.743,1,5699780,,134.743,113,bitcoin,btc
103,2009/04/16,null,134.894,1,6045975,,134.894,123,bitcoin,btc
104,2009/04/17,null,134.857,1,5826039,,134.857,112,bitcoin,btc
105,2009/04/18,4,141.04,1,5872722,,141.04,131,bitcoin,btc
106,2009/04/19,1,143,1,6050241,,143,128,bitcoin,btc
107,2009/04/20,2,246.034,1,5962870,,246.034,236,bitcoin,btc
108,2009/04/21,1,136.74,1,5974516,,136.74,125,bitcoin,btc
109,2009/04/22,null,134.967,1,6015670,,134.967,121,bitcoin,btc
110,2009/04/23,null,134.68,1,4910702,,134.68,75,bitcoin,btc
111,2009/04/24,null,134.904,1,4815481,,134.904,115,bitcoin,btc
112,2009/04/25,null,134.864,1,5862788,,134.864,118,bitcoin,btc
113,2009/04/26,2,151.054,1,5785290,,151.054,128,bitcoin,btc
114,2009/04/27,null,134.894,1,5197535,,134.894,104,bitcoin,btc
115,2009/04/28,null,134.632,1,5639535,,134.632,117,bitcoin,btc
116,2009/04/29,1,153.094,1,5983533,,153.094,149,bitcoin,btc
117,2009/04/30,null,134.954,1,6626342,,134.954,131,bitcoin,btc
118,2009/05/01,null,134.876,1,6087167,,134.876,121,bitcoin,btc
119,2009/05/02,2,150.373,1,6370022,,150.373,142,bitcoin,btc
120,2009/05/03,3,142.726,1,5432058,,142.726,110,bitcoin,btc
121,2009/05/04,1,161.93,1,6028806,,161.93,159,bitcoin,btc
122,2009/05/05,1,143.667,1,6654245,,143.667,146,bitcoin,btc
123,2009/05/06,null,134.978,1,6617035,,134.978,135,bitcoin,btc
124,2009/05/07,null,135,1,6311697,,135,122,bitcoin,btc
125,2009/05/08,null,134.944,1,6101575,,134.944,107,bitcoin,btc
126,2009/05/09,null,134.487,1,5123304,,134.487,78,bitcoin,btc
127,2009/05/10,null,134.753,1,3007562,,134.753,85,bitcoin,btc
128,2009/05/11,1,137.858,1,5686382,,137.858,123,bitcoin,btc
129,2009/05/12,null,134.923,1,6285390,,134.923,130,bitcoin,btc
130,2009/05/13,5,144.775,1,6180537,,144.775,117,bitcoin,btc
131,2009/05/14,3,140.086,1,6001457,,140.086,145,bitcoin,btc
132,2009/05/15,1,143.603,1,7216902,,143.603,146,bitcoin,btc
133,2009/05/16,null,134.95,1,6322797,,134.95,119,bitcoin,btc
134,2009/05/17,null,134.961,1,5868562,,134.961,127,bitcoin,btc
135,2009/05/18,null,134.924,1,6179089,,134.924,118,bitcoin,btc
136,2009/05/19,null,134.884,1,5807669,,134.884,86,bitcoin,btc
137,2009/05/20,null,134.733,1,4829928,,134.733,120,bitcoin,btc
138,2009/05/21,null,134.963,1,5335009,,134.963,82,bitcoin,btc
139,2009/05/22,null,134.967,1,4176721,,134.967,61,bitcoin,btc
140,2009/05/23,null,134.938,1,3998008,,134.938,32,bitcoin,btc
141,2009/05/24,null,134.9,1,4893764,,134.9,100,bitcoin,btc
142,2009/05/25,null,134.954,1,4962520,,134.954,109,bitcoin,btc
143,2009/05/26,null,134.904,1,5803695,,134.904,125,bitcoin,btc
144,2009/05/27,null,134.731,1,6272577,,134.731,119,bitcoin,btc
145,2009/05/28,null,134.884,1,5227786,,134.884,95,bitcoin,btc
146,2009/05/29,1,199.84,1,5089465,,199.84,167,bitcoin,btc
147,2009/05/30,null,134.716,1,5180067,,134.716,109,bitcoin,btc
148,2009/05/31,null,135,1,5770689,,135,96,bitcoin,btc
149,2009/06/01,1,138.831,1,4474182,,138.831,73,bitcoin,btc
150,2009/06/02,null,134.91,1,4157996,,134.91,111,bitcoin,btc
151,2009/06/03,null,135,1,5303689,,135,71,bitcoin,btc
152,2009/06/04,null,134.939,1,2868665,,134.939,66,bitcoin,btc
153,2009/06/05,null,134.9,1,3756786,,134.9,30,bitcoin,btc
154,2009/06/06,null,134.286,1,2174057,,134.286,28,bitcoin,btc
155,2009/06/07,null,134.938,1,1148146,,134.938,16,bitcoin,btc
156,2009/06/08,null,134.768,1,3988561,,134.768,82,bitcoin,btc
157,2009/06/09,null,134.802,1,4399757,,134.802,91,bitcoin,btc
158,2009/06/10,null,134.927,1,4194460,,134.927,82,bitcoin,btc
159,2009/06/11,null,134.966,1,4529425,,134.966,89,bitcoin,btc
160,2009/06/12,null,134.86,1,4506162,,134.86,86,bitcoin,btc
161,2009/06/13,null,134.449,1,3794747,,134.449,78,bitcoin,btc
162,2009/06/14,null,134.694,1,3784170,,134.694,72,bitcoin,btc
163,2009/06/15,null,134.952,1,3798045,,134.952,84,bitcoin,btc
164,2009/06/16,null,134.732,1,4028873,,134.732,71,bitcoin,btc
165,2009/06/17,null,134.646,1,3571380,,134.646,79,bitcoin,btc
166,2009/06/18,null,134.813,1,4148214,,134.813,80,bitcoin,btc
167,2009/06/19,null,134.678,1,4169764,,134.678,87,bitcoin,btc
168,2009/06/20,null,134.769,1,4136737,,134.769,78,bitcoin,btc
169,2009/06/21,null,134.765,1,3844934,,134.765,81,bitcoin,btc
170,2009/06/22,1,225.382,1,3998957,,225.382,137,bitcoin,btc
171,2009/06/23,null,134.566,1,3927254,,134.566,76,bitcoin,btc
172,2009/06/24,2,140.579,1,3886099,,140.579,100,bitcoin,btc
173,2009/06/25,1,168.75,1,4296673,,168.75,89,bitcoin,btc
174,2009/06/26,null,134.6,1,3970072,,134.6,90,bitcoin,btc
175,2009/06/27,null,134.833,1,4238026,,134.833,84,bitcoin,btc
176,2009/06/28,1,139.739,1,3318925,,139.739,48,bitcoin,btc
177,2009/06/29,1,137.723,1,3177062,,137.723,85,bitcoin,btc
178,2009/06/30,1,140.047,1,4187787,,140.047,89,bitcoin,btc
179,2009/07/01,1,138.432,1,4350650,,138.432,77,bitcoin,btc
180,2009/07/02,1,137.614,1,3695130,,137.614,85,bitcoin,btc
181,2009/07/03,null,134.976,1,4075098,,134.976,82,bitcoin,btc
182,2009/07/04,null,134.876,1,4336577,,134.876,89,bitcoin,btc
183,2009/07/05,null,134.987,1,4141006,,134.987,79,bitcoin,btc
184,2009/07/06,null,134.976,1,4168048,,134.976,84,bitcoin,btc
185,2009/07/07,null,134.942,1,3617010,,134.942,69,bitcoin,btc
186,2009/07/08,null,134.986,1,3766780,,134.986,74,bitcoin,btc
187,2009/07/09,null,134.721,1,3830518,,134.721,86,bitcoin,btc
188,2009/07/10,null,134.864,1,4250737,,134.864,81,bitcoin,btc
189,2009/07/11,null,134.988,1,4097964,,134.988,83,bitcoin,btc
190,2009/07/12,null,134.792,1,3799849,,134.792,77,bitcoin,btc
191,2009/07/13,null,134.91,1,3947225,,134.91,78,bitcoin,btc
192,2009/07/14,null,134.957,1,3633524,,134.957,69,bitcoin,btc
193,2009/07/15,null,134.978,1,2544577,,134.978,45,bitcoin,btc
194,2009/07/16,null,134.859,1,3272008,,134.859,71,bitcoin,btc
195,2009/07/17,null,134.809,1,3478033,,134.809,47,bitcoin,btc
196,2009/07/18,null,134,1,1055267,,134,4,bitcoin,btc
197,2009/07/19,null,134.8,1,2192714,,134.8,70,bitcoin,btc
198,2009/07/20,1,333.7,1,3786172,,333.7,192,bitcoin,btc
199,2009/07/21,null,134.854,1,3801665,,134.854,82,bitcoin,btc
200,2009/07/22,null,134.4,1,3615925,,134.4,60,bitcoin,btc
201,2009/07/23,null,134.684,1,3215262,,134.684,76,bitcoin,btc
202,2009/07/24,null,134.932,1,3887818,,134.932,73,bitcoin,btc
203,2009/07/25,null,134.844,1,3567963,,134.844,32,bitcoin,btc
204,2009/07/26,null,134.524,1,929081,,134.524,21,bitcoin,btc
205,2009/07/27,null,134.905,1,2682140,,134.905,74,bitcoin,btc
206,2009/07/28,null,134.707,1,3057924,,134.707,41,bitcoin,btc
207,2009/07/29,1,148.947,1,1470810,,148.947,22,bitcoin,btc
208,2009/07/30,1,150.2,1,809305,,150.2,17,bitcoin,btc
209,2009/07/31,null,134.706,1,763174,,134.706,17,bitcoin,btc
210,2009/08/01,null,134.821,1,1146511,,134.821,28,bitcoin,btc
211,2009/08/02,null,134.609,1,1423977,,134.609,23,bitcoin,btc
212,2009/08/03,null,134.833,1,951137,,134.833,12,bitcoin,btc
213,2009/08/04,null,134.63,1,2438424,,134.63,81,bitcoin,btc
214,2009/08/05,null,134.724,1,4513934,,134.724,87,bitcoin,btc
215,2009/08/06,null,134.922,1,4568279,,134.922,90,bitcoin,btc
216,2009/08/07,1,294.525,1,3940965,,294.525,192,bitcoin,btc
217,2009/08/08,null,134.875,1,4116411,,134.875,80,bitcoin,btc
218,2009/08/09,null,135,1,4501425,,135,101,bitcoin,btc
219,2009/08/10,null,134.987,1,4467046,,134.987,75,bitcoin,btc
220,2009/08/11,null,134.914,1,3477047,,134.914,70,bitcoin,btc
221,2009/08/12,null,134.524,1,3494408,,134.524,63,bitcoin,btc
222,2009/08/13,null,134.765,1,3696232,,134.765,85,bitcoin,btc
223,2009/08/14,null,134.825,1,3549748,,134.825,63,bitcoin,btc
224,2009/08/15,null,134.385,1,2217933,,134.385,26,bitcoin,btc
225,2009/08/16,null,134.526,1,1134383,,134.526,19,bitcoin,btc
226,2009/08/17,null,134.824,1,992942,,134.824,17,bitcoin,btc
227,2009/08/18,null,135,1,705368,,135,10,bitcoin,btc
228,2009/08/19,null,134.389,1,675046,,134.389,18,bitcoin,btc
229,2009/08/20,null,134.182,1,1208754,,134.182,22,bitcoin,btc
230,2009/08/21,null,134,1,971405,,134,14,bitcoin,btc
231,2009/08/22,null,134,1,462433,,134,7,bitcoin,btc
232,2009/08/23,null,134.533,1,567412,,134.533,15,bitcoin,btc
233,2009/08/24,null,134,1,545988,,134,15,bitcoin,btc
234,2009/08/25,null,134.66,1,2103352,,134.66,50,bitcoin,btc
235,2009/08/26,3,254.833,1,2125731,,254.833,96,bitcoin,btc
236,2009/08/27,null,134.345,1,1902934,,134.345,29,bitcoin,btc
237,2009/08/28,null,134.733,1,2726337,,134.733,75,bitcoin,btc
238,2009/08/29,null,134.808,1,3885231,,134.808,78,bitcoin,btc
239,2009/08/30,1,136.381,1,4239305,,136.381,99,bitcoin,btc
240,2009/08/31,1,143.349,1,4839429,,143.349,93,bitcoin,btc
241,2009/09/01,null,134.795,1,4173932,,134.795,78,bitcoin,btc
242,2009/09/02,null,134.848,1,3435210,,134.848,66,bitcoin,btc
243,2009/09/03,1,161.902,1,3160879,,161.902,76,bitcoin,btc
244,2009/09/04,null,134.672,1,3015799,,134.672,64,bitcoin,btc
245,2009/09/05,null,134.842,1,3540956,,134.842,76,bitcoin,btc
246,2009/09/06,null,134.853,1,3604924,,134.853,68,bitcoin,btc
247,2009/09/07,1,154.436,1,3721790,,154.436,92,bitcoin,btc
248,2009/09/08,null,134.768,1,3573034,,134.768,69,bitcoin,btc
249,2009/09/09,null,134.796,1,3102374,,134.796,54,bitcoin,btc
250,2009/09/10,null,134.806,1,2978768,,134.806,67,bitcoin,btc
251,2009/09/11,null,134.821,1,3333553,,134.821,67,bitcoin,btc
252,2009/09/12,null,134.884,1,3395015,,134.884,69,bitcoin,btc
253,2009/09/13,null,134.84,1,3562832,,134.84,75,bitcoin,btc
254,2009/09/14,null,134.851,1,3859450,,134.851,74,bitcoin,btc
255,2009/09/15,null,134.864,1,3538940,,134.864,44,bitcoin,btc
256,2009/09/16,1,137.875,1,2502039,,137.875,74,bitcoin,btc
257,2009/09/17,1,273.226,1,4009255,,273.226,186,bitcoin,btc
258,2009/09/18,null,134.808,1,4207919,,134.808,78,bitcoin,btc
259,2009/09/19,null,134.959,1,3681283,,134.959,74,bitcoin,btc
260,2009/09/20,null,134.987,1,3711593,,134.987,78,bitcoin,btc
261,2009/09/21,1,148.754,1,3973929,,148.754,78,bitcoin,btc
262,2009/09/22,1,318.84,1,2665704,,318.84,66,bitcoin,btc
263,2009/09/23,null,134.722,1,1226582,,134.722,36,bitcoin,btc
264,2009/09/24,null,134.505,1,3656201,,134.505,97,bitcoin,btc
265,2009/09/25,2,168.319,1,4718859,,168.319,119,bitcoin,btc
266,2009/09/26,null,134.46,1,4550457,,134.46,100,bitcoin,btc
267,2009/09/27,1,156.379,1,4808919,,156.379,104,bitcoin,btc
268,2009/09/28,null,134.929,1,4387916,,134.929,85,bitcoin,btc
269,2009/09/29,2,191.614,1,4073522,,191.614,133,bitcoin,btc
270,2009/09/30,null,134.765,1,4304243,,134.765,85,bitcoin,btc
271,2009/10/01,null,134.89,1,4257395,,134.89,82,bitcoin,btc
272,2009/10/02,1,151.222,1,4110218,,151.222,83,bitcoin,btc
273,2009/10/03,null,134.414,1,2842803,,134.414,58,bitcoin,btc
274,2009/10/04,null,134.679,1,3157416,,134.679,53,bitcoin,btc
275,2009/10/05,null,134.764,1,2609867,,134.764,55,bitcoin,btc
276,2009/10/06,2,178.116,1,2429051,,178.116,58,bitcoin,btc
277,2009/10/07,null,134.717,1,2475279,,134.717,60,bitcoin,btc
278,2009/10/08,null,134.471,1,3295744,,134.471,70,bitcoin,btc
279,2009/10/09,null,134.658,1,3793787,,134.658,80,bitcoin,btc
280,2009/10/10,null,134.818,1,3974391,,134.818,76,bitcoin,btc
281,2009/10/11,null,134.757,1,3960023,,134.757,74,bitcoin,btc
282,2009/10/12,1,283.379,1,3226020,,283.379,132,bitcoin,btc
283,2009/10/13,null,134.807,1,2760494,,134.807,57,bitcoin,btc
284,2009/10/14,null,134.623,1,2866369,,134.623,69,bitcoin,btc
285,2009/10/15,null,134.366,1,3827748,,134.366,71,bitcoin,btc
286,2009/10/16,1,291.517,1,3533167,,291.517,141,bitcoin,btc
287,2009/10/17,null,134.842,1,2710905,,134.842,57,bitcoin,btc
288,2009/10/18,1,146,1,3163346,,146,82,bitcoin,btc
289,2009/10/19,null,134.446,1,4747011,,134.446,112,bitcoin,btc
290,2009/10/20,1,257,1,5578122,,257,197,bitcoin,btc
291,2009/10/21,1,160.663,1,4206917,,160.663,99,bitcoin,btc
292,2009/10/22,1,187.122,1,4165823,,187.122,130,bitcoin,btc
293,2009/10/23,null,134.427,1,4452644,,134.427,89,bitcoin,btc
294,2009/10/24,1,149.194,1,3933237,,149.194,70,bitcoin,btc
295,2009/10/25,null,134.579,1,3550110,,134.579,76,bitcoin,btc
296,2009/10/26,null,134.803,1,3561459,,134.803,71,bitcoin,btc
297,2009/10/27,1,164.781,1,3159776,,164.781,81,bitcoin,btc
298,2009/10/28,null,134.682,1,3337791,,134.682,66,bitcoin,btc
299,2009/10/29,2,238.391,1,2741421,,238.391,89,bitcoin,btc
300,2009/10/30,null,134.467,1,2830245,,134.467,60,bitcoin,btc
301,2009/10/31,null,134.304,1,2617999,,134.304,46,bitcoin,btc
302,2009/11/01,null,134.28,1,1832456,,134.28,25,bitcoin,btc
303,2009/11/02,null,134.394,1,1411760,,134.394,33,bitcoin,btc
304,2009/11/03,null,134.532,1,2299350,,134.532,62,bitcoin,btc
305,2009/11/04,1,213.111,1,3280681,,213.111,105,bitcoin,btc
306,2009/11/05,null,134.474,1,3223995,,134.474,57,bitcoin,btc
307,2009/11/06,null,134.548,1,2611235,,134.548,62,bitcoin,btc
308,2009/11/07,null,134.667,1,3531482,,134.667,69,bitcoin,btc
309,2009/11/08,null,134.548,1,3394914,,134.548,73,bitcoin,btc
310,2009/11/09,null,134.688,1,3499460,,134.688,64,bitcoin,btc
311,2009/11/10,null,134.385,1,3336459,,134.385,78,bitcoin,btc
312,2009/11/11,9,250.453,1,3707146,,250.453,116,bitcoin,btc
313,2009/11/12,null,134.424,1,3337736,,134.424,66,bitcoin,btc
314,2009/11/13,3,157.45,1,3436509,,157.45,93,bitcoin,btc
315,2009/11/14,null,134.633,1,4199720,,134.633,79,bitcoin,btc
316,2009/11/15,null,134.625,1,4488081,,134.625,96,bitcoin,btc
317,2009/11/16,null,134.68,1,5071382,,134.68,97,bitcoin,btc
318,2009/11/17,null,134.663,1,4537991,,134.663,92,bitcoin,btc
319,2009/11/18,null,134.43,1,4178086,,134.43,79,bitcoin,btc
320,2009/11/19,2,294.2,1,3783460,,294.2,153,bitcoin,btc
321,2009/11/20,null,134.616,1,3851970,,134.616,86,bitcoin,btc
322,2009/11/21,null,134.712,1,4047220,,134.712,73,bitcoin,btc
323,2009/11/22,null,134.708,1,4550756,,134.708,106,bitcoin,btc
324,2009/11/23,null,134.854,1,5010945,,134.854,96,bitcoin,btc
325,2009/11/24,null,134.57,1,4837433,,134.57,93,bitcoin,btc
326,2009/11/25,null,134.644,1,4486798,,134.644,90,bitcoin,btc
327,2009/11/26,null,134.512,1,4163158,,134.512,84,bitcoin,btc
328,2009/11/27,null,134.473,1,3746860,,134.473,74,bitcoin,btc
329,2009/11/28,null,134.563,1,3933589,,134.563,71,bitcoin,btc
330,2009/11/29,null,134.683,1,3071712,,134.683,60,bitcoin,btc
331,2009/11/30,null,134.76,1,3441932,,134.76,75,bitcoin,btc
332,2009/12/01,1,402.781,1,3388144,,402.781,240,bitcoin,btc
333,2009/12/02,null,134.649,1,4523918,,134.649,94,bitcoin,btc
334,2009/12/03,null,134.784,1,4260899,,134.784,88,bitcoin,btc
335,2009/12/04,null,134.444,1,2962741,,134.444,36,bitcoin,btc
336,2009/12/05,1,168.016,1,2547394,,168.016,84,bitcoin,btc
337,2009/12/06,2,139.359,1,4391602,,139.359,107,bitcoin,btc
338,2009/12/07,null,134.643,1,5119201,,134.643,112,bitcoin,btc
339,2009/12/08,2,168.21,1,5721311,,168.21,136,bitcoin,btc
340,2009/12/09,13,182.208,1,4825621,,182.208,119,bitcoin,btc
341,2009/12/10,null,134.644,1,4947115,,134.644,104,bitcoin,btc
342,2009/12/11,null,134.348,1,5997198,,134.348,112,bitcoin,btc
343,2009/12/12,2,205.445,1,5199187,,205.445,178,bitcoin,btc
344,2009/12/13,null,134.754,1,5321923,,134.754,114,bitcoin,btc
345,2009/12/14,5,510.471,1,5338273,,510.471,437,bitcoin,btc
346,2009/12/15,2,145.945,1,5639690,,145.945,119,bitcoin,btc
347,2009/12/16,1,149.213,1,5765103,,149.213,154,bitcoin,btc
348,2009/12/17,3,143.964,1,7660882,,143.964,179,bitcoin,btc
349,2009/12/18,null,134.542,1,9692674,,134.542,225,bitcoin,btc
350,2009/12/19,1,135.717,1,11145141,,135.717,200,bitcoin,btc
351,2009/12/20,null,134.914,1,9256307,,134.914,175,bitcoin,btc
352,2009/12/21,1,135.577,1,9075121,,135.577,177,bitcoin,btc
353,2009/12/22,null,134.722,1,7966995,,134.722,162,bitcoin,btc
354,2009/12/23,null,134.675,1,8324084,,134.675,154,bitcoin,btc
355,2009/12/24,null,134.688,1,7489464,,134.688,154,bitcoin,btc
356,2009/12/25,1,136.302,1,7854512,,136.302,151,bitcoin,btc
357,2009/12/26,null,134.718,1,7539913,,134.718,174,bitcoin,btc
358,2009/12/27,1,138.796,1,8386339,,138.796,173,bitcoin,btc
359,2009/12/28,null,134.752,1,7668832,,134.752,137,bitcoin,btc
360,2009/12/29,null,134.649,1,7672852,,134.649,171,bitcoin,btc
361,2009/12/30,null,134.688,1.125,9182821,,134.688,141,bitcoin,btc
362,2009/12/31,null,134.696,1.183,8230238,,134.696,138,bitcoin,btc
363,2010/01/01,2,136.955,1.183,7607389,,136.955,137,bitcoin,btc
364,2010/01/02,null,134.627,1.183,7355058,,134.627,125,bitcoin,btc
365,2010/01/03,null,134.763,1.183,9210607,,134.763,186,bitcoin,btc
366,2010/01/04,2,188.044,1.183,11578640,,188.044,266,bitcoin,btc
367,2010/01/05,null,134.631,1.183,11282671,,134.631,198,bitcoin,btc
368,2010/01/06,null,134.742,1.183,10286750,,134.742,163,bitcoin,btc
369,2010/01/07,null,134.636,1.183,9156298,,134.636,154,bitcoin,btc
370,2010/01/08,null,134.758,1.183,9174612,,134.758,153,bitcoin,btc
371,2010/01/09,null,134.828,1.183,9107774,,134.828,151,bitcoin,btc
372,2010/01/10,null,134.8,1.183,9984760,,134.8,190,bitcoin,btc
373,2010/01/11,null,134.698,1.191,10069010,,134.698,159,bitcoin,btc
374,2010/01/12,2,291.013,1.305,10617370,,291.013,375,bitcoin,btc
375,2010/01/13,2,137.506,1.305,10669452,,137.506,168,bitcoin,btc
376,2010/01/14,2,143.573,1.305,9787278,,143.573,155,bitcoin,btc
377,2010/01/15,1,138.901,1.305,9236990,,138.901,147,bitcoin,btc
