Date,Open,High,Low,Close,Adj Close,Volume,Transactions,Block Size,Difficulty,Hashrate,Active Addressses
2019-05-02,73.68275451660156,74.5236587524414,73.09578704833984,73.77717590332031,73.77717590332031,2903392114,21775.0,17115.0,11534527.0,355978365757460.0,54409.0
2019-05-03,73.76445007324219,80.41926574707031,73.4426040649414,79.32653045654297,79.32653045654297,3850339792,23055.0,23163.0,12097383.0,331617526669820.0,57742.0
2019-05-04,79.30793762207031,82.01958465576172,75.7961654663086,78.0638427734375,78.0638427734375,3502670655,23225.0,20281.0,12097383.0,319371439683000.0,58535.0
2019-05-05,78.00423431396484,78.15052795410156,75.53789520263672,75.98436737060547,75.98436737060547,2650746461,19099.0,16201.0,12097383.0,343233694690660.0,51711.0
2019-05-06,76.02898406982422,76.39363861083984,72.3252944946289,74.98275756835938,74.98275756835938,2933488799,23011.0,17977.0,11792088.0,355843955626610.0,58021.0
2019-05-07,74.97994232177734,78.00873565673828,74.66644287109375,74.69300079345703,74.69300079345703,3088433048,24255.0,18698.0,11648549.0,344644648876390.0,57856.0
2019-05-08,74.64736938476562,75.318115234375,73.10152435302734,74.62028503417969,74.62028503417969,2532851418,22658.0,18715.0,11648549.0,331194759562980.0,57145.0
2019-05-09,74.59397888183594,75.93289184570312,72.98983764648438,74.17713928222656,74.17713928222656,2436426305,24235.0,20147.0,11721687.0,349018543906360.0,59822.0
2019-05-10,74.18959045410156,78.7241439819336,73.0380630493164,77.1666488647461,77.1666488647461,3051537532,26856.0,21606.0,11919289.0,360902315462780.0,63464.0
2019-05-11,77.16275024414062,94.54438018798828,77.1092300415039,89.22225952148438,89.22225952148438,5491744173,29717.0,27925.0,11919289.0,341042669367320.0,68082.0
2019-05-12,89.53929901123047,93.17626953125,83.82306671142578,84.56551361083984,84.56551361083984,5582599422,23711.0,19709.0,11919289.0,318630174556858.0,60162.0
2019-05-13,84.63257598876953,92.37200927734376,84.29974365234375,88.05823516845703,88.05823516845703,4658762984,26785.0,23858.0,11835438.0,348031592886220.0,61290.0
2019-05-14,88.05304718017578,93.37297821044922,87.65838623046875,91.6204071044922,91.6204071044922,4930071296,29204.0,25004.0,11806910.0,346129548508970.0,68424.0
2019-05-15,91.66155242919922,103.1400146484375,90.81726837158205,101.74456787109376,101.74456787109376,5168624436,34623.0,26487.0,11806910.0,347907094001410.0,78346.0
2019-05-16,101.5731430053711,106.20565032958984,92.56511688232422,95.58558654785156,95.58558654785156,6442000276,35264.0,30158.0,11961216.0,371591874353776.0,82384.0
2019-05-17,95.63260650634766,97.2586669921875,84.93778228759766,88.99523162841797,88.99523162841797,5319840521,31251.0,25042.0,12235779.0,357158134496820.0,74845.0
2019-05-18,89.01001739501953,89.87495422363281,85.8005142211914,86.70018768310547,86.70018768310547,3317998478,25862.0,21071.0,12235779.0,345364398841240.0,62660.0
2019-05-19,86.67533111572266,96.54276275634766,86.12923431396484,95.32119750976562,95.32119750976562,4108852208,25430.0,19890.0,12235779.0,344023286191860.0,61032.0
2019-05-20,95.33937072753906,95.33937072753906,88.56927490234375,91.4936752319336,91.4936752319336,3566921483,27781.0,22367.0,12178776.0,353119401193760.0,67222.0
2019-05-21,91.57208251953124,92.44412994384766,89.58797454833984,91.50775146484376,91.50775146484376,3145769021,28630.0,23523.0,12167399.0,348027200875890.0,69055.0
2019-05-22,91.5051040649414,92.00270080566406,87.5451431274414,88.2105712890625,88.2105712890625,3398528443,27238.0,21837.0,12167399.0,353028545216630.0,64040.0
2019-05-23,88.1976089477539,89.7386703491211,85.23011779785156,89.17677307128906,89.17677307128906,3208807269,27372.0,24554.0,12135189.0,343184605770820.0,67947.0
2019-05-24,88.97394561767578,102.74993133544922,88.3244400024414,99.9030303955078,99.9030303955078,5393657682,34386.0,30988.0,12068038.0,353796713286590.0,78028.0
2019-05-25,100.04553985595705,104.10557556152344,98.7228775024414,102.6723175048828,102.6723175048828,4507357465,27207.0,21668.0,12068038.0,353143051703430.0,65854.0
2019-05-26,102.70059204101562,112.6732177734375,99.74384307861328,111.4186019897461,111.4186019897461,5168378349,24756.0,22166.0,12068038.0,368517319654840.0,59418.0
2019-05-27,111.43529510498048,120.69171142578124,111.1279525756836,118.03260040283205,118.03260040283205,6355361291,33199.0,31290.0,12512060.0,360886762082020.0,79192.0
2019-05-28,117.8918914794922,117.8918914794922,112.99124145507812,114.93115997314452,114.93115997314452,4171886802,29930.0,25034.0,12539144.0,358786113035390.0,71587.0
2019-05-29,114.92544555664062,117.87444305419922,110.47267150878906,115.08123016357422,115.08123016357422,4122926836,30469.0,22757.0,12539144.0,367008779860160.0,71442.0
2019-05-30,115.14059448242188,119.7417449951172,105.29833221435548,108.79557800292967,108.79557800292967,4971290022,33827.0,33997.0,12590948.0,367546980734810.0,82875.0
2019-05-31,108.69622039794922,114.62804412841795,105.91383361816406,114.53695678710938,114.53695678710938,4207966341,30983.0,27948.0,12650522.0,373258894205350.0,75332.0
2019-06-01,114.46625518798828,115.6069107055664,111.67902374267578,112.61927032470705,112.61927032470705,3807158511,25787.0,21850.0,12650522.0,370637841091180.0,62896.0
2019-06-02,112.71016693115234,116.24699401855467,111.91221618652344,114.7028350830078,114.7028350830078,3434073037,23444.0,24043.0,12669084.0,373981446115830.0,73715.0
2019-06-03,114.66870880126952,115.90577697753906,106.4624481201172,107.46857452392578,107.46857452392578,3832352496,25653.0,25804.0,12991940.0,370570749722940.0,66727.0
2019-06-04,107.37293243408205,107.37293243408205,99.2943115234375,102.08782196044922,102.08782196044922,4316694183,27411.0,24510.0,12991940.0,360446474958120.0,70389.0
2019-06-05,102.11949920654295,104.84400177001952,101.21884155273438,103.84928894042967,103.84928894042967,3585162872,25434.0,22156.0,12991940.0,379926110932940.0,66683.0
2019-06-06,103.80683135986328,111.33433532714844,102.08814239501952,111.1072235107422,111.1072235107422,4142250662,28286.0,22285.0,12874280.0,373934741278250.0,70195.0
2019-06-07,110.97515106201172,120.6396942138672,109.5865707397461,117.3744125366211,117.3744125366211,5140908477,30004.0,24321.0,12760934.0,379875928870790.0,70556.0
2019-06-08,117.278076171875,119.4982452392578,114.45549774169922,118.55203247070312,118.55203247070312,4689557936,29260.0,20631.0,12760934.0,394699669719300.0,67709.0
2019-06-09,118.5860595703125,119.13320922851562,112.56881713867188,115.1323013305664,115.1323013305664,4360301111,24802.0,19355.0,12949442.0,398701015650300.0,63273.0
2019-06-10,114.9955596923828,129.7088165283203,113.1698989868164,129.07144165039062,129.07144165039062,5449266884,35155.0,32701.0,13575184.0,407755670002270.0,87834.0
2019-06-11,129.26412963867188,138.14874267578125,125.9625244140625,136.0297393798828,136.0297393798828,5441787587,36421.0,33724.0,13575184.0,366854026420850.0,80400.0
2019-06-12,136.08583068847656,142.70640563964844,132.23800659179688,135.65374755859375,135.65374755859375,5855623530,37723.0,33707.0,13575184.0,367537625459600.0,92584.0
2019-06-13,135.68211364746094,136.88600158691406,129.1358184814453,131.3517608642578,131.3517608642578,4947794845,35175.0,26307.0,13346118.0,386591269404780.0,81859.0
2019-06-14,131.3140106201172,133.1774444580078,126.86178588867188,133.0532684326172,133.0532684326172,4352005824,36290.0,25113.0,13214606.0,394347180005400.0,80807.0
2019-06-15,133.1798095703125,139.186279296875,133.1439666748047,138.12709045410156,138.12709045410156,4329002013,33020.0,23915.0,13214606.0,388003743951010.0,78848.0
2019-06-16,138.14878845214844,138.7944793701172,134.54083251953125,137.12225341796875,137.12225341796875,4372645801,32452.0,24931.0,13316296.0,394315152021990.0,78558.0
2019-06-17,137.12994384765625,137.27732849121094,133.05030822753906,134.43809509277344,134.43809509277344,3230230843,33879.0,30125.0,13667659.0,397136930516880.0,83204.0
2019-06-18,134.4720916748047,135.92283630371094,129.7471466064453,135.1587371826172,135.1587371826172,3720828769,34261.0,28304.0,13667659.0,397882913631380.0,85473.0
