Time,BTC daily transaction volume on the chain,Price
2013-07-14,669132.59137684,98.69999695
2013-07-15,569911.32069061,93.60500336
2013-07-16,815836.05842869,98.89028168
2013-07-17,1032472.01466305,96.70999908
2013-07-18,854164.90251575,98.50000763
2013-07-19,838615.65771364,90.06889343
2013-07-20,593771.31649375,92.0
2013-07-21,452053.60018543,89.82138062
2013-07-22,801415.21478765,91.9980011
2013-07-23,901881.10651526,91.60001373
2013-07-24,751056.52905594,95.55850983
2013-07-25,741409.30487265,94.50501251
2013-07-26,832817.85731716,96.94999695
2013-07-27,528852.42851208,96.02014923
2013-07-28,406032.40799821,94.40000153
2013-07-29,751601.66375389,98.60001373
2013-07-30,794684.50680158,101.48899078
2013-07-31,995500.7210564599,107.94998932
2013-08-01,1088240.32673779,106.21260834
2013-08-02,829908.01111225,104.85566711
2013-08-03,703013.89395578,104.50102234
2013-08-04,475026.61389092,104.94999695
2013-08-05,703080.72121697,105.12000275
2013-08-06,689471.1169251,106.72000885
2013-08-07,758468.89334147,106.75
2013-08-08,693590.39040387,106.75
2013-08-09,630573.05501941,103.06999969
2013-08-10,519215.86715535,102.80000305
2013-08-11,394897.23820746,102.99999237
2013-08-12,644588.92493589,105.0
2013-08-13,1079725.8378526,106.9899826
2013-08-14,1330550.61845736,109.55500031
2013-08-15,932024.2950453,112.5620575
2013-08-16,1064005.04601129,109.99497223
2013-08-17,905274.70374298,108.99437714
2013-08-18,794807.220246,112.75
2013-08-19,861023.72989785,113.37999725
2013-08-20,930047.7989484901,119.0
2013-08-21,1061213.50805916,121.21005249
2013-08-22,955929.66318025,123.30001831
2013-08-23,790377.3453945899,121.99992371
2013-08-24,589526.45406258,118.51003265
2013-08-25,520820.98436631,119.60254669
2013-08-26,583473.49852275,122.11102295
2013-08-27,803809.87938712,120.06999969
2013-08-28,772443.45764559,126.48000336
2013-08-29,675688.05902984,122.62000275
2013-08-30,636073.2778889299,122.34999847
2013-08-31,748378.8662712,133.08999634
2013-09-01,605412.29455937,135.13999939
2013-09-02,535382.04559402,138.63000488
2013-09-03,743969.92247885,135.61000061
2013-09-04,765111.67014508,136.52999878
2013-09-05,804579.78766508,126.76000214
2013-09-06,665844.826645,126.48999786
2013-09-07,654514.39146697,118.88999939
2013-09-08,398653.82781812,124.12999725
2013-09-09,433625.12475451,121.86000061
2013-09-10,547788.70069049,127.26999664
2013-09-11,593786.51569421,125.88999939
2013-09-12,610444.92194331,135.55000305
2013-09-13,620937.78250588,132.83000183
2013-09-14,567525.3551089,135.00999451
2013-09-15,350928.23968409,129.3999939
2013-09-16,522405.75887477,130.86000061
2013-09-17,621021.27615592,131.58999634
2013-09-18,646759.44232372,131.71000671
2013-09-19,724083.34465967,131.36999512
2013-09-20,741094.38151905,129.69999695
2013-09-21,513034.37012881,126.94999695
2013-09-22,398460.71249979,127.87000275
2013-09-23,591463.11650685,128.97999573
2013-09-24,1120717.95281566,126.05000305
2013-09-25,735337.26935625,127.37999725
2013-09-26,671431.72932953,128.21000671
2013-09-27,631141.20088147,128.94000244
2013-09-28,579974.01354585,133.77000427
2013-09-29,509679.40068049,134.8999939
2013-09-30,597717.85134388,137.1499939
2013-10-01,969459.86863811,132.67999268
2013-10-02,917622.35633959,132.05000305
2013-10-03,1090863.23636776,114.44999695
2013-10-04,773402.23954555,123.41000366
2013-10-05,540673.5112605,128.63000488
2013-10-06,379135.81845339003,128.36000061
2013-10-07,491869.24212051,129.42999268
2013-10-08,668702.90176253,126.73999786
2013-10-09,724077.20290085,125.84999847
2013-10-10,759404.94988026,130.66999817
2013-10-11,746734.60492881,130.75
2013-10-12,574083.25022476,130.8999939
2013-10-13,587463.46489023,135.19000244
2013-10-14,790588.58897049,139.27000427
2013-10-15,770445.94494232,140.77000427
2013-10-16,937652.40515159,145.6499939
2013-10-17,871204.21296087,142.41000366
2013-10-18,798378.51555981,146.36999512
2013-10-19,982026.03610185,155.91000366
2013-10-20,693814.77292145,171.66000366
2013-10-21,849150.1360891,174.80000305
2013-10-22,1061342.29448254,182.6499939
2013-10-23,1008866.16152549,193.36000061
2013-10-24,1041205.15789987,214.30000305
2013-10-25,2819949.70133282,197.69000244
2013-10-26,667064.1578314899,187.44999695
2013-10-27,461701.43552116,176.6000061
2013-10-28,543123.3699988599,196.21000671
2013-10-29,1549089.90719802,198.55000305
2013-10-30,682939.07130908,204.38999939
2013-10-31,627449.93636946,199.83000183
2013-11-01,555170.6347157999,203.8999939
2013-11-02,538885.61616673,205.80999756
2013-11-03,419765.13460732996,205.99000549
2013-11-04,614885.54916906,214.66000366
2013-11-05,987560.86700092,229.21000671
2013-11-06,873692.07551925,244.77999878
2013-11-07,892370.37984529,261.67999268
2013-11-08,1023951.04136067,297.8500061
2013-11-09,899567.2260173999,338.57998657
2013-11-10,633365.89480931,348.82000732
2013-11-11,579462.33765422,325.41000366
2013-11-12,812869.3499491101,343.05999756
2013-11-13,1006191.65356965,360.97000122
2013-11-14,1050156.40652989,406.41000366
2013-11-15,1730869.8384286999,419.41000366
2013-11-16,1961682.99453273,417.27999878
2013-11-17,961440.79986961,440.95999146
2013-11-18,1465232.72387149,496.57998657
2013-11-19,2298113.70282658,712.76000977
2013-11-20,1534916.23547832,577.97998047
2013-11-21,1844273.4339144,594.32000732
2013-11-22,1913056.50055802,724.07000732
2013-11-23,2189287.34209771,771.70001221
2013-11-24,1291776.92648349,795.63000488
2013-11-25,1325319.00537744,773.02001953
2013-11-26,3164386.37572367,805.72998047
2013-11-27,3454912.45756756,923.84997559
2013-11-28,3293426.31366347,1003.38000488
2013-11-29,2870795.11356147,1042.01000977
2013-11-30,1876885.38099427,1129.36999512
2013-12-01,1424228.15600522,1128.92004395
2013-12-02,1341207.02752797,951.41998291
2013-12-03,1172271.09104014,1046.40002441
2013-12-04,1340520.50096946,1077.57995605
2013-12-05,1360238.4731940601,1152.72998047
2013-12-06,1123503.66894332,1042.38000488
2013-12-07,2111280.46661816,835.32000732
2013-12-08,1411322.87584595,697.30999756
2013-12-09,1233914.10143852,793.79998779
2013-12-10,861438.4012234,892.32000732
2013-12-11,1007518.26667535,989.07000732
2013-12-12,801408.4591953,882.7800293
2013-12-13,976756.60127192,874.97998047
2013-12-14,681776.6788251,899.84997559
2013-12-15,453230.18839404,875.28997803
2013-12-16,981036.99546735,880.33001709
2013-12-17,2392179.8543814,706.36999512
2013-12-18,1884390.31901761,678.20001221
2013-12-19,1254420.05398699,519.05999756
2013-12-20,1099204.09914641,694.2199707
2013-12-21,950104.34440312,619.90002441
2013-12-22,800482.24924717,601.7800293
2013-12-23,734243.28867167,613.05999756
2013-12-24,743017.6215913501,672.35998535
2013-12-25,1073240.66314436,666.30999756
2013-12-26,451281.04330001003,683.94000244
2013-12-27,552509.07553346,763.2800293
2013-12-28,706162.64499044,737.97998047
2013-12-29,639323.57671057,728.04998779
2013-12-30,826958.93476217,741.34997559
2013-12-31,562758.22010538,760.32000732
2014-01-01,445350.36561773997,754.9699707
2014-01-02,543689.48069808,773.44000244
2014-01-03,907952.95110799,802.84997559
2014-01-04,529500.13632276,823.27001953
2014-01-05,833637.1713382599,858.54998779
2014-01-06,788108.47840428,936.04998779
2014-01-07,805321.98305093,946.48999023
2014-01-08,1053706.3307599,795.98999023
2014-01-09,499711.32525027,841.4699707
2014-01-10,534549.7311594901,846.69000244
2014-01-11,417636.93605844,867.32000732
2014-01-12,337435.40051892,919.59997559
2014-01-13,420970.34995096,860.19000244
2014-01-14,574917.39838667,843.16998291
2014-01-15,607218.42836798,833.11999512
2014-01-16,560712.18310874,860.28997803
2014-01-17,406545.74517937,834.48999023
2014-01-18,301943.58940257,816.07000732
2014-01-19,436664.74899803003,839.65997314
2014-01-20,741957.04486935,871.39001465
2014-01-21,518985.69283248,869.65002441
2014-01-22,452555.44302237,867.21002197
2014-01-23,500172.24883675,845.46002197
2014-01-24,604552.71827614,822.42999268
2014-01-25,562923.47482761,796.23999023
2014-01-26,294173.39772038,853.67999268
2014-01-27,659080.05829303,884.59997559
2014-01-28,756316.40064046,774.02001953
2014-01-29,414769.78836132,809.96002197
2014-01-30,501697.17883514,826.02001953
2014-01-31,420445.38380375,818.42999268
2014-02-01,400975.94217259,828.60998535
2014-02-02,443255.41476264,832.90002441
2014-02-03,490780.87014925,824.08001709
2014-02-04,604493.1331388099,823.77001953
2014-02-05,544929.69172312,829.96002197
2014-02-06,741861.57722725,815.59002686
2014-02-07,752060.44913157,783.20001221
2014-02-08,624695.20389345,699.57000732
2014-02-09,504741.11232522,671.46002197
2014-02-10,549220.90347023,681.32000732
2014-02-11,720428.58731964,683.5
2014-02-12,654829.18564232,672.38000488
2014-02-13,519918.25132505,651.08001709
2014-02-14,719763.00997299,601.16998291
2014-02-15,963983.30014881,660.90002441
2014-02-16,471281.39582222997,651.29998779
2014-02-17,606747.03869773,614.22998047
2014-02-18,441298.28109842,627.15997314
2014-02-19,408895.98557754,625.9699707
2014-02-20,436465.50931262,623.09002686
2014-02-21,576769.32532706,556.88000488
2014-02-22,315592.18711797,574.23999023
2014-02-23,363153.67995513,606.4699707
2014-02-24,624721.80835814,606.03997803
2014-02-25,958661.3441503,540.23999023
2014-02-26,650278.29812808,537.03997803
2014-02-27,635852.44529275,581.65002441
2014-02-28,525723.21251211,579.70001221
2014-03-01,697707.70848265,549.91998291
2014-03-02,502364.44141386,567.22998047
2014-03-03,738680.25557009,562.55999756
2014-03-04,1029323.64061918,668.23999023
2014-03-05,631687.36106824,666.23999023
2014-03-06,622825.84376134,664.52001953
2014-03-07,2148646.52936879,664.30999756
2014-03-08,1803947.6915164401,629.65997314
2014-03-09,596888.3631292,616.30999756
2014-03-10,1416946.39919462,636.33001709
2014-03-11,1209748.77878199,627.95001221
2014-03-12,916557.47790828,631.90997314
2014-03-13,817939.84444288,633.61999512
2014-03-14,608660.29930998,638.14001465
2014-03-15,508236.44095612003,629.36999512
2014-03-16,441944.32083983,636.5
2014-03-17,479172.47366245,630.91998291
2014-03-18,1732650.20300832,621.83776855
2014-03-19,1781614.09511605,613.89556885
2014-03-20,738654.68578218,609.74468994
2014-03-21,544308.28813048,588.29351807
2014-03-22,462068.40802503,571.17962646
2014-03-23,280828.10788131,565.76409912
2014-03-24,539417.12484826,562.50714111
2014-03-25,540115.35272475,585.0255127
2014-03-26,457546.53995256,583.48187256
2014-03-27,637752.5746165,580.25689697
2014-03-28,756299.73240731,477.14260864
2014-03-29,515757.43574054,501.71340942
2014-03-30,486591.23627391,492.37179565
2014-03-31,690944.28222873,462.29919434
2014-04-01,639088.30747818,457.00015259
2014-04-02,608423.72604222,479.13693237
2014-04-03,794416.23501818,436.44403076
2014-04-04,489275.73134733003,445.66403198
2014-04-05,590687.47897817,446.67510986
2014-04-06,457000.75622229,463.39666748
2014-04-07,380046.50393454003,461.47418213
2014-04-08,453952.08369483,447.6126709
2014-04-09,416858.95377023,453.17669678
2014-04-10,727740.66895224,442.25579834
2014-04-11,781375.63039216,363.71020508
2014-04-12,446513.25852857,420.88897705
2014-04-13,342850.73365424,421.46069336
2014-04-14,505659.64700624,414.82769775
2014-04-15,609659.04772218,458.37329102
2014-04-16,697504.36991913,522.18511963
2014-04-17,823028.50839518,529.0670166
2014-04-18,622430.0111937,495.79812622
2014-04-19,591952.75560264,479.581604
2014-04-20,374299.12095097,501.75119019
2014-04-21,615148.77678473,497.73852539
2014-04-22,710386.97638136,495.4548645
2014-04-23,701695.51910922,488.35913086
2014-04-24,535521.39937964,490.82461548
2014-04-25,484462.28154934,500.08691406
2014-04-26,383181.60362287,461.70489502
2014-04-27,246965.22054936,457.24227905
2014-04-28,401969.63717285,430.71578979
2014-04-29,495463.12559495,439.98284912
2014-04-30,490697.8983094,446.89031982
2014-05-01,414717.24224161,447.63256836
2014-05-02,455733.26002732,457.36355591
2014-05-03,592737.33551966,449.40283203
2014-05-04,442088.71345074,438.5166626
2014-05-05,501013.55820374,434.78164673
2014-05-06,589928.91649862,433.36395264
2014-05-07,680739.06590852,429.34109497
2014-05-08,1223389.93553621,438.67941284
2014-05-09,1347650.24961662,440.17807007
2014-05-10,743624.30329308,450.45626831
2014-05-11,440340.0894285,453.9197998
2014-05-12,466988.97259382,438.30310059
2014-05-13,685852.15848332,441.53051758
2014-05-14,546909.14569881,440.59158325
2014-05-15,653845.11201729,444.13607788
2014-05-16,650240.89031702,447.38644409
2014-05-17,582935.51395998,448.11712646
2014-05-18,332441.47844565,448.70065308
2014-05-19,399538.86008074,446.07601929
2014-05-20,1138987.62165487,446.3046875
2014-05-21,889571.31387619,485.80026245
2014-05-22,750256.31781754,492.04882813
2014-05-23,1118336.37455952,525.71508789
2014-05-24,981311.54630421,521.05072021
2014-05-25,772168.43011592,525.22790527
2014-05-26,651810.20309199,571.39306641
2014-05-27,789535.68407575,582.58843994
2014-05-28,882042.72673444,571.91455078
2014-05-29,682800.22132335,576.32983398
2014-05-30,830415.01023816,568.17687988
2014-05-31,585858.68498375,615.68731689
2014-06-01,598042.82574382,623.69335938
2014-06-02,702387.31838919,629.64453125
2014-06-03,1005557.7678401701,660.55047607
2014-06-04,844149.9961478,666.77429199
2014-06-05,1009552.11875927,641.07183838
2014-06-06,1105415.2519106,659.28271484
2014-06-07,545965.38731246,653.52154541
2014-06-08,731557.50958773,654.99389648
2014-06-09,370745.90339593,655.64019775
2014-06-10,529294.15677972,650.04150391
2014-06-11,522537.60339491,653.18804932
2014-06-12,635946.85803787,633.42767334
2014-06-13,1077814.60903056,585.69586182
2014-06-14,440023.32552738,600.74560547
2014-06-15,445280.49190517,575.92779541
2014-06-16,659555.27992567,592.64886475
2014-06-17,402386.22289751,591.58551025
2014-06-18,524536.57553099,609.76702881
2014-06-19,519958.70316263,608.07019043
2014-06-20,600676.02323546,597.40228271
2014-06-21,491587.60142569,593.67834473
2014-06-22,489225.45203647,595.90368652
2014-06-23,442957.00750408997,602.16052246
2014-06-24,858894.53290207,593.96990967
2014-06-25,472311.93377043,581.80926514
2014-06-26,480553.8759415,566.13684082
2014-06-27,398305.63530311,581.29675293
2014-06-28,343567.66197020997,597.26104736
2014-06-29,298089.66061219,596.33184814
2014-06-30,478730.33813644,602.61950684
2014-07-01,828760.55087564,641.39080811
2014-07-02,896584.69748528,641.03741455
2014-07-03,579795.19270593,650.769104
2014-07-04,385281.25846536,645.15582275
2014-07-05,347583.16638454003,629.95092773
2014-07-06,347225.52797572,631.7722168
2014-07-07,355981.78471296,635.4631958
2014-07-08,361466.08987063,622.57049561
2014-07-09,390201.13661627,624.50933838
2014-07-10,439148.69174353,616.76226807
2014-07-11,374537.31645088,632.00341797
2014-07-12,378430.24979395,633.71331787
2014-07-13,459207.55073395,626.49682617
2014-07-14,390874.24909516,619.31512451
2014-07-15,525501.00393457,621.58648682
2014-07-16,480920.30378427,616.79962158
2014-07-17,391977.70142603,623.08886719
2014-07-18,489137.7322219,628.77923584
2014-07-19,293668.97674127,628.51507568
2014-07-20,188115.29662916,623.90026855
2014-07-21,340279.35835901997,622.21069336
2014-07-22,318961.4169571,621.55078125
2014-07-23,342020.88744711,619.41503906
2014-07-24,421295.98638186,601.73260498
2014-07-25,414657.49765092,601.08898926
2014-07-26,345625.17746727,595.81329346
2014-07-27,214231.40029136,593.85162354
2014-07-28,350105.69845253,585.69061279
2014-07-29,469241.33566809003,584.72454834
2014-07-30,327125.48633953,567.29260254
2014-07-31,344074.97767825,586.23455811
2014-08-01,293461.63803966,594.91558838
2014-08-02,402872.32404881,589.33312988
2014-08-03,362097.11359548,586.66644287
2014-08-04,295593.54953286,588.78210449
2014-08-05,392159.98039491,585.43579102
2014-08-06,463327.83152605,584.65338135
2014-08-07,356816.68721054,588.86920166
2014-08-08,240177.21130166,592.57739258
2014-08-09,366878.48499575,589.371521
2014-08-10,261978.16681316,591.06140137
2014-08-11,437038.40110533,576.36767578
2014-08-12,618332.7950992,569.64154053
2014-08-13,655640.66298774,546.65820313
2014-08-14,550584.66327102,505.97387695
2014-08-15,667695.11862538,497.009552
2014-08-16,671214.3477838599,519.70831299
2014-08-17,360331.7884721,491.79501343
2014-08-18,805703.44041793,461.45953369
2014-08-19,553920.51852974,485.24514771
2014-08-20,475359.34175517,511.97961426
2014-08-21,521785.07764534,517.23693848
2014-08-22,3120287.72034349,514.04272461
2014-08-23,768015.3317776,498.07531738
2014-08-24,333179.21244791,508.28552246
2014-08-25,691444.67577367,502.49649048
2014-08-26,1692727.52309442,511.57049561
2014-08-27,1444322.79712172,511.15319824
2014-08-28,705461.83486447,507.81472778
2014-08-29,422725.28269067,508.51690674
2014-08-30,568807.62024919,504.24905396
2014-08-31,438957.39126201003,477.76324463
2014-09-01,549137.0052273,474.87908936
2014-09-02,453256.29829633003,477.42559814
2014-09-03,422725.89082285,477.58648682
2014-09-04,356953.56811119,489.65997314
2014-09-05,330550.3375881,483.34185791
2014-09-06,310843.12360677,484.82965088
2014-09-07,228212.2810477,482.27807617
2014-09-08,382709.87139256,474.60012817
2014-09-09,396928.46914503,475.26022339
2014-09-10,412341.90224465,479.35925293
2014-09-11,332911.53746755,479.74880981
2014-09-12,326388.22179176,477.75259399
2014-09-13,276663.78772947,479.00216675
2014-09-14,256191.55044863,477.8916626
2014-09-15,313662.0514028,475.37091064
2014-09-16,330473.82872682,466.05715942
2014-09-17,351911.25670957,457.3338623
2014-09-18,454978.11298376,424.43969727
2014-09-19,632169.3209216,394.79568481
2014-09-20,571029.74769956,408.9041748
2014-09-21,728471.68260043,398.82122803
2014-09-22,369665.25182962,402.15155029
2014-09-23,391520.30575931,435.79089355
2014-09-24,412814.47307898,423.20471191
2014-09-25,370069.71687733,411.57388306
2014-09-26,398667.71054848,404.42529297
2014-09-27,305902.92659955,399.5201416
2014-09-28,295163.19580007,377.18121338
2014-09-29,450827.14821361,375.46694946
2014-09-30,491944.48172473,386.94403076
2014-10-01,496309.46119636,383.61453247
2014-10-02,410407.12703689,375.07192993
2014-10-03,424724.16206051,359.51235962
2014-10-04,534838.36945458,328.8659668
2014-10-05,673563.77963867,320.51019287
2014-10-06,1120967.77248307,330.07897949
2014-10-07,775909.9832905601,336.1867981
2014-10-08,631100.8318061,352.93991089
2014-10-09,785036.74592853,365.02572632
2014-10-10,679467.47006902,361.5625
2014-10-11,669710.45708621,362.29898071
2014-10-12,367263.48079514,378.54882813
2014-10-13,617761.84157938,390.41436768
2014-10-14,567602.85525817,400.87008667
2014-10-15,498762.64137346,394.77328491
2014-10-16,523396.97746263,382.55636597
2014-10-17,533805.09206852,383.75778198
2014-10-18,398616.71570887003,391.44198608
2014-10-19,306967.58226222,389.54623413
2014-10-20,464877.91001165,382.8454895
2014-10-21,470614.3461199,386.47488403
2014-10-22,544769.88168597,383.15756226
2014-10-23,563585.0929936001,358.41662598
2014-10-24,493704.58036074,358.3447876
2014-10-25,466334.90140536,347.27078247
2014-10-26,380475.57829899,354.7041626
2014-10-27,463057.59272705,352.98907471
2014-10-28,426521.52813474997,357.6182251
2014-10-29,521777.85745113,335.59109497
2014-10-30,526212.86498688,345.30487061
2014-10-31,485576.04619367,338.32104492
2014-11-01,514595.38424847,325.74899292
2014-11-02,325539.43101571,325.89199829
2014-11-03,421199.506779,327.55444336
2014-11-04,455613.99130716,330.49230957
2014-11-05,922842.42797454,339.48590088
2014-11-06,555046.47214079,349.28955078
2014-11-07,649421.4306771,342.41494751
2014-11-08,415864.8028008,345.48770142
2014-11-09,352505.85118154,363.26446533
2014-11-10,595311.21649505,366.92446899
2014-11-11,502001.54788975,367.69451904
2014-11-12,685100.29832975,423.56100464
2014-11-13,1004199.98602622,420.73529053
2014-11-14,1231647.1956132,397.81820679
2014-11-15,572323.04110484,376.1333313
2014-11-16,509247.10471963,387.88223267
2014-11-17,600381.26368388,387.4083252
2014-11-18,786001.5385022,375.19839478
2014-11-19,563595.54134227,380.55499268
2014-11-20,769162.51538761,357.83953857
2014-11-21,865581.19339447,350.8475647
2014-11-22,801652.7236569601,352.92022705
2014-11-23,428731.62661505,367.57272339
2014-11-24,447150.58675105,376.90057373
2014-11-25,746812.16625771,375.3475647
2014-11-26,682664.95525999,368.37017822
2014-11-27,580874.57004628,369.6697998
2014-11-28,804212.11087277,376.44729614
2014-11-29,832309.9332072401,375.49145508
2014-11-30,722334.68331885,378.0473938
2014-12-01,808084.93982607,379.24542236
2014-12-02,1069820.11763471,381.31466675
2014-12-03,919819.65490682,375.01049805
2014-12-04,833113.86338213,369.60418701
2014-12-05,978143.29216677,376.85440063
2014-12-06,604307.70995918,374.7845459
2014-12-07,570031.91889233,375.09487915
2014-12-08,873939.08620553,361.90856934
2014-12-09,1424368.67705524,352.21865845
2014-12-10,901878.0268234,346.36453247
2014-12-11,704874.44781162,350.83349609
2014-12-12,589930.19116675,352.54150391
2014-12-13,624098.05367844,347.37557983
2014-12-14,577864.89328483,351.63223267
2014-12-15,662144.67351935,345.3453064
2014-12-16,781943.12470071,327.06210327
2014-12-17,842647.76412132,319.77554321
2014-12-18,1186452.91408821,311.39627075
2014-12-19,763031.41772108,317.84326172
2014-12-20,714210.41700303,329.95605469
2014-12-21,445817.11309762,320.84344482
2014-12-22,785289.8776852,331.88565063
2014-12-23,940341.52101015,334.57171631
2014-12-24,756933.577982,322.53353882
2014-12-25,663350.63825143,319.00793457
2014-12-26,429102.22604964,327.92401123
2014-12-27,666277.97842055,315.86306763
2014-12-28,649837.59335396,317.23944092
2014-12-29,605787.65935358,312.67047119
2014-12-30,859071.47272577,310.73703003
2014-12-31,893227.07283989,320.19348145
2015-01-01,462564.91545638,314.2489624
2015-01-02,631666.7014906601,315.03244019
2015-01-03,680881.5732379099,281.08215332
2015-01-04,1005918.6932246,264.19534302
2015-01-05,989894.46423702,274.47415161
2015-01-06,991707.14109599,286.18893433
2015-01-07,1177113.77743899,294.33728027
2015-01-08,1157515.73822627,283.34866333
2015-01-09,1187148.84356907,287.30340576
2015-01-10,924463.24246709,274.79647827
2015-01-11,1127029.22931631,265.66030884
2015-01-12,960080.29421892,267.79602051
2015-01-13,1451136.74564995,225.86073303
2015-01-14,2190781.2185709598,178.10273743
2015-01-15,2527170.03687977,209.84358215
2015-01-16,1566216.8238663,208.09721375
2015-01-17,1356598.30401051,199.25985718
2015-01-18,892493.99409145,210.33860779
2015-01-19,881123.96928016,214.86105347
2015-01-20,1219208.21229601,211.31472778
2015-01-21,1082724.17082281,226.89672852
2015-01-22,1440679.89082028,233.40577698
2015-01-23,958953.39481092,232.87850952
2015-01-24,765067.60352799,247.84683228
2015-01-25,953365.03051414,253.71789551
2015-01-26,1746346.44863666,273.47271729
2015-01-27,1259914.26176956,263.4753418
2015-01-28,690697.57984412,233.91477966
2015-01-29,793871.38505725,233.51283264
2015-01-30,841396.42788645,226.42541504
2015-01-31,597965.19961909,217.46409607
2015-02-01,760822.98844873,226.97161865
2015-02-02,795501.76817445,238.22926331
2015-02-03,995664.04533283,227.26841736
2015-02-04,1170559.36627888,226.85281372
2015-02-05,1091365.32312012,217.11070251
2015-02-06,931308.78690338,222.26625061
2015-02-07,659797.09233542,227.75448608
2015-02-08,554253.78043955,223.41226196
2015-02-09,698159.46578924,220.11010742
2015-02-10,763464.09984045,219.83854675
2015-02-11,724595.82249112,219.18481445
2015-02-12,721366.3465607599,221.76350403
2015-02-13,822794.18760796,235.42668152
2015-02-14,726172.00683411,257.32055664
2015-02-15,622578.53730368,234.82536316
2015-02-16,635646.5385149,233.84347534
2015-02-17,648748.8030918799,243.60958862
2015-02-18,684706.25152703,236.32603455
2015-02-19,623705.68241997,240.28292847
2015-02-20,607740.96314846,243.77915955
2015-02-21,690471.06630064,244.53367615
2015-02-22,436289.74645573,235.97724915
2015-02-23,560174.46927412,238.8924408
2015-02-24,742467.65675874,238.73455811
2015-02-25,681828.01627307,237.46977234
2015-02-26,727609.6694492099,236.42599487
2015-02-27,1756095.96615391,253.8276062
2015-02-28,655792.91313391,254.26252747
2015-03-01,821535.31744062,260.20223999
2015-03-02,1879511.11900537,275.67004395
2015-03-03,1153302.25487787,281.70217896
2015-03-04,818049.40501708,273.09176636
2015-03-05,845075.85844572,276.17785645
2015-03-06,828546.75030214,272.72311401
2015-03-07,710141.24021383,276.26071167
2015-03-08,2394944.2584468,274.35403442
2015-03-09,596589.69038758,289.60726929
2015-03-10,1225589.98639407,291.76019287
2015-03-11,857832.3312779099,296.37930298
2015-03-12,850516.94328031,294.35360718
2015-03-13,791251.82671509,285.33737183
2015-03-14,790741.16854847,281.88461304
2015-03-15,529047.14127434,286.39346313
2015-03-16,703182.29129726,290.59277344
2015-03-17,827998.86102452,285.5050354
2015-03-18,958712.61863193,256.29870605
2015-03-19,1381827.90625819,260.92803955
2015-03-20,805470.12322664,261.7492981
2015-03-21,609198.00721384,260.0249939
2015-03-22,458607.69337919,267.96026611
2015-03-23,591163.18241961,266.74032593
2015-03-24,891030.83531302,245.59495544
2015-03-25,974162.89884806,246.19674683
2015-03-26,853210.7384455199,248.53248596
2015-03-27,918918.05455087,247.02937317
2015-03-28,712462.87028251,252.79804993
2015-03-29,492398.38710621,242.71298218
2015-03-30,646718.5838162301,247.52581787
2015-03-31,760837.9586651,244.22445679
2015-04-01,890826.73550229,247.2721405
2015-04-02,822711.7874688,253.00494385
2015-04-03,669160.775105,254.32182312
2015-04-04,471454.71513154,253.69657898
2015-04-05,407165.06506637,260.59786987
2015-04-06,518339.53620636,255.49150085
2015-04-07,735756.10099539,253.18029785
2015-04-08,807626.487409,245.02185059
2015-04-09,771685.76319903,243.67572021
2015-04-10,783925.16481669,236.07203674
2015-04-11,651117.11601228,236.55180359
2015-04-12,435822.13033240003,236.15257263
2015-04-13,587892.28848617,224.58654785
2015-04-14,981453.14837173,219.15873718
2015-04-15,697321.65537396,223.83270264
2015-04-16,944609.23819821,228.57272339
2015-04-17,1092235.3830783,222.88157654
2015-04-18,801744.96000408,223.35624695
2015-04-19,620550.40450354,222.60002136
2015-04-20,1138488.81896985,224.62643433
2015-04-21,1007391.82085914,235.26927185
2015-04-22,1294465.68669158,234.17604065
2015-04-23,904636.47692467,236.46200562
2015-04-24,1127893.37264189,231.26837158
2015-04-25,966196.39016257,226.38954163
2015-04-26,831280.03717754,219.42953491
2015-04-27,1141477.15174047,229.28625488
2015-04-28,1192646.9567484,225.85525513
2015-04-29,1192395.05574511,225.80783081
2015-04-30,1108369.30832346,236.14527893
2015-05-01,1045955.92510393,232.07948303
2015-05-02,881628.57102806,234.93016052
2015-05-03,712692.26272086,240.35812378
2015-05-04,824658.45881683,239.01847839
2015-05-05,1205685.05141708,236.24934387
2015-05-06,1037238.79123274,229.78215027
2015-05-07,1182958.32816379,237.33369446
2015-05-08,1028432.43493618,243.8633728
2015-05-09,794656.31950963,241.83154297
2015-05-10,903824.63226789,240.29624939
2015-05-11,943166.03118254,242.15750122
2015-05-12,1010504.38187104,241.11160278
2015-05-13,983939.96627549,236.37683105
2015-05-14,1004045.74886541,236.92933655
2015-05-15,881084.41124084,237.60505676
2015-05-16,650290.14782249,236.15319824
2015-05-17,601955.86962515,236.80201721
2015-05-18,697776.65361997,233.12800598
2015-05-19,918151.21463125,231.94728088
2015-05-20,1166935.12342805,234.01802063
2015-05-21,799905.70924521,235.34397888
2015-05-22,962103.85633618,240.3483429
2015-05-23,1009062.74899003,238.87162781
2015-05-24,589316.83760552,240.95262146
2015-05-25,682510.36774029,237.11021423
2015-05-26,817225.0046935499,237.11636353
2015-05-27,996120.31463314,237.28295898
2015-05-28,892219.93125546,237.40786743
2015-05-29,1013415.87079018,237.09611511
2015-05-30,825748.71137593,233.34515381
2015-05-31,679207.41889933,230.18952942
2015-06-01,1007425.4048176201,222.89355469
2015-06-02,1143325.02914953,225.80329895
2015-06-03,1053431.46196831,225.87409973
2015-06-04,970527.93174058,224.32429504
