Time,BTC average daily block size,Price
2012-11-19,127552.58260869565,11.76062
2012-11-20,107075.05,11.66508
2012-11-21,125360.0067114094,11.697982666666665
2012-11-22,111065.13907284768,12.32543923076923
2012-11-23,109381.73239436619,12.33623153846154
2012-11-24,83078.47435897436,12.370765
2012-11-25,105007.88590604028,12.50539
2012-11-26,105673.51552795031,12.221585
2012-11-27,94716.7417218543,12.187300000000002
2012-11-28,100185.10365853658,12.296015833333335
2012-11-29,114306.91515151515,12.45
2012-11-30,101555.078125,12.55498
2012-12-01,105573.69375,12.578930297707243
2012-12-02,64588.98051948052,12.4360175
2012-12-03,74130.22068965517,12.654310844398156
2012-12-04,98741.13223140496,13.41
2012-12-05,140112.47899159664,13.201336666666664
2012-12-06,126183.65467625899,13.357560006819973
2012-12-07,123431.352,13.455864444444439
2012-12-08,104135.47101449275,13.5414715
2012-12-09,112705.07462686567,13.348245714285715
2012-12-10,133492.10294117648,13.461103846153845
2012-12-11,113976.39583333333,13.605317586206901
2012-12-12,124291.33333333333,13.646908214285714
2012-12-13,139384.42857142858,13.728511052631578
2012-12-14,176555.57943925232,13.604542499999999
2012-12-15,131068.6695652174,13.510539047619051
2012-12-16,132090.7068965517,13.395528571428573
2012-12-17,144335.61983471076,13.23335
2012-12-18,161829.632,13.25036589147287
2012-12-19,159515.56737588652,13.530313333333332
2012-12-20,136346.43859649124,13.555235
2012-12-21,152928.816,13.323996
2012-12-22,153500.0071942446,13.402473333333335
2012-12-23,117293.55,13.335932000000001
2012-12-24,146060.808,13.1285
2012-12-25,103584.515625,13.37277
2012-12-26,128757.72388059701,13.456875000000002
2012-12-27,111883.05590062111,13.342924545454547
2012-12-28,128237.87078651685,13.420328571428572
2012-12-29,141575.88235294117,13.34399
2012-12-30,121040.61006289309,13.45713
2012-12-31,96257.71764705882,13.512004999999998
2013-01-01,76226.9254658385,13.220000000000002
2013-01-02,108514.91558441559,13.034
2013-01-03,110781.54268292683,13.190000000000001
2013-01-04,145678.52898550723,13.174000000000001
2013-01-05,118956.74834437086,13.15
2013-01-06,106671.30821917808,13.15
2013-01-07,107412.5,13.2
2013-01-08,112424.82894736843,13.5
2013-01-09,154832.50746268657,13.580000000000002
2013-01-10,156209.85211267605,14.000000000000004
2013-01-11,194392.76612903227,14.0
2013-01-12,173905.25210084033,13.89
2013-01-13,155567.8503937008,13.64
2013-01-14,134065.025477707,14.046000000000001
2013-01-15,154554.46721311475,14.214000000000002
2013-01-16,188015.95726495725,14.530000000000001
2013-01-17,173123.72868217053,15.34
2013-01-18,189641.336,15.566000000000003
2013-01-19,185877.625,15.38
2013-01-20,138987.13076923077,15.5
2013-01-21,126341.3448275862,16.588
2013-01-22,140233.04580152672,17.35
2013-01-23,175045.3165467626,17.5
2013-01-24,154881.42465753425,17.29
2013-01-25,154298.61111111112,17.49
2013-01-26,165887.5072463768,17.411405772
2013-01-27,154395.18543046358,17.6
2013-01-28,166282.32903225807,18.67
2013-01-29,165080.46103896105,19.35
2013-01-30,147622.04054054053,19.45
2013-01-31,116334.28723404255,20.46
2013-02-01,156691.75155279503,20.363142521
2013-02-02,162014.86666666667,19.821209783
2013-02-03,163125.48322147652,20.296
2013-02-04,143673.67914438504,20.3
2013-02-05,136973.70056497175,20.512
2013-02-06,133368.11111111112,20.91
2013-02-07,169492.51677852348,21.71
2013-02-08,193952.48666666666,22.400970678
2013-02-09,165103.54545454544,23.133565506
2013-02-10,162906.0,23.660000000000004
2013-02-11,163218.58720930232,23.94
2013-02-12,185859.88571428572,25.466
2013-02-13,166894.1974522293,25.089999999999996
2013-02-14,154862.80246913582,27.4
2013-02-15,155157.63218390805,27.0
2013-02-16,124063.0,27.5
2013-02-17,128675.13978494624,26.98
2013-02-18,130889.19642857143,26.920000000000005
2013-02-19,155171.11875,29.389999999999997
2013-02-20,155468.85465116278,30.031999999999993
2013-02-21,143268.556122449,30.0
2013-02-22,160457.75151515153,30.4
2013-02-23,176557.09868421053,29.54
2013-02-24,148612.1920903955,29.78
2013-02-25,160285.8494623656,30.43
2013-02-26,176479.43506493507,31.1
2013-02-27,143392.4685990338,31.393769999999996
2013-02-28,163028.36046511628,33.49101492460001
2013-03-01,193869.67721518988,34.552
2013-03-02,198093.47260273973,34.16
2013-03-03,150414.96026490067,34.33
2013-03-04,162470.4,36.548158722
2013-03-05,179233.66438356164,40.949999999999996
2013-03-06,193696.27976190476,42.4250868578
2013-03-07,203031.38732394367,41.6804369272
2013-03-08,208481.5909090909,43.76
2013-03-09,129882.16875,46.0
2013-03-10,171077.28125,45.29
2013-03-11,186836.4682080925,48.25
2013-03-12,175459.90625,44.84
2013-03-13,168071.9612903226,46.99
2013-03-14,151744.98342541436,46.95
2013-03-15,168998.0,47.056
2013-03-16,128960.79640718563,46.735095501
2013-03-17,86134.79899497487,47.08816512040001
2013-03-18,97363.39682539682,50.4324924394
2013-03-19,121377.02538071066,59.40999999999999
2013-03-20,106914.65425531915,64.45797156040001
2013-03-21,118469.50454545455,72.23
2013-03-22,129530.12053571429,69.9
2013-03-23,143351.4719626168,63.9
2013-03-24,109469.8119266055,70.388
2013-03-25,179916.4705882353,75.11
2013-03-26,153972.96794871794,79.81
2013-03-27,186861.125,89.3
2013-03-28,168812.21818181817,88.976531972
2013-03-29,186355.54098360657,90.0
2013-03-30,174141.3435582822,92.2521875764
2013-03-31,185557.9756097561,96.1491459096
2013-04-01,122169.18224299066,104.70599999999999
2013-04-02,174461.3630952381,115.803181554
2013-04-03,178730.04736842104,132.54567795
2013-04-04,218645.3148148148,134.94032495599998
2013-04-05,198579.56944444444,141.78941638999999
2013-04-06,165259.05521472392,141.0
2013-04-07,200294.96855345913,164.96912500000002
2013-04-08,185179.20231213872,185.21723709000003
2013-04-09,169487.67052023122,229.47235258199998
2013-04-10,181374.76571428572,160.082621718
2013-04-11,206961.0523255814,81.2033201272
2013-04-12,181678.30994152048,108.311396838
2013-04-13,153566.77987421383,92.8058935256
2013-04-14,156594.18181818182,91.11
2013-04-15,171504.2894736842,74.0
2013-04-16,169331.32620320856,67.9798189258
2013-04-17,161685.07100591715,89.88799999999999
2013-04-18,157957.7098765432,109.05463468
2013-04-19,226209.6779661017,117.86900352799998
2013-04-20,162205.1052631579,126.363163676
2013-04-21,130617.60693641618,117.612451752
2013-04-22,138833.7142857143,123.944
2013-04-23,158410.32919254657,137.034
2013-04-24,195102.98830409357,149.4
2013-04-25,200336.17834394905,141.892
2013-04-26,159088.6,137.32
2013-04-27,149113.93710691825,128.749986266
2013-04-28,129306.80625,135.288855642
2013-04-29,138830.182320442,143.29557655399998
2013-04-30,180120.02564102566,139.584
2013-05-01,163180.53741496598,116.75
2013-05-02,191822.47794117648,106.435208518
2013-05-03,185354.9724137931,97.959073549
2013-05-04,159961.6883116883,112.830658892
2013-05-05,162581.0,116.829559784
2013-05-06,154105.64912280702,112.5799
2013-05-07,167289.67630057802,110.939616114
2013-05-08,156173.77639751552,113.50619419
2013-05-09,183552.94674556213,111.644
2013-05-10,196816.69642857142,117.882657834
2013-05-11,193494.4712643678,115.39099999999999
2013-05-12,177321.22033898305,114.5
2013-05-13,173880.07602339183,115.928315862
2013-05-14,187138.83125,107.06204360199999
2013-05-15,216351.01408450704,108.59263393400002
2013-05-16,208322.18666666668,113.320324916
2013-05-17,182740.85064935064,117.45716305199998
2013-05-18,171974.05369127516,118.4838
2013-05-19,141249.19108280254,116.38
2013-05-20,168863.7925925926,117.599041804
2013-05-21,177714.9019607843,117.348
2013-05-22,161301.79375,119.07552183600001
2013-05-23,160052.09259259258,123.83527744400001
2013-05-24,162124.88095238095,128.66391794400002
2013-05-25,158212.79166666666,128.88057261
2013-05-26,132309.67295597485,130.002080756
2013-05-27,143423.07954545456,126.247715494
2013-05-28,163452.09433962265,125.8736908
2013-05-29,157385.14619883042,130.25148722199998
2013-05-30,165337.60975609755,126.96199999999999
2013-05-31,148057.7142857143,127.88138951199998
2013-06-01,134667.15873015873,128.737533108
2013-06-02,123408.29850746269,122.34617757000001
2013-06-03,117869.60280373832,123.15253922
2013-06-04,135071.60096153847,120.321727896
2013-06-05,131764.10576923078,121.19039534999999
2013-06-06,147025.11049723756,118.81145690400001
2013-06-07,167917.1677419355,110.31002074400001
2013-06-08,134057.07228915664,109.12055701599999
2013-06-09,126285.78977272728,99.6530898088
2013-06-10,110110.97802197802,104.314550266
2013-06-11,136130.4756097561,107.362
2013-06-12,111789.07614213198,106.01216110199998
2013-06-13,102592.825,102.075927028
2013-06-14,125066.15606936417,99.22391874860003
2013-06-15,119114.39285714286,99.701081323
2013-06-16,92231.38578680203,98.9963649952
2013-06-17,131441.9144736842,100.0
2013-06-18,139024.4423076923,104.21250556
2013-06-19,180908.85217391304,105.2384867
2013-06-20,150168.17105263157,102.995886484
2013-06-21,153717.9393939394,101.578550412
2013-06-22,113109.05714285714,100.0
2013-06-23,111127.70588235294,100.41
2013-06-24,123925.05095541402,99.1983071558
2013-06-25,137549.3422818792,102.08999634
2013-06-26,113043.41208791209,103.32933044
2013-06-27,137641.6,104.0
2013-06-28,128695.12068965517,101.73677826
2013-06-29,116747.12195121951,94.66000366
2013-06-30,92034.24705882353,94.99900055
2013-07-01,101692.0197368421,97.51000214
2013-07-02,129611.18120805369,88.05000305
2013-07-03,90937.79661016949,90.40502167
2013-07-04,88927.63157894737,78.88999939
2013-07-05,93554.46927374302,79.98999786
2013-07-06,91743.20108695653,68.50502014
2013-07-07,78078.22162162162,68.74900055
2013-07-08,87492.23560209424,76.49999237
2013-07-09,96475.29292929293,76.00003052
2013-07-10,101490.17919075144,76.72000122
2013-07-11,100951.36597938144,88.0
2013-07-12,140525.17283950618,88.97901154
2013-07-13,141412.53741496598,93.98993683
2013-07-14,97547.01183431952,98.69999695
2013-07-15,102632.38922155689,93.60500336
2013-07-16,104610.11046511628,98.89028168
2013-07-17,107915.52352941176,96.70999908
2013-07-18,106809.25,98.50000763
2013-07-19,103691.86046511628,90.06889343
2013-07-20,84339.09042553192,92.0
2013-07-21,94015.65,89.82138062
2013-07-22,87577.81578947368,91.9980011
2013-07-23,123466.08666666667,91.60001373
2013-07-24,126079.52142857143,95.55850983
2013-07-25,140238.04137931034,94.50501251
2013-07-26,113097.89772727272,96.94999695
2013-07-27,100433.58479532164,96.02014923
2013-07-28,88810.92528735632,94.40000153
2013-07-29,123839.94545454545,98.60001373
2013-07-30,97938.94623655915,101.48899078
2013-07-31,127902.3469387755,107.94998932
2013-08-01,110046.0582010582,106.21260834
2013-08-02,131526.06735751295,104.85566711
2013-08-03,122424.62841530054,104.50102234
2013-08-04,127222.4213836478,104.94999695
2013-08-05,107184.98,105.12000275
2013-08-06,132350.7068965517,106.72000885
2013-08-07,136345.58823529413,106.75
2013-08-08,125234.23383084577,106.75
2013-08-09,117252.96078431372,103.06999969
2013-08-10,118114.7960199005,102.80000305
2013-08-11,89968.93925233645,102.99999237
2013-08-12,99208.91914893617,105.0
2013-08-13,155079.55555555556,106.9899826
2013-08-14,143878.8373493976,109.55500031
2013-08-15,171364.224852071,112.5620575
2013-08-16,173822.95808383235,109.99497223
2013-08-17,138422.77659574468,108.99437714
2013-08-18,121447.61340206186,112.75
2013-08-19,164415.02173913043,113.37999725
2013-08-20,172588.16184971097,119.0
2013-08-21,138232.2918660287,121.21005249
2013-08-22,130548.51690821256,123.30001831
2013-08-23,135209.65714285715,121.99992371
2013-08-24,126431.68131868132,118.51003265
2013-08-25,139573.8025477707,119.60254669
2013-08-26,161768.58860759492,122.11102295
2013-08-27,154745.52631578947,120.06999969
2013-08-28,177455.96470588236,126.48000336
2013-08-29,136182.49484536084,122.62000275
2013-08-30,139049.3112244898,122.34999847
2013-08-31,112034.73953488372,133.08999634
2013-09-01,97548.52702702703,135.13999939
2013-09-02,93879.5965665236,138.63000488
2013-09-03,140274.58988764044,135.61000061
2013-09-04,122801.34042553192,136.52999878
2013-09-05,156193.17283950618,126.76000214
2013-09-06,144205.77720207255,126.48999786
2013-09-07,153473.45512820513,118.88999939
2013-09-08,135793.09933774834,124.12999725
2013-09-09,118787.32291666667,121.86000061
2013-09-10,132810.55319148937,127.26999664
2013-09-11,114539.91794871795,125.88999939
2013-09-12,110695.39150943396,135.55000305
2013-09-13,107642.10144927536,132.83000183
2013-09-14,97656.33488372093,135.00999451
2013-09-15,113939.0625,129.3999939
2013-09-16,132553.5657142857,130.86000061
2013-09-17,175111.37790697673,131.58999634
2013-09-18,195618.86301369863,131.71000671
2013-09-19,129853.15656565657,131.36999512
2013-09-20,141960.43715846995,129.69999695
2013-09-21,133987.65945945945,126.94999695
2013-09-22,110733.0380952381,127.87000275
2013-09-23,118368.99559471366,128.97999573
2013-09-24,141700.4504950495,126.05000305
2013-09-25,118097.00938967137,127.37999725
2013-09-26,146945.03529411764,128.21000671
2013-09-27,134335.1242937853,128.94000244
2013-09-28,125093.90963855422,133.77000427
2013-09-29,116788.00578034682,134.8999939
2013-09-30,118707.6049382716,137.1499939
2013-10-01,125802.60804020101,132.67999268
2013-10-02,164341.6511627907,132.05000305
2013-10-03,155033.715,114.44999695
2013-10-04,140409.52432432433,123.41000366
2013-10-05,108365.09268292683,128.63000488
2013-10-06,106286.05418719212,128.36000061
2013-10-07,126788.6,129.42999268
2013-10-08,138638.47435897434,126.73999786
2013-10-09,118222.69613259668,125.84999847
2013-10-10,144423.54639175258,130.66999817
2013-10-11,133884.64804469273,130.75
2013-10-12,117394.31413612566,130.8999939
2013-10-13,110090.63043478261,135.19000244
2013-10-14,113509.46887966806,139.27000427
2013-10-15,108427.60700389105,140.77000427
2013-10-16,109904.27615062761,145.6499939
2013-10-17,126496.29824561403,142.41000366
2013-10-18,157670.8402366864,146.36999512
2013-10-19,125179.55855855856,155.91000366
2013-10-20,117807.26146788991,171.66000366
2013-10-21,141094.5618556701,174.80000305
2013-10-22,132293.77952755906,182.6499939
2013-10-23,130324.62019230769,193.36000061
2013-10-24,167110.1913875598,214.30000305
2013-10-25,134634.35344827586,197.69000244
2013-10-26,121392.5504587156,187.44999695
2013-10-27,118789.54857142858,176.6000061
2013-10-28,125269.13483146067,196.21000671
2013-10-29,151942.84516129032,198.55000305
2013-10-30,128605.48677248677,204.38999939
2013-10-31,125517.26442307692,199.83000183
2013-11-01,130261.21025641025,203.8999939
2013-11-02,103360.06976744186,205.80999756
2013-11-03,95854.78,205.99000549
2013-11-04,109638.71065989848,214.66000366
2013-11-05,146984.2543352601,229.21000671
2013-11-06,185121.82278481012,244.77999878
2013-11-07,204022.7898089172,261.67999268
2013-11-08,228810.41428571427,297.8500061
2013-11-09,221213.1911764706,338.57998657
2013-11-10,183401.3550295858,348.82000732
2013-11-11,135203.73846153845,325.41000366
2013-11-12,149691.87894736842,343.05999756
2013-11-13,156287.38829787233,360.97000122
2013-11-14,208746.4512195122,406.41000366
2013-11-15,186678.62962962964,419.41000366
2013-11-16,130839.9336734694,417.27999878
2013-11-17,118026.10256410256,440.95999146
2013-11-18,218926.60606060605,496.57998657
2013-11-19,319079.31125827815,712.76000977
2013-11-20,244874.6511627907,577.97998047
2013-11-21,279351.04137931037,594.32000732
2013-11-22,232108.94444444444,724.07000732
2013-11-23,229053.865497076,771.70001221
2013-11-24,179784.3719512195,795.63000488
2013-11-25,183408.93258426967,773.02001953
2013-11-26,225566.2294117647,805.72998047
2013-11-27,268514.33757961786,923.84997559
2013-11-28,258118.96791443852,1003.38000488
2013-11-29,226212.50273224045,1042.01000977
2013-11-30,258947.22929936307,1129.36999512
2013-12-01,171384.03076923077,1128.92004395
2013-12-02,204339.62068965516,951.41998291
2013-12-03,201663.8924731183,1046.40002441
2013-12-04,213105.62430939227,1077.57995605
2013-12-05,253560.66081871346,1152.72998047
2013-12-06,174540.36,1042.38000488
2013-12-07,187391.00507614214,835.32000732
2013-12-08,142234.1965317919,697.30999756
2013-12-09,136123.398989899,793.79998779
2013-12-10,181902.2311557789,892.32000732
2013-12-11,199975.48795180724,989.07000732
2013-12-12,175033.6181818182,882.7800293
2013-12-13,177706.7365269461,874.97998047
2013-12-14,174829.10638297873,899.84997559
2013-12-15,160757.296875,875.28997803
2013-12-16,175565.08152173914,880.33001709
2013-12-17,196016.45360824742,706.36999512
2013-12-18,187470.1690140845,678.20001221
2013-12-19,146638.1513761468,519.05999756
2013-12-20,169284.89603960395,694.2199707
2013-12-21,194955.72392638036,619.90002441
2013-12-22,160456.51875,601.7800293
2013-12-23,157483.5487804878,613.05999756
2013-12-24,180192.65714285715,672.35998535
2013-12-25,178407.82142857142,666.30999756
2013-12-26,157862.9642857143,683.94000244
2013-12-27,164091.10326086957,763.2800293
2013-12-28,152901.04294478527,737.97998047
2013-12-29,171857.54193548387,728.04998779
2013-12-30,178575.00531914894,741.34997559
2013-12-31,162579.31791907514,760.32000732
2014-01-01,105812.5505050505,754.9699707
2014-01-02,157131.97385620914,773.44000244
2014-01-03,213644.775,802.84997559
2014-01-04,181873.8,823.27001953
2014-01-05,168276.92397660817,858.54998779
2014-01-06,203285.56756756757,936.04998779
2014-01-07,178374.95,946.48999023
2014-01-08,166350.96954314722,795.98999023
2014-01-09,154441.84699453553,841.4699707
2014-01-10,140775.775,846.69000244
2014-01-11,143269.84761904762,867.32000732
2014-01-12,143582.7027027027,919.59997559
2014-01-13,131992.36138613863,860.19000244
2014-01-14,174753.26086956522,843.16998291
2014-01-15,175579.82658959538,833.11999512
2014-01-16,149138.21875,860.28997803
2014-01-17,181994.46296296295,834.48999023
2014-01-18,156867.8086419753,816.07000732
2014-01-19,145031.4745762712,839.65997314
2014-01-20,166531.44565217392,871.39001465
2014-01-21,213461.6797752809,869.65002441
2014-01-22,180157.5891891892,867.21002197
2014-01-23,185787.0994475138,845.46002197
2014-01-24,172545.70833333334,822.42999268
2014-01-25,180501.18125,796.23999023
2014-01-26,163305.0,853.67999268
2014-01-27,183524.0,884.59997559
2014-01-28,207323.67857142858,774.02001953
2014-01-29,186735.55974842768,809.96002197
2014-01-30,194495.12025316455,826.02001953
2014-01-31,169994.46666666667,818.42999268
2014-02-01,152378.18274111676,828.60998535
2014-02-02,165252.0451977401,832.90002441
2014-02-03,156946.50510204083,824.08001709
2014-02-04,216687.97619047618,823.77001953
2014-02-05,215354.74857142856,829.96002197
2014-02-06,227820.40718562875,815.59002686
2014-02-07,245380.22360248448,783.20001221
2014-02-08,192091.16292134832,699.57000732
2014-02-09,197764.1320754717,671.46002197
2014-02-10,211835.00662251655,681.32000732
2014-02-11,185631.77844311378,683.5
2014-02-12,263019.23125,672.38000488
2014-02-13,216961.9193548387,651.08001709
2014-02-14,228606.25824175825,601.16998291
2014-02-15,200112.76470588235,660.90002441
2014-02-16,152505.80104712042,651.29998779
2014-02-17,175703.22424242424,614.22998047
2014-02-18,234340.79411764705,627.15997314
2014-02-19,203916.5614973262,625.9699707
2014-02-20,231954.05113636365,623.09002686
2014-02-21,242202.07738095237,556.88000488
2014-02-22,212932.96153846153,574.23999023
2014-02-23,192238.8306010929,606.4699707
2014-02-24,210587.8097826087,606.03997803
2014-02-25,285615.89349112427,540.23999023
2014-02-26,233389.98888888888,537.03997803
2014-02-27,215661.7340425532,581.65002441
2014-02-28,209205.67759562843,579.70001221
2014-03-01,279991.44666666666,549.91998291
2014-03-02,243947.93793103448,567.22998047
2014-03-03,274119.96598639456,562.55999756
2014-03-04,388823.59854014596,668.23999023
2014-03-05,290867.15950920247,666.23999023
2014-03-06,276755.9554140127,664.52001953
2014-03-07,234957.8275862069,664.30999756
2014-03-08,230485.134502924,629.65997314
2014-03-09,217396.35757575757,616.30999756
2014-03-10,225367.27108433735,636.33001709
2014-03-11,263067.59411764704,627.95001221
2014-03-12,250410.70658682636,631.90997314
2014-03-13,247087.1965317919,633.61999512
2014-03-14,285764.6617647059,638.14001465
2014-03-15,213667.7183908046,629.36999512
2014-03-16,184983.64238410597,636.5
2014-03-17,178541.8947368421,630.91998291
2014-03-18,193789.375,621.83776855
2014-03-19,209076.03921568627,613.89556885
2014-03-20,225384.47239263804,609.74468994
2014-03-21,239448.54189944133,588.29351807
2014-03-22,246854.16292134832,571.17962646
2014-03-23,156213.67647058822,565.76409912
2014-03-24,179803.0357142857,562.50714111
2014-03-25,267167.2967741935,585.0255127
2014-03-26,238033.4024390244,583.48187256
2014-03-27,251605.7088607595,580.25689697
2014-03-28,215628.06914893616,477.14260864
2014-03-29,193735.80246913582,501.71340942
2014-03-30,202722.8734177215,492.37179565
2014-03-31,215477.43975903615,462.29919434
2014-04-01,207296.90163934426,457.00015259
2014-04-02,208511.00555555554,479.13693237
2014-04-03,186631.75609756098,436.44403076
2014-04-04,184654.00492610838,445.66403198
2014-04-05,191470.53846153847,446.67510986
2014-04-06,202483.17123287672,463.39666748
2014-04-07,235297.50344827585,461.47418213
2014-04-08,283924.5616438356,447.6126709
2014-04-09,250951.92993630574,453.17669678
2014-04-10,238912.30357142858,442.25579834
2014-04-11,262461.1073825503,363.71020508
2014-04-12,187845.3435582822,420.88897705
2014-04-13,141161.44615384616,421.46069336
2014-04-14,209122.39344262294,414.82769775
2014-04-15,227783.6580310881,458.37329102
2014-04-16,288127.22222222225,522.18511963
2014-04-17,235947.57714285713,529.0670166
2014-04-18,204279.50326797387,495.79812622
2014-04-19,202128.44375,479.581604
2014-04-20,170195.2711864407,501.75119019
2014-04-21,191416.41860465117,497.73852539
2014-04-22,256342.42767295596,495.4548645
2014-04-23,232180.65294117646,488.35913086
2014-04-24,256755.55555555556,490.82461548
2014-04-25,272110.35256410256,500.08691406
2014-04-26,191054.408045977,461.70489502
2014-04-27,182747.19018404908,457.24227905
2014-04-28,211508.2294117647,430.71578979
2014-04-29,238169.32,439.98284912
2014-04-30,245850.16666666666,446.89031982
2014-05-01,228702.1055900621,447.63256836
2014-05-02,198563.36781609195,457.36355591
2014-05-03,201296.75838926175,449.40283203
2014-05-04,207891.01388888888,438.5166626
2014-05-05,266232.62790697673,434.78164673
2014-05-06,229404.83425414364,433.36395264
2014-05-07,233120.56097560975,429.34109497
2014-05-08,234123.60240963855,438.67941284
2014-05-09,247359.5283018868,440.17807007
2014-05-10,184194.0842696629,450.45626831
2014-05-11,172120.65497076022,453.9197998
2014-05-12,257311.11409395974,438.30310059
2014-05-13,232930.52808988764,441.53051758
2014-05-14,257408.33783783784,440.59158325
2014-05-15,251950.76047904193,444.13607788
2014-05-16,220776.83522727274,447.38644409
2014-05-17,189573.15425531915,448.11712646
2014-05-18,212571.19736842104,448.70065308
2014-05-19,216314.20571428572,446.07601929
2014-05-20,224540.5856353591,446.3046875
2014-05-21,265952.0643274854,485.80026245
2014-05-22,228205.4659090909,492.04882813
2014-05-23,270484.1592356688,525.71508789
2014-05-24,201912.83431952662,521.05072021
2014-05-25,210821.84868421053,525.22790527
2014-05-26,235288.83636363636,571.39306641
2014-05-27,279749.67164179106,582.58843994
2014-05-28,257845.78235294117,571.91455078
2014-05-29,288843.13970588235,576.32983398
2014-05-30,233588.21739130435,568.17687988
2014-05-31,219147.45033112582,615.68731689
2014-06-01,184044.85795454544,623.69335938
2014-06-02,206077.8156424581,629.64453125
2014-06-03,223801.03703703705,660.55047607
2014-06-04,210308.86413043478,666.77429199
2014-06-05,265845.6554054054,641.07183838
2014-06-06,257627.22666666665,659.28271484
2014-06-07,217848.78,653.52154541
2014-06-08,185672.26,654.99389648
2014-06-09,256518.28787878787,655.64019775
2014-06-10,219665.8125,650.04150391
2014-06-11,265513.95945945947,653.18804932
2014-06-12,232893.05521472392,633.42767334
2014-06-13,244780.70063694267,585.69586182
2014-06-14,192684.22527472526,600.74560547
2014-06-15,174116.3005464481,575.92779541
2014-06-16,193121.46153846153,592.64886475
2014-06-17,209793.20967741936,591.58551025
2014-06-18,226024.9252873563,609.76702881
2014-06-19,233352.6862745098,608.07019043
2014-06-20,211755.36571428573,597.40228271
2014-06-21,167163.7037037037,593.67834473
2014-06-22,155928.42,595.90368652
2014-06-23,209653.71875,602.16052246
2014-06-24,194827.6875,593.96990967
2014-06-25,207906.256684492,581.80926514
2014-06-26,213058.91860465117,566.13684082
2014-06-27,192107.17582417582,581.29675293
2014-06-28,176875.00515463916,597.26104736
2014-06-29,196183.45833333334,596.33184814
2014-06-30,272873.5223880597,602.61950684
2014-07-01,327206.4964028777,641.39080811
2014-07-02,294783.06474820146,641.03741455
2014-07-03,279685.1395348837,650.769104
2014-07-04,228108.06875,645.15582275
2014-07-05,176985.14556962025,629.95092773
2014-07-06,221849.82517482518,631.7722168
2014-07-07,242118.21830985916,635.4631958
2014-07-08,270649.5590062112,622.57049561
2014-07-09,287380.0331125828,624.50933838
2014-07-10,245563.19375,616.76226807
2014-07-11,231674.9605263158,632.00341797
2014-07-12,203776.9696969697,633.71331787
2014-07-13,207615.14,626.49682617
2014-07-14,253173.48920863308,619.31512451
2014-07-15,266560.7074829932,621.58648682
2014-07-16,227397.23780487804,616.79962158
2014-07-17,252017.850931677,623.08886719
2014-07-18,235593.54268292684,628.77923584
2014-07-19,194017.96629213484,628.51507568
2014-07-20,197278.5798816568,623.90026855
2014-07-21,244424.15646258503,622.21069336
2014-07-22,269977.9931034483,621.55078125
2014-07-23,259765.22972972973,619.41503906
2014-07-24,253757.1891891892,601.73260498
2014-07-25,255964.40645161291,601.08898926
2014-07-26,238530.3142857143,595.81329346
2014-07-27,194891.59119496855,593.85162354
2014-07-28,265633.59712230216,585.69061279
2014-07-29,252261.34931506848,584.72454834
2014-07-30,226980.93529411763,567.29260254
2014-07-31,246722.14814814815,586.23455811
2014-08-01,262335.0460526316,594.91558838
2014-08-02,209180.7116564417,589.33312988
2014-08-03,189052.74522292992,586.66644287
2014-08-04,259882.16312056736,588.78210449
2014-08-05,319137.328125,585.43579102
2014-08-06,310136.18,584.65338135
2014-08-07,259440.01226993866,588.86920166
2014-08-08,257330.92356687898,592.57739258
2014-08-09,206856.45505617978,589.371521
2014-08-10,194929.76470588235,591.06140137
2014-08-11,247427.84,576.36767578
2014-08-12,235168.92631578946,569.64154053
2014-08-13,282856.8292682927,546.65820313
2014-08-14,297859.39751552796,505.97387695
2014-08-15,240314.99404761905,497.009552
2014-08-16,328728.09523809527,519.70831299
2014-08-17,214246.8719512195,491.79501343
2014-08-18,218526.92571428572,461.45953369
2014-08-19,198030.5,485.24514771
2014-08-20,257272.7388535032,511.97961426
2014-08-21,259577.06626506025,517.23693848
2014-08-22,236799.60843373495,514.04272461
2014-08-23,224862.4802631579,498.07531738
2014-08-24,209489.63855421686,508.28552246
2014-08-25,276685.9701492537,502.49649048
2014-08-26,268884.58598726115,511.57049561
2014-08-27,250543.2098765432,511.15319824
2014-08-28,227988.24043715847,507.81472778
2014-08-29,222262.42857142858,508.51690674
2014-08-30,206308.90588235293,504.24905396
2014-08-31,173320.2383419689,477.76324463
2014-09-01,235594.86538461538,474.87908936
2014-09-02,289507.7931034483,477.42559814
2014-09-03,272371.64,477.58648682
2014-09-04,231291.1436781609,489.65997314
2014-09-05,255778.64331210192,483.34185791
2014-09-06,224994.0625,484.82965088
2014-09-07,239321.22222222222,482.27807617
2014-09-08,250390.86075949366,474.60012817
2014-09-09,333068.3880597015,475.26022339
2014-09-10,366805.9166666667,479.35925293
2014-09-11,247041.98013245032,479.74880981
2014-09-12,217566.32738095237,477.75259399
2014-09-13,195298.14124293785,479.00216675
2014-09-14,238064.5421686747,477.8916626
2014-09-15,293790.4285714286,475.37091064
2014-09-16,317297.4037267081,466.05715942
2014-09-17,229915.26315789475,457.3338623
2014-09-18,235298.93513513514,424.43969727
2014-09-19,245938.1952662722,394.79568481
2014-09-20,211280.19883040935,408.9041748
2014-09-21,209234.05389221557,398.82122803
2014-09-22,249724.93373493975,402.15155029
2014-09-23,283145.8543046358,435.79089355
2014-09-24,280122.15476190473,423.20471191
2014-09-25,302606.35625,411.57388306
